id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,60153,37226,98.3,99.4,88.5,30.94,30.94,0.00,5472,73052,38102,96904,100.00,100.00,100.00,100.00,10.993,0.823,1.579,0.621
values_19,12458,5734,93.2,94.1,86.5,23.01,23.01,0.00,975,12299,6542,41192,100.00,100.00,100.00,100.00,12.777,1.013,1.904,0.302
values_12,63940,39630,98.3,99.4,88.5,30.99,30.99,0.00,5829,77934,40625,111892,100.00,100.00,100.00,100.00,10.969,0.820,1.574,0.571
values_38,53021,32646,98.2,99.3,88.4,30.79,30.79,0.00,4807,63925,33351,71469,100.00,100.00,100.00,100.00,11.030,0.829,1.590,0.742
values_81,53064,32659,98.2,99.3,88.4,30.77,30.77,0.00,4800,63822,33318,71302,100.00,100.00,100.00,100.00,11.055,0.831,1.593,0.744
values_5,29285,17457,97.7,98.8,87.9,29.81,29.81,0.00,2504,32934,17287,32085,100.00,100.00,100.00,100.00,11.695,0.889,1.694,0.913
values_40,29366,17487,97.7,98.8,87.9,29.77,29.77,0.00,2511,32965,17303,32168,100.00,100.00,100.00,100.00,11.695,0.891,1.697,0.913
values_70,13753,6484,93.8,94.8,86.7,23.57,23.57,0.00,1127,14354,7609,53158,100.00,100.00,100.00,100.00,12.203,0.958,1.807,0.259
values_23,6512,2450,88.4,89.1,80.5,18.81,18.81,0.00,299,3337,1862,4473,100.00,100.00,100.00,100.00,21.779,1.951,3.497,1.456
values_72,4698,1492,83.0,84.1,64.1,15.88,15.88,0.00,120,1037,639,1202,100.00,100.00,95.83,100.00,39.150,4.530,7.352,3.908
values_79,15275,7296,94.1,95.1,87.1,23.88,23.88,0.00,1286,16488,8733,66807,100.00,100.00,100.00,100.00,11.878,0.926,1.749,0.229
values_78,11207,5016,92.6,93.5,85.8,22.38,22.38,0.00,827,10332,5530,31004,100.00,100.00,100.00,100.00,13.551,1.085,2.027,0.361
values_87,40228,24395,98.0,99.1,88.1,30.32,30.32,0.00,3567,47219,24677,33448,100.00,100.00,100.00,100.00,11.278,0.852,1.630,1.203
values_6,8077,3315,90.6,91.3,83.8,20.52,20.52,0.00,480,5734,3108,10575,100.00,100.00,100.00,100.00,16.827,1.409,2.599,0.764
values_68,24603,14438,97.4,98.5,87.5,29.34,29.34,0.00,2062,26868,14132,20745,100.00,100.00,100.00,100.00,11.932,0.916,1.741,1.186
values_69,11218,5020,92.6,93.5,86.0,22.37,22.37,0.00,828,10345,5537,30979,100.00,100.00,100.00,100.00,13.548,1.084,2.026,0.362
values_1,18354,9068,94.8,95.8,87.5,24.70,24.70,0.00,1636,21148,11196,81070,100.00,100.00,100.00,100.00,11.219,0.868,1.639,0.226
values_45,29304,17464,97.7,98.8,87.9,29.80,29.80,0.00,2506,32894,17280,32077,100.00,100.00,100.00,100.00,11.694,0.891,1.696,0.914
values_33,15237,7282,94.1,95.1,87.0,23.90,23.90,0.00,1286,16404,8708,66525,100.00,100.00,100.00,100.00,11.848,0.929,1.750,0.229
values_15,43187,26348,98.1,99.2,88.2,30.50,30.50,0.00,3859,51130,26723,40962,100.00,100.00,100.00,100.00,11.191,0.845,1.616,1.054
values_93,52995,32631,98.2,99.3,88.4,30.79,30.79,0.00,4795,63703,33281,71366,100.00,100.00,100.00,100.00,11.052,0.832,1.592,0.743
values_24,6525,2077,83.3,84.1,71.8,15.92,15.92,0.00,228,2431,1378,8196,100.00,100.00,100.00,100.00,28.618,2.684,4.735,0.796
values_25,4706,1492,82.9,84.1,63.7,15.85,15.85,0.00,121,1050,643,1216,100.00,100.00,91.67,100.00,38.893,4.482,7.319,3.870
values_26,4704,1492,83.0,84.1,64.1,15.86,15.86,0.00,120,1037,639,1202,100.00,100.00,95.83,100.00,39.200,4.536,7.362,3.913
values_48,12427,5721,93.2,94.1,86.4,23.02,23.02,0.00,968,12202,6508,40887,100.00,100.00,100.00,100.00,12.838,1.018,1.909,0.304
values_71,43221,26347,98.1,99.2,88.2,30.48,30.48,0.00,3847,50980,26670,40936,100.00,100.00,100.00,100.00,11.235,0.848,1.621,1.056
values_76,43296,26381,98.1,99.2,88.3,30.47,30.47,0.00,3851,50834,26641,40786,100.00,100.00,100.00,100.00,11.243,0.852,1.625,1.062
values_7,63925,39677,98.3,99.4,88.6,31.03,31.03,0.00,5827,77656,40569,110434,100.00,100.00,100.00,100.00,10.970,0.823,1.576,0.579
values_50,7178,2836,89.5,90.3,82.3,19.75,19.75,0.00,378,4383,2419,6973,100.00,100.00,100.00,100.00,18.989,1.638,2.967,1.029
values_22,10131,4397,92.0,92.9,85.2,21.70,21.70,0.00,699,8643,4640,22918,100.00,100.00,100.00,100.00,14.494,1.172,2.183,0.442
values_4,46247,28326,98.1,99.2,88.3,30.62,30.62,0.00,4146,55078,28789,49969,100.00,100.00,100.00,100.00,11.155,0.840,1.606,0.926
values_32,8024,3308,90.7,91.4,83.9,20.61,20.61,0.00,478,5696,3098,10495,100.00,100.00,100.00,100.00,16.787,1.409,2.590,0.765
values_77,20008,10063,95.1,96.2,87.6,25.15,25.15,0.00,1852,24089,12672,106946,100.00,100.00,100.00,100.00,10.803,0.831,1.579,0.187
values_91,37312,22547,97.9,99.0,88.1,30.21,30.21,0.00,3287,43350,22702,55503,100.00,100.00,100.00,100.00,11.351,0.861,1.644,0.672
values_42,8992,3825,91.5,92.3,84.5,21.27,21.27,0.00,583,7092,3829,16309,100.00,100.00,100.00,100.00,15.424,1.268,2.348,0.551
values_13,18393,9089,94.8,95.8,87.6,24.71,24.71,0.00,1640,21230,11225,81542,100.00,100.00,100.00,100.00,11.215,0.866,1.639,0.226
values_41,67475,42138,98.4,99.5,88.6,31.22,31.22,0.00,6207,82813,43211,26989,100.00,100.00,100.00,100.00,10.871,0.815,1.562,2.500
values_55,56463,34891,98.2,99.4,88.5,30.90,30.90,0.00,5122,68201,35626,82968,100.00,100.00,100.00,100.00,11.024,0.828,1.585,0.681
values_31,4716,1492,82.8,83.9,64.1,15.82,15.82,0.00,120,1049,642,1248,100.00,100.00,100.00,100.00,39.300,4.496,7.346,3.779
values_66,11209,5022,92.7,93.5,85.8,22.40,22.40,0.00,828,10315,5526,30945,100.00,100.00,100.00,100.00,13.537,1.087,2.028,0.362
values_65,7183,2838,89.5,90.3,82.3,19.75,19.75,0.00,382,4405,2430,6987,100.00,100.00,100.00,100.00,18.804,1.631,2.956,1.028
values_62,31857,19040,97.8,98.8,87.8,29.88,29.88,0.00,2769,36380,19056,39291,100.00,100.00,100.00,100.00,11.505,0.876,1.672,0.811
values_21,8027,3300,90.6,91.4,83.9,20.56,20.56,0.00,474,5620,3073,10300,100.00,100.00,100.00,100.00,16.935,1.428,2.612,0.779
values_95,34533,20765,97.8,98.9,88.1,30.07,30.07,0.00,3007,39637,20789,46786,100.00,100.00,100.00,100.00,11.484,0.871,1.661,0.738
values_84,4716,1492,82.8,83.9,64.1,15.82,15.82,0.00,120,1049,642,1248,100.00,100.00,100.00,100.00,39.300,4.496,7.346,3.779
values_58,34531,20773,97.8,98.9,88.1,30.08,30.08,0.00,3010,39694,20809,46657,100.00,100.00,100.00,100.00,11.472,0.870,1.659,0.740
values_64,56463,34878,98.2,99.4,88.4,30.89,30.89,0.00,5130,68263,35646,83522,100.00,100.00,100.00,100.00,11.006,0.827,1.584,0.676
values_83,29405,17484,97.7,98.8,87.8,29.73,29.73,0.00,2527,33053,17337,32780,100.00,100.00,100.00,100.00,11.636,0.890,1.696,0.897
values_94,46376,28357,98.1,99.2,88.3,30.57,30.57,0.00,4159,55145,28817,50414,100.00,100.00,100.00,100.00,11.151,0.841,1.609,0.920
values_0,63939,39631,98.3,99.4,88.5,30.99,30.99,0.00,5841,78090,40677,112184,100.00,100.00,100.00,100.00,10.947,0.819,1.572,0.570
values_99,10122,4388,92.0,92.8,85.2,21.68,21.68,0.00,704,8714,4663,23143,100.00,100.00,100.00,100.00,14.378,1.162,2.171,0.437
values_96,10060,4385,92.1,93.0,85.2,21.79,21.79,0.00,703,8695,4657,23084,100.00,100.00,100.00,100.00,14.310,1.157,2.160,0.436
values_67,18392,9081,94.7,95.8,87.5,24.69,24.69,0.00,1649,21317,11252,81754,100.00,100.00,100.00,100.00,11.153,0.863,1.635,0.225
values_61,7216,2845,89.5,90.2,82.1,19.71,19.71,0.00,386,4475,2451,7125,100.00,100.00,100.00,100.00,18.694,1.613,2.944,1.013
values_43,4225,1375,83.6,84.8,58.3,16.27,16.27,0.00,83,585,394,241,100.00,100.00,91.67,100.00,50.904,7.222,10.723,17.531
values_2,4245,1377,83.4,84.7,58.3,16.22,16.22,0.00,84,598,398,245,100.00,100.00,91.67,100.00,50.536,7.099,10.666,17.327
values_54,4225,1375,83.6,84.8,58.3,16.27,16.27,0.00,83,585,394,241,100.00,100.00,91.67,100.00,50.904,7.222,10.723,17.531
values_30,8986,3821,91.5,92.3,84.5,21.26,21.26,0.00,586,7113,3838,16342,100.00,100.00,100.00,100.00,15.334,1.263,2.341,0.550
values_59,60304,37279,98.3,99.4,88.5,30.91,30.91,0.00,5476,72852,38057,97039,100.00,100.00,100.00,100.00,11.012,0.828,1.585,0.621
values_85,6513,2072,83.3,84.1,71.8,15.91,15.91,0.00,227,2412,1372,8041,100.00,100.00,100.00,100.00,28.692,2.700,4.747,0.810
values_74,8044,3305,90.6,91.3,83.9,20.54,20.54,0.00,477,5701,3097,10519,100.00,100.00,100.00,100.00,16.864,1.411,2.597,0.765
values_90,8018,3302,90.6,91.4,83.6,20.59,20.59,0.00,481,5759,3114,10631,100.00,100.00,100.00,100.00,16.669,1.392,2.575,0.754
values_18,43296,26356,98.1,99.2,88.2,30.44,30.44,0.00,3879,51510,26831,41878,100.00,100.00,100.00,100.00,11.162,0.841,1.614,1.034
values_52,34527,20768,97.8,98.9,88.1,30.08,30.08,0.00,3017,39749,20829,46898,100.00,100.00,100.00,100.00,11.444,0.869,1.658,0.736
values_44,63852,39625,98.3,99.4,88.5,31.03,31.03,0.00,5848,78013,40672,111785,100.00,100.00,100.00,100.00,10.919,0.818,1.570,0.571
values_17,15248,7290,94.2,95.1,87.1,23.90,23.90,0.00,1281,16399,8704,66442,100.00,100.00,100.00,100.00,11.903,0.930,1.752,0.229
values_36,34472,20729,97.8,98.9,88.1,30.07,30.07,0.00,3001,39589,20766,46986,100.00,100.00,100.00,100.00,11.487,0.871,1.660,0.734
values_49,18438,9102,94.7,95.7,87.5,24.68,24.68,0.00,1656,21516,11311,82861,100.00,100.00,100.00,100.00,11.134,0.857,1.630,0.223
values_86,10087,4387,92.0,92.9,85.2,21.75,21.75,0.00,702,8616,4636,22795,100.00,100.00,100.00,100.00,14.369,1.171,2.176,0.443
values_37,67496,42163,98.4,99.5,88.6,31.23,31.23,0.00,6198,82804,43207,26998,100.00,100.00,100.00,100.00,10.890,0.815,1.562,2.500
values_56,53135,32662,98.2,99.3,88.4,30.73,30.73,0.00,4788,63756,33283,71492,100.00,100.00,100.00,100.00,11.098,0.833,1.596,0.743
values_63,60193,37235,98.3,99.4,88.5,30.93,30.93,0.00,5498,73360,38205,97716,100.00,100.00,100.00,100.00,10.948,0.821,1.576,0.616
values_35,15244,7290,94.1,95.1,87.0,23.91,23.91,0.00,1287,16495,8735,66866,100.00,100.00,100.00,100.00,11.845,0.924,1.745,0.228
values_97,4245,1377,83.4,84.7,58.3,16.22,16.22,0.00,84,598,398,245,100.00,100.00,91.67,100.00,50.536,7.099,10.666,17.327
