id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,1001,1001,"['956952', '8845186', '126146', '1109101', '65089', '552202', '568380', '49.973', '12589636', '0', '3881190', '0', '160982', '0', '0', '4.148']",68,118,126,114,100.00,100.00,83.33,100.00,14.721,8.483,7.944,8.781
values_19,1003,1003,"['956952', '8845186', '126146', '1109101', '65089', '552202', '568380', '49.973', '12589640', '0', '3881192', '0', '160982', '0', '0', '4.148']",68,118,126,114,100.00,100.00,75.00,100.00,14.750,8.500,7.960,8.798
values_12,1003,1003,"['956952', '8845186', '126146', '1109101', '65089', '552202', '568380', '49.973', '12589640', '0', '3881192', '0', '160982', '0', '0', '4.148']",68,118,126,114,100.00,100.00,75.00,100.00,14.750,8.500,7.960,8.798
values_38,1020,1020,"['956976', '8845170', '126149', '1109099', '65087', '552204', '568380', '49.973', '12589702', '0', '3881209', '0', '160982', '0', '0', '4.148']",82,136,154,134,100.00,100.00,83.33,100.00,12.439,7.500,6.623,7.612
values_81,1085,1085,"['957056', '8845130', '126161', '1109080', '65091', '552200', '568377', '49.973', '12589898', '0', '3881275', '0', '160977', '0', '0', '4.148']",134,224,256,220,100.00,100.00,91.67,100.00,8.097,4.844,4.238,4.932
values_5,1031,1031,"['957000', '8845162', '126153', '1109084', '65091', '552200', '568379', '49.973', '12589724', '0', '3881221', '0', '160977', '0', '0', '4.148']",102,172,193,169,100.00,100.00,91.67,100.00,10.108,5.994,5.342,6.101
values_40,908,908,"['957096', '8845200', '126163', '1109080', '65085', '552206', '568380', '49.973', '12589274', '0', '3881098', '0', '160956', '0', '0', '4.147']",30,60,51,51,100.00,83.33,50.00,100.00,30.267,15.133,17.804,17.804
values_70,958,958,"['957152', '8845182', '126171', '1109076', '65092', '552199', '568378', '49.973', '12589422', '0', '3881148', '0', '160972', '0', '0', '4.148']",57,105,104,96,100.00,100.00,83.33,100.00,16.807,9.124,9.212,9.979
values_23,1049,1049,"['957048', '8845130', '126159', '1109080', '65091', '552200', '568377', '49.973', '12589780', '0', '3881239', '0', '160977', '0', '0', '4.148']",116,190,221,189,100.00,100.00,91.67,100.00,9.043,5.521,4.747,5.550
values_72,958,958,"['957152', '8845182', '126171', '1109076', '65092', '552199', '568378', '49.973', '12589422', '0', '3881148', '0', '160972', '0', '0', '4.148']",57,105,104,96,100.00,100.00,83.33,100.00,16.807,9.124,9.212,9.979
values_79,958,958,"['957152', '8845182', '126171', '1109076', '65092', '552199', '568378', '49.973', '12589422', '0', '3881148', '0', '160972', '0', '0', '4.148']",57,105,104,96,100.00,100.00,83.33,100.00,16.807,9.124,9.212,9.979
values_78,932,932,"['957144', '8845182', '126169', '1109076', '65091', '552200', '568379', '49.973', '12589342', '0', '3881122', '0', '160953', '0', '0', '4.147']",46,80,83,75,100.00,100.00,91.67,100.00,20.261,11.650,11.229,12.427
values_87,1048,1048,"['957048', '8845130', '126159', '1109080', '65091', '552200', '568377', '49.973', '12589778', '0', '3881238', '0', '160977', '0', '0', '4.148']",116,190,221,189,100.00,100.00,83.33,100.00,9.034,5.516,4.742,5.545
values_6,991,991,"['957080', '8845160', '126162', '1109082', '65091', '552200', '568379', '49.973', '12589566', '0', '3881181', '0', '160972', '0', '0', '4.148']",82,136,154,134,100.00,100.00,83.33,100.00,12.085,7.287,6.435,7.396
values_68,1078,1078,"['957032', '8845138', '126157', '1109095', '65088', '552203', '568378', '49.973', '12589884', '0', '3881267', '0', '160988', '0', '0', '4.148']",116,190,221,189,100.00,100.00,91.67,100.00,9.293,5.674,4.878,5.704
values_69,1080,1080,"['957032', '8845138', '126157', '1109095', '65088', '552203', '568379', '49.973', '12589888', '0', '3881269', '0', '160988', '0', '0', '4.148']",116,190,221,189,100.00,100.00,91.67,100.00,9.310,5.684,4.887,5.714
values_1,1032,1032,"['957000', '8845162', '126153', '1109084', '65092', '552199', '568376', '49.973', '12589726', '0', '3881222', '0', '160977', '0', '0', '4.148']",102,172,193,169,100.00,100.00,83.33,100.00,10.118,6.000,5.347,6.107
values_45,883,883,"['957088', '8845200', '126161', '1109080', '65085', '552206', '568380', '49.973', '12589196', '0', '3881073', '0', '160950', '0', '0', '4.147']",19,35,30,30,100.00,83.33,50.00,100.00,46.474,25.229,29.433,29.433
values_33,1047,1047,"['956984', '8845170', '126151', '1109099', '65087', '552204', '568381', '49.973', '12589784', '0', '3881236', '0', '160988', '0', '0', '4.148']",93,161,175,155,100.00,100.00,91.67,100.00,11.258,6.503,5.983,6.755
values_15,1003,1003,"['956952', '8845186', '126146', '1109101', '65089', '552202', '568380', '49.973', '12589640', '0', '3881192', '0', '160982', '0', '0', '4.148']",68,118,126,114,100.00,100.00,75.00,100.00,14.750,8.500,7.960,8.798
values_93,1133,1133,"['957088', '8845106', '126165', '1109091', '65090', '552201', '568378', '49.973', '12590042', '0', '3881322', '0', '160988', '0', '0', '4.148']",147,239,282,242,100.00,100.00,91.67,100.00,7.707,4.741,4.018,4.682
values_24,1087,1087,"['957056', '8845130', '126161', '1109080', '65092', '552199', '568374', '49.973', '12589902', '0', '3881277', '0', '160977', '0', '0', '4.148']",134,224,256,220,100.00,100.00,83.33,100.00,8.112,4.853,4.246,4.941
values_25,1087,1087,"['957056', '8845130', '126161', '1109080', '65092', '552199', '568374', '49.973', '12589902', '0', '3881277', '0', '160977', '0', '0', '4.148']",134,224,256,220,100.00,100.00,83.33,100.00,8.112,4.853,4.246,4.941
values_26,1048,1048,"['957048', '8845130', '126159', '1109080', '65091', '552200', '568377', '49.973', '12589778', '0', '3881238', '0', '160977', '0', '0', '4.148']",116,190,221,189,100.00,100.00,83.33,100.00,9.034,5.516,4.742,5.545
values_48,883,883,"['957088', '8845200', '126161', '1109080', '65085', '552206', '568380', '49.973', '12589196', '0', '3881073', '0', '160950', '0', '0', '4.147']",19,35,30,30,100.00,83.33,50.00,100.00,46.474,25.229,29.433,29.433
values_71,956,956,"['957152', '8845182', '126171', '1109076', '65091', '552200', '568379', '49.973', '12589418', '0', '3881146', '0', '160972', '0', '0', '4.148']",57,105,104,96,100.00,100.00,91.67,100.00,16.772,9.105,9.192,9.958
values_76,931,931,"['957144', '8845182', '126169', '1109076', '65091', '552200', '568379', '49.973', '12589340', '0', '3881121', '0', '160953', '0', '0', '4.147']",46,80,83,75,100.00,100.00,83.33,100.00,20.239,11.637,11.217,12.413
values_7,991,991,"['957080', '8845160', '126162', '1109082', '65091', '552200', '568379', '49.973', '12589566', '0', '3881181', '0', '160972', '0', '0', '4.148']",82,136,154,134,100.00,100.00,83.33,100.00,12.085,7.287,6.435,7.396
values_50,1092,1092,"['957016', '8845154', '126156', '1109097', '65087', '552204', '568381', '49.973', '12589912', '0', '3881281', '0', '160988', '0', '0', '4.148']",117,201,222,198,100.00,100.00,75.00,100.00,9.333,5.433,4.919,5.515
values_22,1060,1060,"['957048', '8845130', '126159', '1109080', '65091', '552200', '568377', '49.973', '12589820', '0', '3881250', '0', '160977', '0', '0', '4.148']",123,199,235,199,100.00,100.00,91.67,100.00,8.618,5.327,4.511,5.327
values_4,1018,1018,"['957000', '8845162', '126153', '1109084', '65091', '552200', '568379', '49.973', '12589680', '0', '3881208', '0', '160977', '0', '0', '4.148']",93,161,175,155,100.00,100.00,91.67,100.00,10.946,6.323,5.817,6.568
values_32,1061,1061,"['956984', '8845170', '126151', '1109099', '65087', '552204', '568380', '49.973', '12589830', '0', '3881250', '0', '160988', '0', '0', '4.148']",102,172,193,169,100.00,100.00,83.33,100.00,10.402,6.169,5.497,6.278
values_77,931,931,"['957144', '8845182', '126169', '1109076', '65091', '552200', '568379', '49.973', '12589340', '0', '3881121', '0', '160953', '0', '0', '4.147']",46,80,83,75,100.00,100.00,83.33,100.00,20.239,11.637,11.217,12.413
values_91,1132,1132,"['957088', '8845106', '126165', '1109091', '65090', '552201', '568378', '49.973', '12590040', '0', '3881321', '0', '160988', '0', '0', '4.148']",147,239,282,242,100.00,100.00,91.67,100.00,7.701,4.736,4.014,4.678
values_42,907,907,"['957096', '8845200', '126163', '1109080', '65085', '552206', '568380', '49.973', '12589272', '0', '3881097', '0', '160956', '0', '0', '4.147']",30,60,51,51,100.00,83.33,58.33,100.00,30.233,15.117,17.784,17.784
values_13,1001,1001,"['956952', '8845186', '126146', '1109101', '65089', '552202', '568380', '49.973', '12589636', '0', '3881190', '0', '160982', '0', '0', '4.148']",68,118,126,114,100.00,100.00,83.33,100.00,14.721,8.483,7.944,8.781
values_41,907,907,"['957096', '8845200', '126163', '1109080', '65085', '552206', '568380', '49.973', '12589272', '0', '3881097', '0', '160956', '0', '0', '4.147']",30,60,51,51,100.00,83.33,58.33,100.00,30.233,15.117,17.784,17.784
values_55,1092,1092,"['957016', '8845154', '126156', '1109097', '65087', '552204', '568381', '49.973', '12589912', '0', '3881281', '0', '160988', '0', '0', '4.148']",117,201,222,198,100.00,100.00,75.00,100.00,9.333,5.433,4.919,5.515
values_31,1020,1020,"['956976', '8845170', '126149', '1109099', '65087', '552204', '568380', '49.973', '12589702', '0', '3881209', '0', '160982', '0', '0', '4.148']",82,136,154,134,100.00,100.00,83.33,100.00,12.439,7.500,6.623,7.612
values_66,1077,1077,"['957032', '8845138', '126157', '1109095', '65088', '552203', '568379', '49.973', '12589882', '0', '3881266', '0', '160988', '0', '0', '4.148']",116,190,221,189,100.00,100.00,83.33,100.00,9.284,5.668,4.873,5.698
values_65,1080,1080,"['957032', '8845138', '126157', '1109095', '65088', '552203', '568379', '49.973', '12589888', '0', '3881269', '0', '160988', '0', '0', '4.148']",116,190,221,189,100.00,100.00,91.67,100.00,9.310,5.684,4.887,5.714
values_62,1103,1103,"['957040', '8845138', '126159', '1109095', '65088', '552203', '568379', '49.973', '12589962', '0', '3881292', '0', '160988', '0', '0', '4.148']",127,215,242,210,100.00,100.00,91.67,100.00,8.685,5.130,4.558,5.252
values_21,1049,1049,"['957048', '8845130', '126159', '1109080', '65091', '552200', '568377', '49.973', '12589780', '0', '3881239', '0', '160977', '0', '0', '4.148']",116,190,221,189,100.00,100.00,91.67,100.00,9.043,5.521,4.747,5.550
values_95,1134,1134,"['957088', '8845106', '126165', '1109091', '65090', '552201', '568378', '49.973', '12590044', '0', '3881323', '0', '160988', '0', '0', '4.148']",147,239,282,242,100.00,100.00,91.67,100.00,7.714,4.745,4.021,4.686
values_84,1090,1090,"['957056', '8845130', '126161', '1109080', '65092', '552199', '568374', '49.973', '12589908', '0', '3881280', '0', '160977', '0', '0', '4.148']",136,226,260,224,100.00,100.00,83.33,100.00,8.015,4.823,4.192,4.866
values_58,1063,1063,"['957008', '8845154', '126154', '1109097', '65087', '552204', '568380', '49.973', '12589826', '0', '3881252', '0', '160988', '0', '0', '4.148']",106,176,201,177,100.00,100.00,75.00,100.00,10.028,6.040,5.289,6.006
values_64,1106,1106,"['957040', '8845138', '126159', '1109095', '65088', '552203', '568379', '49.973', '12589968', '0', '3881295', '0', '160988', '0', '0', '4.148']",127,215,242,210,100.00,100.00,83.33,100.00,8.709,5.144,4.570,5.267
values_83,1063,1063,"['957048', '8845130', '126159', '1109080', '65091', '552200', '568377', '49.973', '12589826', '0', '3881253', '0', '160977', '0', '0', '4.148']",125,201,239,203,100.00,100.00,91.67,100.00,8.504,5.289,4.448,5.236
values_94,1135,1135,"['957088', '8845106', '126165', '1109091', '65090', '552201', '568378', '49.973', '12590046', '0', '3881324', '0', '160988', '0', '0', '4.148']",147,239,282,242,100.00,100.00,83.33,100.00,7.721,4.749,4.025,4.690
values_0,1032,1032,"['957000', '8845162', '126153', '1109084', '65092', '552199', '568376', '49.973', '12589726', '0', '3881222', '0', '160977', '0', '0', '4.148']",102,172,193,169,100.00,100.00,83.33,100.00,10.118,6.000,5.347,6.107
values_99,1120,1120,"['957088', '8845106', '126165', '1109091', '65090', '552201', '568377', '49.973', '12589998', '0', '3881309', '0', '160988', '0', '0', '4.148']",138,228,264,228,100.00,100.00,91.67,100.00,8.116,4.912,4.242,4.912
