inputName,text,data,bss
values_11,6440,5196,1704
values_19,6440,5196,1704
values_12,6440,5196,1704
values_38,6456,5860,1736
values_81,7010,3068,1592
values_5,6958,2636,1544
values_40,7290,2748,1560
values_70,7412,3652,1640
values_23,6394,4092,1656
values_72,7412,3652,1640
values_79,7412,3652,1640
values_78,7412,3652,1640
values_87,7008,3068,1592
values_6,6958,2636,1544
values_68,6434,4260,1672
values_69,6434,4260,1672
values_1,6958,2636,1544
values_45,7290,2748,1560
values_33,6454,5860,1736
values_15,6440,5196,1704
values_93,7244,3396,1624
values_24,6394,4092,1656
values_25,6394,4092,1656
values_26,6394,4092,1656
values_48,7290,2748,1560
values_71,7412,3652,1640
values_76,7412,3652,1640
values_7,6956,2636,1544
values_50,6430,4428,1672
values_22,6394,4092,1656
values_4,6958,2636,1544
values_32,6456,5860,1736
values_77,7410,3652,1640
values_91,7244,3396,1624
values_42,7290,2748,1560
values_13,6440,5196,1704
values_41,7290,2748,1560
values_55,6430,4428,1672
values_31,6456,5860,1736
values_66,6434,4260,1672
values_65,6434,4260,1672
values_62,6434,4260,1672
values_21,6394,4092,1656
values_95,7244,3396,1624
values_84,7010,3068,1592
values_58,6430,4428,1672
values_64,6434,4260,1672
values_83,7010,3068,1592
values_94,7244,3396,1624
values_0,6958,2636,1544
values_99,7244,3396,1624
values_96,7244,3396,1624
values_67,6428,4260,1672
values_61,6434,4260,1672
values_43,7290,2748,1560
values_2,6958,2636,1544
values_54,6430,4428,1672
values_30,6456,5860,1736
values_59,6430,4428,1672
values_85,7010,3068,1592
values_74,7412,3652,1640
values_90,7244,3396,1624
values_18,6440,5196,1704
values_52,6430,4428,1672
values_44,7290,2748,1560
values_17,6438,5196,1704
values_36,6456,5860,1736
values_49,7290,2748,1560
values_86,7010,3068,1592
values_37,6454,5860,1736
values_56,6430,4428,1672
values_63,6434,4260,1672
values_35,6456,5860,1736
values_97,7242,3396,1624
values_75,7412,3652,1640
values_57,6424,4428,1672
values_88,7010,3068,1592
values_10,6440,5196,1704
values_53,6430,4428,1672
values_8,6958,2636,1544
values_39,6456,5860,1736
values_47,7288,2748,1560
values_60,6430,4260,1672
values_89,7010,3068,1592
values_51,6430,4428,1672
values_14,6440,5196,1704
values_28,6394,4092,1656
values_16,6440,5196,1704
values_34,6456,5860,1736
values_82,7010,3068,1592
values_46,7290,2748,1560
values_27,6392,4092,1656
values_20,6394,4092,1656
values_9,6958,2636,1544
values_92,7244,3396,1624
values_3,6958,2636,1544
values_98,7244,3396,1624
values_29,6394,4092,1656
values_80,7010,3068,1592
values_73,7412,3652,1640
