id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,2333,2333,"['960960', '8845862', '126644', '1107215', '65087', '552204', '568381', '50.029', '12575888', '0', '3877523', '0', '161051', '0', '0', '4.153']",1401,2219,2601,2601,100.00,83.33,58.33,100.00,1.665,1.051,0.897,0.897
values_19,2257,2257,"['960768', '8845670', '126620', '1107191', '65087', '552204', '568381', '50.031', '12575636', '0', '3877447', '0', '161023', '0', '0', '4.153']",1349,2105,2557,2557,100.00,83.33,58.33,100.00,1.673,1.072,0.883,0.883
values_12,2173,2173,"['960928', '8845830', '126640', '1107211', '65087', '552204', '568381', '50.030', '12575404', '0', '3877363', '0', '161051', '0', '0', '4.154']",1245,1979,2299,2299,100.00,83.33,58.33,100.00,1.745,1.098,0.945,0.945
values_38,1605,1605,"['960896', '8845798', '126636', '1107207', '65087', '552204', '568381', '50.030', '12573696', '0', '3876795', '0', '161037', '0', '0', '4.154']",681,1127,1181,1181,100.00,83.33,58.33,100.00,2.357,1.424,1.359,1.359
values_81,1665,1665,"['960848', '8845750', '126630', '1107201', '65087', '552204', '568381', '50.030', '12573870', '0', '3876855', '0', '161035', '0', '0', '4.154']",747,1217,1328,1328,100.00,83.33,58.33,100.00,2.229,1.368,1.254,1.254
values_5,1705,1705,"['960976', '8845878', '126646', '1107217', '65087', '552204', '568381', '50.029', '12574006', '0', '3876895', '0', '161059', '0', '0', '4.154']",771,1277,1336,1336,100.00,83.33,58.33,100.00,2.211,1.335,1.276,1.276
values_40,1719,1719,"['960928', '8845830', '126640', '1107211', '65087', '552204', '568381', '50.030', '12574042', '0', '3876909', '0', '161051', '0', '0', '4.154']",791,1298,1391,1391,100.00,83.33,58.33,100.00,2.173,1.324,1.236,1.236
values_70,1689,1689,"['960960', '8845862', '126644', '1107215', '65087', '552204', '568381', '50.029', '12573956', '0', '3876879', '0', '161051', '0', '0', '4.154']",757,1253,1313,1313,100.00,83.33,58.33,100.00,2.231,1.348,1.286,1.286
values_23,1853,1853,"['960928', '8845830', '126640', '1107211', '65087', '552204', '568381', '50.030', '12574444', '0', '3877043', '0', '161051', '0', '0', '4.154']",925,1499,1659,1659,100.00,83.33,58.33,100.00,2.003,1.236,1.117,1.117
values_72,1607,1607,"['960960', '8845862', '126644', '1107215', '65087', '552204', '568381', '50.029', '12573710', '0', '3876797', '0', '161059', '0', '0', '4.154']",675,1130,1149,1149,100.00,83.33,58.33,100.00,2.381,1.422,1.399,1.399
values_79,1723,1723,"['960880', '8845782', '126634', '1107205', '65087', '552204', '568381', '50.030', '12574048', '0', '3876913', '0', '161037', '0', '0', '4.154']",801,1304,1426,1426,100.00,83.33,58.33,100.00,2.151,1.321,1.208,1.208
values_78,1731,1731,"['960880', '8845782', '126634', '1107205', '65087', '552204', '568381', '50.030', '12574072', '0', '3876921', '0', '161037', '0', '0', '4.154']",809,1316,1442,1442,100.00,83.33,58.33,100.00,2.140,1.315,1.200,1.200
values_87,1683,1683,"['960976', '8845878', '126646', '1107217', '65087', '552204', '568381', '50.029', '12573940', '0', '3876873', '0', '161059', '0', '0', '4.154']",749,1244,1292,1292,100.00,83.33,58.33,100.00,2.247,1.353,1.303,1.303
values_6,1617,1617,"['961024', '8845926', '126652', '1107223', '65087', '552204', '568381', '50.029', '12573748', '0', '3876807', '0', '161073', '0', '0', '4.155']",677,1145,1133,1133,100.00,83.33,58.33,100.00,2.388,1.412,1.427,1.427
values_68,1593,1593,"['960960', '8845862', '126644', '1107215', '65087', '552204', '568381', '50.029', '12573668', '0', '3876783', '0', '161051', '0', '0', '4.154']",661,1109,1121,1121,100.00,83.33,58.33,100.00,2.410,1.436,1.421,1.421
values_69,1981,1981,"['960992', '8845894', '126648', '1107219', '65087', '552204', '568381', '50.029', '12574836', '0', '3877171', '0', '161059', '0', '0', '4.154']",1045,1691,1879,1879,100.00,83.33,58.33,100.00,1.896,1.171,1.054,1.054
values_1,1675,1675,"['961024', '8845926', '126652', '1107223', '65087', '552204', '568381', '50.029', '12573922', '0', '3876865', '0', '161073', '0', '0', '4.155']",735,1232,1249,1249,100.00,83.33,58.33,100.00,2.279,1.360,1.341,1.341
values_45,2691,2691,"['960864', '8845766', '126632', '1107203', '65087', '552204', '568381', '50.030', '12576950', '0', '3877881', '0', '161037', '0', '0', '4.153']",1771,2756,3371,3371,100.00,83.33,58.33,100.00,1.519,0.976,0.798,0.798
values_33,2083,2083,"['960928', '8845830', '126640', '1107211', '65087', '552204', '568381', '50.030', '12575134', '0', '3877273', '0', '161051', '0', '0', '4.154']",1155,1844,2119,2119,100.00,83.33,58.33,100.00,1.803,1.130,0.983,0.983
values_15,1603,1603,"['960928', '8845830', '126640', '1107211', '65087', '552204', '568381', '50.030', '12573694', '0', '3876793', '0', '161051', '0', '0', '4.154']",675,1124,1159,1159,100.00,83.33,58.33,100.00,2.375,1.426,1.383,1.383
values_93,1621,1621,"['960912', '8845814', '126638', '1107209', '65087', '552204', '568381', '50.030', '12573746', '0', '3876811', '0', '161051', '0', '0', '4.154']",695,1151,1204,1204,100.00,83.33,58.33,100.00,2.332,1.408,1.346,1.346
values_24,1577,1577,"['961008', '8845910', '126650', '1107221', '65087', '552204', '568381', '50.029', '12573626', '0', '3876767', '0', '161051', '0', '0', '4.154']",639,1085,1062,1062,100.00,83.33,58.33,100.00,2.468,1.453,1.485,1.485
values_25,2471,2471,"['960784', '8845686', '126622', '1107193', '65087', '552204', '568381', '50.031', '12576280', '0', '3877661', '0', '161023', '0', '0', '4.153']",1561,2426,2976,2976,100.00,83.33,58.33,100.00,1.583,1.019,0.830,0.830
values_26,1565,1565,"['960992', '8845894', '126648', '1107219', '65087', '552204', '568381', '50.029', '12573588', '0', '3876755', '0', '161051', '0', '0', '4.154']",629,1067,1047,1047,100.00,83.33,58.33,100.00,2.488,1.467,1.495,1.495
values_48,1591,1591,"['961104', '8846006', '126662', '1107233', '65087', '552204', '568381', '50.028', '12573680', '0', '3876781', '0', '161081', '0', '0', '4.155']",641,1106,1036,1036,100.00,83.33,58.33,100.00,2.482,1.439,1.536,1.536
values_71,1537,1537,"['960960', '8845862', '126644', '1107215', '65087', '552204', '568381', '50.029', '12573500', '0', '3876727', '0', '161051', '0', '0', '4.154']",605,1025,1009,1009,100.00,83.33,58.33,100.00,2.540,1.500,1.523,1.523
values_76,1627,1627,"['960992', '8845894', '126648', '1107219', '65087', '552204', '568381', '50.029', '12573774', '0', '3876817', '0', '161051', '0', '0', '4.154']",691,1160,1171,1171,100.00,83.33,58.33,100.00,2.355,1.403,1.389,1.389
values_7,1579,1579,"['961008', '8845910', '126650', '1107221', '65087', '552204', '568381', '50.029', '12573632', '0', '3876769', '0', '161073', '0', '0', '4.155']",641,1088,1066,1066,100.00,83.33,58.33,100.00,2.463,1.451,1.481,1.481
values_50,1997,1997,"['960912', '8845814', '126638', '1107209', '65087', '552204', '568381', '50.030', '12574874', '0', '3877187', '0', '161051', '0', '0', '4.154']",1071,1715,1956,1956,100.00,83.33,58.33,100.00,1.865,1.164,1.021,1.021
values_22,1641,1641,"['960944', '8845846', '126642', '1107213', '65087', '552204', '568381', '50.029', '12573810', '0', '3876831', '0', '161051', '0', '0', '4.154']",711,1181,1226,1226,100.00,83.33,58.33,100.00,2.308,1.390,1.338,1.338
values_4,1701,1701,"['960960', '8845862', '126644', '1107215', '65087', '552204', '568381', '50.029', '12573992', '0', '3876891', '0', '161051', '0', '0', '4.154']",769,1271,1337,1337,100.00,83.33,58.33,100.00,2.212,1.338,1.272,1.272
values_32,1605,1605,"['960912', '8845814', '126638', '1107209', '65087', '552204', '568381', '50.030', '12573698', '0', '3876795', '0', '161051', '0', '0', '4.154']",679,1127,1172,1172,100.00,83.33,58.33,100.00,2.364,1.424,1.369,1.369
values_77,1649,1649,"['960944', '8845846', '126642', '1107213', '65087', '552204', '568381', '50.029', '12573834', '0', '3876839', '0', '161051', '0', '0', '4.154']",719,1193,1242,1242,100.00,83.33,58.33,100.00,2.293,1.382,1.328,1.328
values_91,1675,1675,"['961024', '8845926', '126652', '1107223', '65087', '552204', '568381', '50.029', '12573922', '0', '3876865', '0', '161073', '0', '0', '4.155']",735,1232,1249,1249,100.00,83.33,58.33,100.00,2.279,1.360,1.341,1.341
values_42,1627,1627,"['960896', '8845798', '126636', '1107207', '65087', '552204', '568381', '50.030', '12573762', '0', '3876817', '0', '161037', '0', '0', '4.154']",703,1160,1225,1225,100.00,83.33,58.33,100.00,2.314,1.403,1.328,1.328
values_13,18381,18381,"['960704', '8845737', '126612', '1107202', '65087', '552204', '568381', '50.031', '12624064', '0', '3893571', '0', '161035', '0', '0', '4.136']",17465,26291,34769,34769,100.00,83.33,58.33,100.00,1.052,0.699,0.529,0.529
values_41,1697,1697,"['960816', '8845718', '126626', '1107197', '65087', '552204', '568381', '50.031', '12573962', '0', '3876887', '0', '161035', '0', '0', '4.154']",783,1265,1410,1410,100.00,83.33,58.33,100.00,2.167,1.342,1.204,1.204
values_55,1627,1627,"['961024', '8845926', '126652', '1107223', '65087', '552204', '568381', '50.029', '12573778', '0', '3876817', '0', '161073', '0', '0', '4.155']",687,1160,1153,1153,100.00,83.33,58.33,100.00,2.368,1.403,1.411,1.411
values_31,2839,2839,"['960992', '8845894', '126648', '1107219', '65087', '552204', '568381', '50.029', '12577410', '0', '3878029', '0', '161051', '0', '0', '4.153']",1903,2978,3595,3595,100.00,83.33,58.33,100.00,1.492,0.953,0.790,0.790
values_66,1623,1623,"['960976', '8845878', '126646', '1107217', '65087', '552204', '568381', '50.029', '12573760', '0', '3876813', '0', '161059', '0', '0', '4.154']",689,1154,1172,1172,100.00,83.33,58.33,100.00,2.356,1.406,1.385,1.385
values_65,1705,1705,"['960896', '8845798', '126636', '1107207', '65087', '552204', '568381', '50.030', '12573996', '0', '3876895', '0', '161037', '0', '0', '4.154']",781,1277,1381,1381,100.00,83.33,58.33,100.00,2.183,1.335,1.235,1.235
values_62,1687,1687,"['960896', '8845798', '126636', '1107207', '65087', '552204', '568381', '50.030', '12573942', '0', '3876877', '0', '161037', '0', '0', '4.154']",763,1250,1345,1345,100.00,83.33,58.33,100.00,2.211,1.350,1.254,1.254
values_21,1651,1651,"['960864', '8845766', '126632', '1107203', '65087', '552204', '568381', '50.030', '12573830', '0', '3876841', '0', '161037', '0', '0', '4.154']",731,1196,1291,1291,100.00,83.33,58.33,100.00,2.259,1.380,1.279,1.279
values_95,1611,1611,"['960976', '8845878', '126646', '1107217', '65087', '552204', '568381', '50.029', '12573724', '0', '3876801', '0', '161059', '0', '0', '4.154']",677,1136,1148,1148,100.00,83.33,58.33,100.00,2.380,1.418,1.403,1.403
values_84,1657,1657,"['960896', '8845798', '126636', '1107207', '65087', '552204', '568381', '50.030', '12573852', '0', '3876847', '0', '161037', '0', '0', '4.154']",733,1205,1285,1285,100.00,83.33,58.33,100.00,2.261,1.375,1.289,1.289
values_58,1663,1663,"['960928', '8845830', '126640', '1107211', '65087', '552204', '568381', '50.030', '12573874', '0', '3876853', '0', '161051', '0', '0', '4.154']",735,1214,1279,1279,100.00,83.33,58.33,100.00,2.263,1.370,1.300,1.300
values_64,1613,1613,"['961024', '8845926', '126652', '1107223', '65087', '552204', '568381', '50.029', '12573736', '0', '3876803', '0', '161073', '0', '0', '4.155']",673,1139,1125,1125,100.00,83.33,58.33,100.00,2.397,1.416,1.434,1.434
values_83,1933,1933,"['960864', '8845766', '126632', '1107203', '65087', '552204', '568381', '50.030', '12574676', '0', '3877123', '0', '161037', '0', '0', '4.154']",1013,1619,1855,1855,100.00,83.33,58.33,100.00,1.908,1.194,1.042,1.042
values_94,1599,1599,"['960992', '8845894', '126648', '1107219', '65087', '552204', '568381', '50.029', '12573690', '0', '3876789', '0', '161059', '0', '0', '4.154']",663,1118,1115,1115,100.00,83.33,58.33,100.00,2.412,1.430,1.434,1.434
values_0,1551,1551,"['960976', '8845878', '126646', '1107217', '65087', '552204', '568381', '50.029', '12573544', '0', '3876741', '0', '161059', '0', '0', '4.154']",617,1046,1028,1028,100.00,83.33,58.33,100.00,2.514,1.483,1.509,1.509
