inputName,text,data,bss
values_11,396,12768,6296
values_19,396,2400,1176
values_12,396,13688,6752
values_38,396,11024,5432
values_81,376,80,56
values_5,396,5328,2616
values_40,396,5328,2616
values_70,396,6560,3224
values_23,396,10200,5024
values_72,396,12768,6296
values_79,396,14640,7224
values_78,396,1368,672
values_87,412,168,96
values_6,396,5328,2616
values_68,392,4224,2072
values_69,392,1088,536
values_1,396,840,416
values_45,396,15624,7712
values_33,392,16640,8216
values_15,396,5328,2616
values_93,392,4224,2072
values_24,400,288,152
values_25,396,6560,3224
values_26,412,168,96
values_48,396,13688,6752
values_71,396,12768,6296
values_76,396,11880,5856
values_7,396,7920,3896
values_50,396,9408,4632
values_22,396,624,312
values_4,396,15624,7712
values_32,396,8648,4256
values_77,392,4224,2072
values_91,396,12768,6296
values_42,392,1088,536
values_13,392,1088,536
values_41,396,15624,7712
values_55,396,840,416
values_31,396,11880,5856
values_66,396,5328,2616
values_65,396,1680,824
values_62,396,15624,7712
values_21,412,168,96
values_95,396,4760,2336
values_84,404,440,224
values_58,396,7920,3896
values_64,396,9408,4632
values_83,396,1680,824
values_94,396,7224,3552
values_0,412,168,96
values_99,396,5928,2912
values_96,396,624,312
values_67,396,5328,2616
values_61,396,12768,6296
values_43,412,168,96
values_2,396,624,312
values_54,392,1088,536
values_30,392,1088,536
values_59,396,4760,2336
values_85,396,624,312
values_74,396,11024,5432
values_90,396,7224,3552
values_18,396,10200,5024
values_52,396,3248,1592
values_44,396,6560,3224
values_17,396,11880,5856
values_36,412,168,96
values_49,396,5928,2912
values_86,396,12768,6296
values_37,396,1368,672
values_56,396,5328,2616
values_63,396,8648,4256
values_35,396,8648,4256
values_97,396,5928,2912
values_75,396,2808,1376
values_57,396,15624,7712
values_88,396,4760,2336
values_10,396,7920,3896
values_53,396,10200,5024
values_8,376,80,56
values_39,396,2400,1176
values_47,376,80,56
values_60,400,288,152
values_89,396,14640,7224
values_51,396,2400,1176
values_14,376,80,56
values_28,396,15624,7712
values_16,400,288,152
values_34,396,6560,3224
values_82,396,15624,7712
values_46,396,12768,6296
values_27,396,2808,1376
values_20,396,840,416
values_9,396,5328,2616
values_92,396,4760,2336
values_3,396,2400,1176
values_98,392,1088,536
values_29,396,13688,6752
values_80,396,7920,3896
values_73,396,8648,4256
