inputName,text,data,bss
values_11,6010,2700,1472
values_19,5670,2508,1472
values_12,5670,2508,1472
values_38,6010,2724,1472
values_81,6082,2636,1472
values_5,6010,2716,1472
values_40,6022,2620,1472
values_70,6010,2724,1472
values_23,6010,2732,1472
values_72,6006,2740,1472
values_79,6010,2532,1472
values_78,5916,2596,1472
values_87,6006,2684,1472
values_6,5788,2556,1472
values_68,6010,2692,1472
values_69,6082,2636,1472
values_1,6006,2740,1472
values_45,6010,2700,1472
values_33,6022,2620,1472
values_15,5916,2596,1472
values_93,6224,2540,1472
values_24,6082,2636,1472
values_25,6010,2724,1472
values_26,5788,2556,1472
values_48,6010,2700,1472
values_71,5880,2580,1472
values_76,6010,2724,1472
values_7,6010,2732,1472
values_50,6008,2748,1472
values_22,5902,2588,1472
values_4,6022,2620,1472
values_32,6010,2732,1472
values_77,6008,2748,1472
values_91,6010,2732,1472
values_42,6082,2636,1472
values_13,5936,2604,1472
values_41,5670,2508,1472
values_55,6010,2652,1472
values_31,5788,2556,1472
values_66,6008,2748,1472
values_65,6010,2716,1472
values_62,5902,2588,1472
values_21,6022,2620,1472
values_95,6010,2732,1472
values_84,6006,2684,1472
values_58,6010,2660,1472
values_64,6224,2540,1472
values_83,6010,2732,1472
values_94,6006,2676,1472
values_0,6006,2676,1472
values_99,6010,2660,1472
values_96,6010,2668,1472
values_67,6010,2692,1472
values_61,5838,2572,1472
values_43,5856,2524,1472
values_2,6224,2540,1472
values_54,5916,2596,1472
values_30,5936,2604,1472
values_59,6006,2684,1472
values_85,5788,2556,1472
values_74,6006,2684,1472
values_90,5916,2596,1472
values_18,6010,2644,1472
values_52,6006,2740,1472
values_44,6010,2668,1472
values_17,6010,2644,1472
values_36,6010,2644,1472
values_49,6010,2532,1472
values_86,6010,2732,1472
values_37,5902,2588,1472
values_56,6006,2684,1472
values_63,5838,2572,1472
values_35,6010,2716,1472
values_97,6446,2548,1472
values_75,6224,2540,1472
values_57,6010,2644,1472
values_88,6010,2708,1472
values_10,6010,2668,1472
values_53,6022,2620,1472
values_8,6000,2612,1472
values_39,5822,2564,1472
values_47,5720,2516,1472
values_60,5822,2564,1472
values_89,5856,2524,1472
values_51,6060,2628,1472
values_14,6010,2724,1472
values_28,6010,2732,1472
values_16,6224,2540,1472
values_34,6022,2620,1472
values_82,6006,2676,1472
values_46,6008,2748,1472
values_27,5856,2524,1472
values_20,5916,2596,1472
values_9,6010,2692,1472
values_92,6010,2692,1472
values_3,6006,2676,1472
values_98,6006,2740,1472
values_29,6224,2540,1472
values_80,6000,2612,1472
values_73,5936,2604,1472
