inputName,text,data,bss
values_11,692,9,12
values_19,664,64,17
values_12,688,121,20
values_38,688,625,34
values_81,664,64,17
values_5,676,1024,41
values_40,688,529,32
values_70,676,1024,41
values_23,680,676,35
values_72,668,49,16
values_79,688,900,39
values_78,676,36,15
values_87,684,324,27
values_6,692,729,36
values_68,672,256,25
values_69,680,225,24
values_1,692,841,38
values_45,692,729,36
values_33,688,625,34
values_15,692,841,38
values_93,680,225,24
values_24,668,49,16
values_25,688,121,20
values_26,676,81,18
values_48,664,64,17
values_71,688,576,33
values_76,684,100,19
values_7,648,16,13
values_50,692,9,12
values_22,680,225,24
values_4,692,729,36
values_32,656,25,14
values_77,648,16,13
values_91,692,729,36
values_42,668,49,16
values_13,688,121,20
values_41,676,169,22
values_55,684,100,19
values_31,692,841,38
values_66,688,576,33
values_65,668,49,16
values_62,692,9,12
values_21,688,576,33
values_95,684,400,29
values_84,536,4,11
values_58,688,529,32
values_64,688,361,28
values_83,688,576,33
values_94,696,289,26
values_0,688,625,34
values_99,696,289,26
values_96,696,289,26
values_67,676,1024,41
values_61,684,400,29
values_43,692,729,36
values_2,684,400,29
values_54,680,676,35
values_30,684,100,19
values_59,688,784,37
values_85,692,729,36
values_74,688,576,33
values_90,688,784,37
values_18,684,144,21
values_52,680,676,35
values_44,688,361,28
values_17,684,100,19
values_36,688,576,33
values_49,676,484,31
values_86,668,49,16
values_37,656,25,14
values_56,684,196,23
values_63,672,256,25
values_35,684,400,29
values_97,692,729,36
values_75,688,441,30
values_57,676,1024,41
values_88,676,36,15
values_10,684,196,23
values_53,684,324,27
values_8,656,25,14
values_39,676,81,18
values_47,672,256,25
values_60,676,169,22
values_89,684,144,21
values_51,684,400,29
values_14,688,576,33
values_28,692,9,12
values_16,536,4,11
values_34,664,64,17
values_82,688,625,34
values_46,688,121,20
values_27,696,289,26
values_20,676,81,18
values_9,536,4,11
values_92,688,900,39
values_3,536,4,11
values_98,676,81,18
values_29,688,121,20
values_80,676,484,31
values_73,676,81,18
