inputName,text,data,bss
values_11,2360,116,0
values_19,3304,68,0
values_12,2360,108,0
values_38,2360,120,0
values_81,2360,100,0
values_5,1896,36,0
values_40,520,8,0
values_70,752,12,0
values_23,3128,64,0
values_72,2360,116,0
values_79,2360,108,0
values_78,752,12,0
values_87,2072,40,0
values_6,960,16,0
values_68,2776,56,0
values_69,3128,64,0
values_1,3304,68,0
values_45,2360,76,0
values_33,1344,24,0
values_15,520,8,0
values_93,2360,108,0
values_24,1152,20,0
values_25,2424,48,0
values_26,2360,80,0
values_48,2360,112,0
values_71,1152,20,0
values_76,2360,104,0
values_7,960,16,0
values_50,1720,32,0
values_22,2952,60,0
values_4,3128,64,0
values_32,1536,28,0
values_77,2072,40,0
values_91,1152,20,0
values_42,2360,120,0
values_13,3304,68,0
values_41,2776,56,0
values_55,2600,52,0
values_31,2360,108,0
values_66,2360,104,0
values_65,2360,116,0
values_62,2360,120,0
values_21,1152,20,0
values_95,2360,128,0
values_84,2600,52,0
values_58,1536,28,0
values_64,3304,68,0
values_83,1152,20,0
values_94,2360,108,0
values_0,2360,80,0
values_99,2424,48,0
values_96,1536,28,0
values_67,2360,116,0
values_61,2600,52,0
values_43,2424,48,0
values_2,2360,116,0
values_54,2360,128,0
values_30,2360,116,0
values_59,2360,108,0
values_85,2360,76,0
values_74,2360,116,0
values_90,960,16,0
values_18,2360,76,0
values_52,2360,116,0
values_44,2360,124,0
values_17,752,12,0
values_36,3128,64,0
values_49,2424,48,0
values_86,2360,108,0
values_37,2360,108,0
values_56,2360,120,0
values_63,2360,88,0
values_35,3128,64,0
values_97,3128,64,0
values_75,2360,84,0
values_57,2360,80,0
values_88,1896,36,0
values_10,2360,88,0
values_53,752,12,0
values_8,2360,80,0
values_39,2072,40,0
values_47,2360,120,0
values_60,2600,52,0
values_89,2424,48,0
values_51,2360,108,0
values_14,2360,76,0
values_28,2360,128,0
values_16,2360,104,0
values_34,2360,108,0
values_82,2360,128,0
values_46,2600,52,0
values_27,960,16,0
values_20,2776,56,0
values_9,520,8,0
values_92,2360,108,0
values_3,2952,60,0
values_98,2952,60,0
values_29,2360,116,0
values_80,752,12,0
values_73,1896,36,0
