11,0.0,2.2152319467310285e+17,5.85447940446539e+18,8.951965288119665e+17,3.8560136668894986e+18,3.8951788208266936e+18,3.031887920429531e+18,2.1191455225004687e+18,0.0,0.0,3.367464366784905e+18,1.4691645508162683e+18,4.937444375702536e+18,4.4755246974668636e+18,3.886419011688202e+18,1.7757033073989386e+18,0.0,0.0,1.200018535426818e+18,1.4219682890718904e+18,2.399477419435098e+18,4.0333341061241897e+18,4.438674840139858e+18,1.7900725499844362e+18,9.466117541110743e+17,1.1569024238941635e+18,3.3456096490375086e+18,1.6795905979685274e+18,3.96598627014384e+18,2.0261778286423572e+18,5.191713586451317e+18,1.1687544720468214e+18,0.0,8.023510869029683e+17,4.074264800857686e+18,1.1887134943089787e+18,5.226361396865794e+18,3.9044474289709384e+18,4.926588897401504e+18,1.3440803971887268e+18,1.219740561393582e+17,7.581563544634655e+17,3.0550098253279396e+18,1.7587852594213028e+18,3.198607143427113e+18,2.648414548544979e+18,3.067878234541523e+18,7.864175828685292e+17,2.430013056361693e+18,2.8154584367104e+17,2.999019944462516e+18,8.975591044221501e+17,6.160736273754489e+18,2.986563302353535e+18,2.5553024063467684e+18,2.529999620134666e+18,0.0,8.650736210626478e+17,3.1716960465814815e+18,4.195964004859904e+16,4.029989941508309e+18,3.20176274179883e+18,4.1475084930640773e+18,2.42701001522833e+18,0.0,3.467868263940096e+17,3.316734549546762e+18,1.8996467177126625e+18,3.983421775781298e+18,4.184546092001526e+18,4.27231955549107e+18,1.792981995190485e+18
19,0.0,5.97598107433173e+17,4.3529687333884396e+18,1.0480971583911363e+18,4.0002717914769654e+18,5.077226388453327e+18,3.9518630432850575e+18,1.8965755068583772e+18,1.9616636059254784e+17,1.0701105494103163e+18,3.032968190603821e+18,1.8359898048278036e+18,3.0509905605726044e+18,3.052267918206173e+18,3.3450271827526943e+18,1.8399044785395466e+18,0.0,8.060588462702592e+17,2.6946116290976154e+18,1.3442939773224223e+18,4.0145552721554964e+18,1.5504867672687903e+18,4.381574177652474e+18,5.85389199037825e+17,0.0,5.025053668362158e+17,3.599271379611943e+18,1.1327730227473285e+18,6.45488971904503e+18,6.695458465155908e+18,3.9342120333685555e+18,1.8956186568643052e+18,0.0,1.0509666088617247e+18,2.002314303151014e+18,0.0,4.5506840138067476e+18,6.370329028531847e+18,4.293343042447868e+18,2.542120086563455e+18,0.0,5.978837742979645e+17,2.4999639861208023e+18,6.843537667527803e+17,4.5100075811371745e+18,2.1538686494614487e+18,2.8020050529511014e+18,2.331736508047819e+18,0.0,3.736593200735846e+16,3.733807897264521e+18,1.2783456822052782e+18,4.1192873281139507e+18,3.316308213913092e+18,4.2662249625383076e+18,7.654700309335245e+17,0.0,0.0,2.5262423140246487e+18,2.345587605778727e+18,6.037757547455185e+18,3.916859265981088e+18,4.080449004008112e+18,1.2236118559356355e+18,0.0,1.2932719648691978e+18,1.5932308315543962e+18,1.991342551495344e+18,4.837453688760959e+18,3.4926641065723167e+18,3.4674701720113644e+18,1.5616017303139779e+18
12,0.0,0.0,3.4323240079515976e+18,1.3574013928760934e+18,3.3335067747947643e+18,4.059628651824546e+18,2.18627056993724e+18,7.998108714454221e+17,0.0,4.244938228446003e+16,4.499878880022102e+18,1.2607731327513395e+17,3.660194769151197e+18,4.0686677369164923e+18,2.5021577866961224e+18,5.913562486417654e+17,0.0,0.0,5.755699829581808e+18,2.3095087122612224e+17,3.6532774666229514e+18,5.080647518883152e+18,3.8354676428570624e+18,3.332148877934461e+18,0.0,0.0,3.3407660254392484e+18,0.0,3.7768603745617183e+18,4.103952714319266e+18,2.9876202079057347e+18,1.9311717776653025e+18,0.0,0.0,2.771029336495489e+18,1.6993823570243092e+18,6.184464834193523e+18,5.60313874293719e+18,2.660779106555134e+18,1.7901877238274458e+18,0.0,2.902745057067008e+17,4.5697850046823793e+18,6.933483903432786e+17,5.061634763815649e+18,5.162576528315253e+18,3.3866255559221576e+18,1.670947886818394e+18,1.3133154433682637e+17,6.178501495441326e+17,3.5437474167987896e+18,1.8076613000550154e+18,5.79893262678596e+18,4.5232124409088573e+18,3.799283539820675e+18,1.1406578955080172e+18,0.0,3.781707021816955e+17,2.320671297903788e+18,1.0348965592270111e+18,4.3160762699858575e+18,4.723446977344307e+18,4.188730833256841e+18,1.5161024273281188e+18,0.0,5.589105194995548e+17,4.375515868583428e+18,4.0567732201272115e+17,3.1665852416576717e+18,4.163231509341274e+18,5.257684833873691e+18,0.0
38,0.0,1.4909058127075738e+17,2.5296611767117414e+17,1.432994277574574e+17,3.629284130040054e+17,3.689412555492557e+16,1.9245380804175462e+17,9.562171735906714e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,2.971450789907661e+18,2.3727933717406024e+18,1.5056765831956398e+18,3.481411154817843e+18,3.166648463576269e+18,2.4222953093684265e+18,2.6268737413673124e+18,0.0,0.0,3.335947690608427e+18,0.0,4.32026485953187e+18,4.326788811775279e+18,4.349452770080719e+18,7.127810901331149e+17,0.0,1.873973121204093e+18,2.1506363601536942e+18,1.7958883480200806e+17,4.760375174874792e+18,2.615444592874488e+18,3.887612531560153e+18,1.1233924018560041e+18,0.0,5.745577381939118e+17,5.117233768297398e+18,7.156772724801536e+17,4.857238850746974e+18,4.148269904866312e+18,4.332629692419932e+18,1.5525725408266813e+18,0.0,4.9350359642013696e+17,2.814013644071764e+18,1.4171628735026954e+18,3.4186089747846267e+18,3.1960029501367255e+18,3.243593661677568e+18,1.4704904244004127e+18,0.0,5.820380336252518e+16,3.1943976631601725e+18,1.7725886658353562e+18,6.227987902467408e+18,4.87382003584965e+18,4.133687357025026e+18,1.5964587228156396e+18,0.0,6.691177654072115e+17,2.994849221980455e+18,4.86784687021228e+17,5.215242035774095e+18,4.684496777930342e+18,4.649081508399677e+18,2.514268357520261e+18,0.0,6.404833215239946e+17,2.785519525360042e+18,1.7991306016519619e+18,4.482227320349786e+18,4.149802074319618e+18,4.2102232619228856e+18,2.4325507291986e+18,0.0,0.0,4.545306852191109e+18,8.20350710724952e+17,3.794890166233989e+18,3.735447269101535e+18,2.760294804473512e+18,1.2086664692571832e+18
5,0.0,0.0,1.3986096283962573e+17,5.722452590822687e+17,7.242882352320348e+17,6.253568160746701e+16,7.161843534989885e+17,4.1138821976712806e+17,0.0,0.0,1.1692939371190682e+17,2.63461231036203e+17,4.816533349738742e+17,9.348881083006976e+16,1.653321890791424e+17,1.5323173719795302e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.321146277180211e+16,7.533332264491418e+16,0.0,4.715551109467341e+17,0.0,2.1107668315799552e+17,1.5823870699241472e+17,0.0,3.019188277660877e+16,1.180941974325166e+17,5698339270033408.0,2.24608115062997e+17,1.891628365958349e+16,6.139118019726541e+16,4.406506308186931e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,2.515524274677088e+18,7.954212087104799e+17,3.92277216463736e+18,1.563768455415464e+18,3.129022351040053e+18,7.038125112242995e+17,0.0,0.0,2.826073087605211e+18,2.1314461713972593e+18,3.766814411696636e+18,2.5914876088947835e+18,1.7174994224320348e+18,6.800313116660859e+17,0.0,0.0,1.1405372241068687e+18,1.5345516826863862e+18,1.0204265738886185e+18,1.0939014384147497e+18,1.111197855831294e+18,0.0,0.0,0.0,1.7736303156637204e+18,1.9162208934287114e+18,3.5002573338737377e+18,1.4664201697933394e+18,2.1894656132886036e+18,5.815982203842068e+17,0.0,6.717820195202662e+16,1.777280144512123e+18,4.714565328573563e+17,1.985060491810046e+18,1.1454533467530854e+18,1.427399601635197e+18,4.9578776310736486e+17,0.0,3.121311819591844e+17,1.2505753170225398e+18,1.048430654011736e+18,1.5287914787074212e+18,6.882620495531868e+17,5.0529939768108646e+17,1.3177729537015808e+16,3.0743210978023834e+17,5.0175790508775834e+17,9.183968426333307e+17,0.0,2.429386609611768e+18,1.319084271641559e+17,1.3343586528148849e+18,1.0010893254519685e+18,0.0,2.1874175667234406e+17,4.59613040279552e+17,5.161462860475269e+17,1.0987377777484759e+18,1.8067259248974234e+17,1.0755525822119936e+18,4.4755380290453504e+17,0.0,0.0,3.393165725962076e+17,7.089934787338568e+17,6.823633758285988e+17,1.4335610414589542e+17,6.823700416178422e+17,3.959531380974551e+17
70,0.0,0.0,2.519285051120681e+17,7.46997891989504e+16,5.584864859683553e+17,1.928323149196165e+17,4.047907033238733e+17,2.1163210832871424e+17,0.0,2.818896343282483e+16,2.862463847288013e+16,1.422582246056919e+17,2.3312048254563123e+17,2.658919763673088e+16,0.0,1.2738050084202086e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.84332128707543e+16,3.5784211516358656e+16,0.0,1.952055248688251e+17,0.0,1.1827164830131814e+17,5.38046616347607e+16,0.0,9941541472698368.0,2.336039369493709e+16,0.0,3.1523820854575104e+16,5955105836761088.0,3.592426610491392e+16,1.6576809604743168e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,2.5287406793208627e+18,9.97482721154433e+17,2.5169602368629637e+18,3.249134375647838e+18,1.8030783981514916e+18,6.874282074224722e+17,0.0,0.0,1.727205773643088e+18,8.664539891918438e+17,1.7648081092403528e+18,1.1907745288552448e+18,1.8001721140413727e+18,1.0850470369165312e+17,0.0,1.839625889780859e+17,1.1506963679501353e+18,9.551720018891244e+17,1.2936554195493847e+18,3.0595086145919386e+17,1.2950079562905027e+18,1.731755552758825e+17,0.0,2.8232436662298214e+17,1.7805518787995238e+18,6.311075109960417e+17,2.4566990282015375e+18,4.353300167424737e+17,1.8389292117257093e+18,5.635302894023475e+17,0.0,2.8194232069206835e+17,1.0776768386768568e+18,6.812862667502387e+17,7.633671462259261e+17,1.162613837044646e+18,1.3464343141448417e+18,6.202337533141975e+17,0.0,1.847921490264064e+16,7.49589440896172e+17,1.0128000176409805e+18,5.159028473011896e+17,4.755648924142797e+17,7.236167772248474e+17,3.448288710628475e+17,8.070998089038561e+17,2.391732081571922e+17,8.488578174177772e+17,5.713216005954601e+17,1.0652716674559508e+18,1.3895511987716096e+17,1.2813799219810796e+18,1.1368710400230031e+18,4.2200324861906125e+17,0.0,5.299049904419635e+17,2.2156078422687744e+17,5.3870524099251405e+17,2.722043069821092e+17,5.3630992055166566e+17,6.150195942973768e+17,0.0,1.1531126478313882e+17,3.525888805343068e+17,4.092694952201421e+17,6.968956210129142e+17,8.003766904369971e+16,2.743884009313403e+17,2.1822247794638848e+17
72,0.0,1.1684472272663347e+17,4.710618081829847e+17,2.314824163786752e+17,3.903620527507374e+17,2.1551420900848435e+17,2.7878124194208154e+17,1.9192636887793664e+17,0.0,1.2056056951734272e+16,7.532742994978406e+16,1.4250598408912896e+17,1.1851185723224883e+17,1.4779527067389133e+17,2.372714954227712e+16,8.434071946815078e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5272481451474944.0,2.190094018543616e+17,5.580926890069197e+16,3.218753632421806e+17,1.4528376277775155e+17,9.096652256601702e+16,1.7281976018508186e+17,0.0,0.0,0.0,5.174206372039885e+16,2.255270147260416e+16,2.9908685518012416e+16,0.0,3.07163176108032e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
