id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,74725,31763,96.6,99.3,67.7,21.25,18.95,2.30,3930,48686,24603,18063,100.00,100.00,95.83,100.00,19.014,1.535,3.037,4.137
values_19,10273,4174,93.5,94.8,74.1,20.32,18.99,1.32,475,4627,2624,1878,100.00,100.00,95.83,100.00,21.627,2.220,3.915,5.470
values_12,26421,11302,96.5,98.1,77.7,21.39,19.34,2.05,1364,15900,8302,6071,100.00,100.00,95.83,100.00,19.370,1.662,3.182,4.352
values_38,26382,11276,96.4,98.1,77.1,21.37,19.33,2.04,1368,15944,8310,6079,100.00,100.00,95.83,100.00,19.285,1.655,3.175,4.340
values_81,87764,36693,95.9,99.4,58.9,20.90,18.62,2.29,4532,56458,28492,20926,100.00,100.00,95.83,100.00,19.365,1.555,3.080,4.194
values_5,13789,5737,94.8,96.2,76.4,20.80,19.18,1.62,668,7056,3872,2802,100.00,100.00,95.83,100.00,20.642,1.954,3.561,4.921
values_40,107943,44810,95.7,99.5,54.9,20.76,18.46,2.29,5548,69504,34939,25674,100.00,100.00,95.83,100.00,19.456,1.553,3.089,4.204
values_70,58121,25079,97.2,99.1,76.0,21.57,19.28,2.29,3095,38005,19272,14153,100.00,100.00,95.83,100.00,18.779,1.529,3.016,4.107
values_23,68728,29412,96.9,99.3,71.2,21.40,19.09,2.30,3626,44868,22712,16689,100.00,100.00,95.83,100.00,18.954,1.532,3.026,4.118
values_72,20740,8784,95.9,97.5,76.3,21.18,19.27,1.91,1060,11998,6330,4615,100.00,100.00,95.83,100.00,19.566,1.729,3.276,4.494
values_79,23454,9987,96.2,97.8,76.9,21.29,19.31,1.98,1206,13874,7278,5316,100.00,100.00,95.83,100.00,19.448,1.691,3.223,4.412
values_78,63184,27210,97.2,99.2,75.0,21.53,19.23,2.30,3367,41439,20994,14300,100.00,100.00,95.83,100.00,18.766,1.525,3.010,4.418
values_87,68738,29394,96.8,99.3,70.8,21.38,19.08,2.30,3620,44766,22709,16668,100.00,100.00,95.83,100.00,18.988,1.535,3.027,4.124
values_6,87797,36684,95.9,99.4,58.6,20.89,18.61,2.28,4535,56487,28499,20931,100.00,100.00,95.83,100.00,19.360,1.554,3.081,4.195
values_68,123703,50657,95.1,99.6,47.8,20.48,18.20,2.28,6271,78875,39568,29101,100.00,100.00,95.83,100.00,19.726,1.568,3.126,4.251
values_69,74719,31759,96.6,99.3,67.5,21.25,18.95,2.30,3914,48546,24562,18040,100.00,100.00,95.83,100.00,19.090,1.539,3.042,4.142
values_1,93515,39313,96.2,99.5,61.5,21.02,18.71,2.31,4859,60659,30566,22455,100.00,100.00,95.83,100.00,19.246,1.542,3.059,4.165
values_45,10213,4151,93.5,94.8,74.0,20.32,19.01,1.32,470,4568,2615,1867,100.00,100.00,95.83,100.00,21.730,2.236,3.906,5.470
values_33,48631,21050,97.2,99.0,78.2,21.64,19.38,2.27,2574,31368,16049,11768,100.00,100.00,95.83,100.00,18.893,1.550,3.030,4.132
values_15,20717,8781,95.9,97.5,76.7,21.19,19.28,1.91,1057,11969,6323,4610,100.00,100.00,95.83,100.00,19.600,1.731,3.276,4.494
values_93,81017,34162,96.3,99.4,63.3,21.08,18.79,2.29,4218,52434,26492,19457,100.00,100.00,95.83,100.00,19.207,1.545,3.058,4.164
values_24,15930,6667,95.2,96.8,75.9,20.93,19.19,1.73,793,8607,4632,3361,100.00,100.00,95.83,100.00,20.088,1.851,3.439,4.740
values_25,5083,1845,87.4,88.5,60.3,18.15,17.91,0.24,179,1005,766,539,100.00,100.00,91.67,100.00,28.397,5.058,6.636,9.430
values_26,23496,10006,96.2,97.8,77.3,21.29,19.31,1.99,1207,13873,7283,5315,100.00,100.00,95.83,100.00,19.466,1.694,3.226,4.421
values_48,36565,15753,97.0,98.6,78.3,21.54,19.37,2.18,1930,23070,11877,8693,100.00,100.00,95.83,100.00,18.946,1.585,3.079,4.206
values_71,10296,4181,93.5,94.8,74.0,20.30,18.98,1.33,476,4638,2626,1880,100.00,100.00,95.83,100.00,21.630,2.220,3.921,5.477
values_76,6567,2520,90.2,91.4,67.4,19.19,18.50,0.69,264,2018,1290,903,100.00,100.00,95.83,100.00,24.875,3.254,5.091,7.272
values_7,74712,31747,96.6,99.3,67.4,21.25,18.94,2.30,3908,48468,24553,18025,100.00,100.00,95.83,100.00,19.118,1.541,3.043,4.145
values_50,87778,36702,96.0,99.4,59.2,20.91,18.62,2.28,4547,56563,28537,20941,100.00,100.00,95.83,100.00,19.305,1.552,3.076,4.192
values_22,108040,44814,95.6,99.5,54.6,20.74,18.45,2.29,5552,69532,34951,25678,100.00,100.00,95.83,100.00,19.460,1.554,3.091,4.207
values_4,11985,4915,94.1,95.6,73.2,20.50,19.03,1.48,575,5863,3231,2334,100.00,100.00,95.83,100.00,20.843,2.044,3.709,5.135
values_32,74659,31743,96.6,99.3,67.5,21.26,18.96,2.30,3916,48596,24559,18051,100.00,100.00,95.83,100.00,19.065,1.536,3.040,4.136
values_77,100761,41996,95.8,99.5,57.0,20.84,18.54,2.30,5185,64899,32682,24020,100.00,100.00,95.83,100.00,19.433,1.553,3.083,4.195
values_91,23517,10011,96.3,97.8,77.4,21.28,19.30,1.98,1218,13974,7310,5332,100.00,100.00,95.83,100.00,19.308,1.683,3.217,4.411
values_42,53000,23005,97.4,99.1,79.1,21.70,19.41,2.29,2822,34538,17610,11996,100.00,100.00,95.83,100.00,18.781,1.535,3.010,4.418
values_13,123677,50647,95.1,99.6,47.9,20.48,18.20,2.28,6261,78757,39550,29079,100.00,100.00,95.83,100.00,19.754,1.570,3.127,4.253
values_41,11950,4909,94.2,95.6,74.2,20.54,19.06,1.48,569,5801,3218,2323,100.00,100.00,95.83,100.00,21.002,2.060,3.713,5.144
values_55,53018,23008,97.4,99.1,79.0,21.70,19.41,2.29,2825,34587,17612,12006,100.00,100.00,95.83,100.00,18.767,1.533,3.010,4.416
values_31,23560,10012,96.2,97.8,76.3,21.25,19.27,1.98,1213,13931,7297,5325,100.00,100.00,95.83,100.00,19.423,1.691,3.229,4.424
values_66,36490,15740,97.0,98.6,78.5,21.57,19.39,2.18,1923,23017,11857,8685,100.00,100.00,95.83,100.00,18.976,1.585,3.078,4.201
