id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,183104,183104,"['1450712', '8866568', '187870', '1111812', '94205', '552881', '570187', '49.788', '13144742', '0', '4073294', '0', '161358', '0', '0', '3.961']",63348,460127,305106,164816,100.00,100.00,100.00,100.00,2.890,0.398,0.600,1.111
values_19,7060,7060,"['989548', '8853991', '130221', '1110121', '66637', '552646', '568888', '49.928', '12621316', '0', '3892250', '0', '162575', '0', '0', '4.177']",4693,33119,21525,78505,100.00,100.00,100.00,100.00,1.504,0.213,0.328,0.090
values_12,114052,114052,"['1267928', '8865096', '165022', '1111628', '83093', '552976', '569947', '49.823', '12945294', '0', '4004242', '0', '161334', '0', '0', '4.029']",39600,286795,189582,102668,100.00,100.00,100.00,100.00,2.880,0.398,0.602,1.111
values_38,203926,203926,"['1505824', '8867144', '194759', '1111884', '97227', '552924', '570319', '49.757', '13204868', '0', '4094115', '0', '161346', '0', '0', '3.941']",70506,512581,339970,183544,100.00,100.00,100.00,100.00,2.892,0.398,0.600,1.111
values_81,22736,22736,"['1055252', '8855261', '138434', '1108402', '71299', '552546', '569089', '50.034', '12649830', '0', '3902926', '0', '166490', '0', '0', '4.266']",16474,118913,77664,437878,100.00,100.00,100.00,100.00,1.380,0.191,0.293,0.052
values_5,114056,114056,"['1267928', '8865128', '165022', '1111632', '83093', '552976', '569936', '49.823', '12945302', '0', '4004246', '0', '161334', '0', '0', '4.029']",39604,286859,189594,102672,100.00,100.00,100.00,100.00,2.880,0.398,0.602,1.111
values_40,55641,55641,"['1106828', '8855577', '144881', '1110433', '73379', '552556', '569145', '49.863', '12762082', '0', '3940831', '0', '161191', '0', '0', '4.090']",19421,140191,91875,49969,100.00,100.00,100.00,100.00,2.865,0.397,0.606,1.114
values_70,961,961,"['961016', '8845036', '126651', '1107117', '65036', '552266', '568414', '50.034', '12571562', '0', '3876150', '0', '160972', '0', '0', '4.153']",146,871,540,4510,100.00,100.00,100.00,100.00,6.582,1.103,1.780,0.213
values_23,2658,2658,"['970828', '8854084', '127881', '1110200', '65473', '552786', '569007', '49.937', '12608010', '0', '3887848', '0', '161395', '0', '0', '4.151']",1355,9579,5887,13715,100.00,100.00,100.00,100.00,1.962,0.277,0.452,0.194
values_72,5576,5576,"['983356', '8853943', '129447', '1110129', '66298', '552752', '569018', '49.940', '12617038', '0', '3890765', '0', '162197', '0', '0', '4.169']",3583,25175,16297,54049,100.00,100.00,100.00,100.00,1.556,0.221,0.342,0.103
