inputName,text,data,bss
values_11,336,4324,2128
values_19,1300,840,412
values_12,2164,1860,912
values_38,336,3612,1776
values_81,336,4704,2316
values_5,336,4324,2128
values_40,1620,1200,588
values_70,320,7812,3856
values_23,336,3612,1776
values_72,336,5512,2716
values_79,320,7320,3612
values_78,1220,144,76
values_87,320,7812,3856
values_6,336,4324,2128
values_68,336,3612,1776
values_69,2576,2380,1168
values_1,388,40,28
values_45,1316,420,208
values_33,336,2664,1308
values_15,2368,2112,1036
values_93,1972,1624,796
values_24,388,40,28
values_25,1300,840,412
values_26,336,5100,2512
values_48,388,40,28
values_71,2576,2380,1168
values_76,320,6384,3148
values_7,2576,2380,1168
values_50,320,8320,4108
values_22,1452,1012,496
values_4,740,84,48
values_32,336,2964,1456
values_77,2576,2380,1168
values_91,1620,1200,588
values_42,320,7812,3856
values_13,320,7812,3856
values_41,1300,840,412
values_55,336,5512,2716
values_31,388,40,28
values_66,336,3280,1612
values_65,336,5512,2716
values_62,336,3612,1776
values_21,336,2964,1456
values_95,336,4324,2128
values_84,1220,144,76
values_58,320,6384,3148
values_64,320,6844,3376
values_83,1316,420,208
values_94,336,2664,1308
values_0,1620,1200,588
values_99,1788,1404,688
values_96,320,6384,3148
values_67,1620,1200,588
values_61,1220,144,76
values_43,388,40,28
values_2,1316,420,208
values_54,320,7320,3612
values_30,1316,420,208
values_59,336,3960,1948
values_85,1220,144,76
values_74,336,3280,1612
values_90,1048,312,156
values_18,336,3280,1612
values_52,320,6384,3148
values_44,1048,312,156
values_17,336,3280,1612
values_36,320,7320,3612
values_49,2116,220,112
values_86,320,7812,3856
values_37,2368,2112,1036
values_56,1300,840,412
values_63,1620,1200,588
values_35,320,7320,3612
values_97,1220,144,76
values_75,336,2664,1308
values_57,1152,684,336
values_88,1972,1624,796
values_10,1972,1624,796
values_53,2116,220,112
values_8,336,4324,2128
values_39,1452,1012,496
values_47,336,5100,2512
values_60,336,5512,2716
values_89,1620,544,268
values_51,1972,1624,796
values_14,1788,1404,688
values_28,336,2964,1456
values_16,320,6844,3376
values_34,1316,420,208
values_82,336,5512,2716
values_46,1048,312,156
values_27,336,3612,1776
values_20,336,2664,1308
values_9,336,4324,2128
values_92,320,7812,3856
values_3,2576,2380,1168
values_98,336,5100,2512
values_29,740,84,48
values_80,336,2664,1308
values_73,320,8320,4108
