id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,7626344,5661570,99.8,100.0,95.7,37.12,37.12,0.00,876570,3684363,2798299,1941100,100.00,91.30,78.26,90.00,8.700,2.070,2.725,3.929
values_19,85027,60633,99.4,99.6,95.9,35.66,35.66,0.00,10983,43426,32711,22501,100.00,91.30,78.26,90.00,7.742,1.958,2.599,3.779
values_12,2435589,1815051,100.0,100.0,99.3,37.26,37.26,0.00,288168,1199622,908476,628885,100.00,91.30,78.26,90.00,8.452,2.030,2.681,3.873
values_38,39072,26544,98.8,99.1,93.9,33.97,33.97,0.00,5022,19425,14677,10118,100.00,91.30,78.26,90.00,7.780,2.011,2.662,3.862
values_81,4598,1474,83.2,84.4,60.0,16.03,16.03,0.00,139,396,324,321,100.00,91.30,76.09,90.00,33.079,11.611,14.191,14.324
values_5,16808,10172,97.1,97.5,89.6,30.26,30.26,0.00,1953,7293,5524,3808,100.00,91.30,78.26,90.00,8.606,2.305,3.043,4.414
values_40,389283,286970,99.8,99.9,98.2,36.86,36.86,0.00,48419,197103,148600,102505,100.00,91.30,78.26,90.00,8.040,1.975,2.620,3.798
values_70,974728,723759,99.9,100.0,98.9,37.13,37.13,0.00,117991,486343,367418,253897,100.00,91.30,78.26,90.00,8.261,2.004,2.653,3.839
values_23,10891,5854,95.2,95.8,85.0,26.88,26.88,0.00,1110,4020,3079,2129,100.00,91.30,78.26,90.00,9.812,2.709,3.537,5.116
values_72,298999,219836,99.8,99.9,98.0,36.76,36.76,0.00,37453,151827,114406,78880,100.00,91.30,78.26,90.00,7.983,1.969,2.613,3.791
values_79,1441801,1072507,99.9,100.0,99.1,37.19,37.19,0.00,172734,715200,540883,374044,100.00,91.30,78.26,90.00,8.347,2.016,2.666,3.855
values_78,25851,16799,98.1,98.5,92.0,32.49,32.49,0.00,3215,12253,9254,6404,100.00,91.30,78.26,90.00,8.041,2.110,2.793,4.037
values_87,631504,467545,99.9,99.9,98.6,37.02,37.02,0.00,77442,317442,239587,165418,100.00,91.30,78.26,90.00,8.155,1.989,2.636,3.818
values_6,3877956,2893571,100.0,100.0,99.5,37.31,37.31,0.00,453765,1897038,1438339,996550,100.00,91.30,78.26,90.00,8.546,2.044,2.696,3.891
values_68,3342119,2493457,100.0,100.0,99.4,37.30,37.30,0.00,392211,1637544,1241161,859687,100.00,91.30,78.26,90.00,8.521,2.041,2.693,3.888
values_69,166848,121458,99.7,99.8,97.2,36.40,36.40,0.00,21226,85155,64123,44164,100.00,91.30,78.26,90.00,7.861,1.959,2.602,3.778
values_1,2435547,1815033,100.0,100.0,99.3,37.26,37.26,0.00,288156,1199568,908458,628867,100.00,91.30,78.26,90.00,8.452,2.030,2.681,3.873
values_45,120592,87061,99.6,99.7,96.6,36.10,36.10,0.00,15477,61686,46435,31966,100.00,91.30,78.26,90.00,7.792,1.955,2.597,3.773
values_33,1732235,1290115,99.9,100.0,99.2,37.24,37.24,0.00,206363,856114,647771,448117,100.00,91.30,78.26,90.00,8.394,2.023,2.674,3.866
values_15,5876260,4387533,100.0,100.0,99.6,37.33,37.33,0.00,682275,2862150,2172439,1506289,100.00,91.30,78.26,90.00,8.613,2.053,2.705,3.901
values_93,7626208,5661516,99.8,100.0,95.7,37.12,37.12,0.00,876534,3684201,2798245,1941046,100.00,91.30,78.26,90.00,8.700,2.070,2.725,3.929
values_24,7626292,5661552,99.8,100.0,95.7,37.12,37.12,0.00,876558,3684309,2798281,1941082,100.00,91.30,78.26,90.00,8.700,2.070,2.725,3.929
