id,clockCycles,assemblyInstr,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,15260,10578,3160,30638,17915,11698,100.00,100.00,100.00,100.00,4.829,0.498,0.852,1.304
values_19,19573,13579,4022,39348,22867,15006,100.00,100.00,100.00,100.00,4.866,0.497,0.856,1.304
values_12,589,431,269,1719,1245,3882,100.00,100.00,100.00,100.00,2.190,0.343,0.473,0.152
values_38,11530,7960,2415,23195,13600,8866,100.00,100.00,100.00,100.00,4.774,0.497,0.848,1.300
values_81,21118,14592,4314,42325,24615,16121,100.00,100.00,100.00,100.00,4.895,0.499,0.858,1.310
values_5,8074,5476,1970,18694,11052,79661,100.00,100.00,100.00,100.00,4.098,0.432,0.731,0.101
values_40,10374,7184,2191,20921,12303,7980,100.00,100.00,100.00,100.00,4.735,0.496,0.843,1.300
values_70,19567,13579,3989,39017,22801,14960,100.00,100.00,100.00,100.00,4.905,0.501,0.858,1.308
values_23,19549,13573,4003,39206,22811,14995,100.00,100.00,100.00,100.00,4.884,0.499,0.857,1.304
values_72,2497,1683,696,5913,3669,12447,100.00,100.00,100.00,100.00,3.588,0.422,0.681,0.201
values_79,15260,10578,3151,30593,17893,11682,100.00,100.00,100.00,100.00,4.843,0.499,0.853,1.306
values_78,24076,16760,4948,48714,28325,18626,100.00,100.00,100.00,100.00,4.866,0.494,0.850,1.293
values_87,7211,4875,1762,16657,9868,66432,100.00,100.00,100.00,100.00,4.093,0.433,0.731,0.109
values_6,24056,16760,4944,48692,28334,18593,100.00,100.00,100.00,100.00,4.866,0.494,0.849,1.294
values_68,6380,4312,1585,14839,8808,55083,100.00,100.00,100.00,100.00,4.025,0.430,0.724,0.116
values_69,3011,2031,820,7182,4364,16878,100.00,100.00,100.00,100.00,3.672,0.419,0.690,0.178
values_1,12571,8703,2651,25532,14972,9744,100.00,100.00,100.00,100.00,4.742,0.492,0.840,1.290
values_45,8092,5476,1983,18889,11076,79882,100.00,100.00,100.00,100.00,4.081,0.428,0.731,0.101
values_33,24100,16760,4931,48524,28309,18581,100.00,100.00,100.00,100.00,4.887,0.497,0.851,1.297
values_15,1613,1095,486,3854,2485,6066,100.00,100.00,100.00,100.00,3.319,0.419,0.649,0.266
values_93,601,431,265,1697,1234,3816,100.00,100.00,100.00,100.00,2.268,0.354,0.487,0.157
values_24,31279,21789,6382,63218,36666,24137,100.00,100.00,100.00,100.00,4.901,0.495,0.853,1.296
values_25,595,431,267,1695,1241,3818,100.00,100.00,100.00,100.00,2.228,0.351,0.479,0.156
