id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,1915,1915,"['968316', '8853840', '127567', '1110005', '65272', '552737', '568935', '49.937', '12605862', '0', '3887104', '0', '161236', '0', '0', '4.148']",174,983,841,841,100.00,85.71,71.43,100.00,11.006,1.948,2.277,2.277
values_19,9847,9847,"['989988', '8854727', '130276', '1110094', '65745', '552585', '568876', '49.850', '12629488', '0', '3895037', '0', '161727', '0', '0', '4.152']",1326,10279,8697,8697,100.00,85.71,71.43,100.00,7.426,0.958,1.132,1.132
values_12,1192,1192,"['966540', '8853692', '127345', '1109997', '65184', '552723', '568915', '49.938', '12603876', '0', '3886382', '0', '161146', '0', '0', '4.146']",72,323,280,280,100.00,85.71,71.43,100.00,16.556,3.690,4.257,4.257
values_38,8307,8307,"['985884', '8854613', '129763', '1110078', '65732', '552606', '568941', '49.872', '12624916', '0', '3893497', '0', '161620', '0', '0', '4.151']",1126,8585,7267,7267,100.00,85.71,71.43,100.00,7.377,0.968,1.143,1.143
values_81,16568,16568,"['1012992', '8863599', '133155', '1111209', '66858', '552980', '569524', '49.812', '12661122', '0', '3906757', '0', '162078', '0', '0', '4.149']",2152,17405,14710,14710,100.00,85.71,71.43,100.00,7.699,0.952,1.126,1.126
values_5,17383,17383,"['1016640', '8863657', '133611', '1109447', '66676', '552944', '569417', '49.846', '12646376', '0', '3902572', '0', '162078', '0', '0', '4.153']",2286,18575,15697,15697,100.00,85.71,71.43,100.00,7.604,0.936,1.107,1.107
values_40,5099,5099,"['977540', '8854275', '128720', '1108270', '65490', '552639', '568842', '49.970', '12597728', '0', '3885289', '0', '161482', '0', '0', '4.156']",622,4415,3745,3745,100.00,85.71,71.43,100.00,8.198,1.155,1.362,1.362
values_70,1393,1393,"['968452', '8853738', '127584', '1108216', '65214', '552732', '568923', '50.004', '12587270', '0', '3881582', '0', '161150', '0', '0', '4.152']",102,505,435,435,100.00,85.71,71.43,100.00,13.657,2.758,3.202,3.202
values_23,951,951,"['959464', '8845082', '126457', '1108906', '65037', '552265', '568411', '49.969', '12588666', '0', '3881141', '0', '160953', '0', '0', '4.147']",26,92,82,82,100.00,85.71,64.29,75.00,36.577,10.337,11.598,11.598
values_72,2877,2877,"['970708', '8854006', '127866', '1110017', '65188', '552673', '568820', '49.913', '12608588', '0', '3888067', '0', '161334', '0', '0', '4.149']",312,1985,1690,1690,100.00,85.71,71.43,100.00,9.221,1.449,1.702,1.702
values_79,2123,2123,"['968916', '8853910', '127642', '1110019', '65239', '552777', '568966', '49.934', '12606594', '0', '3887313', '0', '161214', '0', '0', '4.147']",216,1279,1092,1092,100.00,85.71,71.43,100.00,9.829,1.660,1.944,1.944
values_78,1033,1033,"['959520', '8845148', '126464', '1108916', '65039', '552268', '568416', '49.969', '12588956', '0', '3881223', '0', '160977', '0', '0', '4.148']",46,179,157,157,100.00,85.71,64.29,100.00,22.457,5.771,6.580,6.580
values_87,3176,3176,"['971636', '8854062', '127982', '1110031', '65257', '552699', '568856', '49.915', '12609730', '0', '3888365', '0', '161386', '0', '0', '4.150']",366,2395,2037,2037,100.00,85.71,71.43,100.00,8.678,1.326,1.559,1.559
values_6,14682,14682,"['1007872', '8863491', '132515', '1111199', '66659', '552986', '569491', '49.822', '12655900', '0', '3904872', '0', '161961', '0', '0', '4.148']",1896,15179,12832,12832,100.00,85.71,71.43,100.00,7.744,0.967,1.144,1.144
values_68,3848,3848,"['973772', '8854164', '128249', '1110021', '65457', '552768', '568988', '49.927', '12611694', '0', '3889037', '0', '161395', '0', '0', '4.150']",486,3329,2827,2827,100.00,85.71,71.43,100.00,7.918,1.156,1.361,1.361
values_69,2769,2769,"['970564', '8854006', '127848', '1110017', '65194', '552674', '568827', '49.914', '12608282', '0', '3887959', '0', '161292', '0', '0', '4.149']",312,1985,1690,1690,100.00,85.71,71.43,100.00,8.875,1.395,1.638,1.638
values_1,2015,2015,"['968772', '8853910', '127624', '1110019', '65228', '552781', '568971', '49.934', '12606288', '0', '3887205', '0', '161191', '0', '0', '4.147']",216,1279,1092,1092,100.00,85.71,71.43,100.00,9.329,1.575,1.845,1.845
values_45,2829,2829,"['970644', '8854006', '127858', '1110017', '65189', '552679', '568830', '49.914', '12608452', '0', '3888019', '0', '161306', '0', '0', '4.149']",312,1985,1690,1690,100.00,85.71,71.43,100.00,9.067,1.425,1.674,1.674
