inputName,text,data,bss
values_11,15632,272,400
values_19,13248,1200,432
values_12,19184,720,424
values_38,13264,1600,440
values_81,13744,160,392
values_5,13264,1824,448
values_40,12752,152,392
values_70,19184,720,424
values_23,16000,304,408
values_72,16000,304,408
values_79,18784,656,416
values_78,13248,1200,432
values_87,16832,384,408
values_6,17568,480,416
values_68,13216,2064,448
values_69,13248,2192,448
values_1,13744,160,392
values_45,13248,2192,448
values_33,16464,344,408
values_15,13232,1296,432
values_93,12752,152,392
values_24,12752,152,392
values_25,13264,1024,432
values_26,13248,792,424
values_48,13744,160,392
values_71,13264,1496,440
values_76,13248,792,424
values_7,12752,152,392
values_50,16832,384,408
values_22,15632,272,400
values_4,15632,272,400
values_32,19184,720,424
values_77,18384,592,416
values_91,13248,1200,432
values_42,13264,1600,440
values_13,16832,384,408
values_41,13248,2192,448
values_55,18384,592,416
values_31,17568,480,416
values_66,13248,792,424
values_65,18000,536,416
values_62,13744,160,392
values_21,17232,432,408
values_95,13248,1200,432
values_84,19184,720,424
values_58,13248,1200,432
values_64,15632,272,400
values_83,13744,160,392
values_94,13248,792,424
values_0,13248,944,424
values_99,13248,792,424
values_96,13248,1944,448
values_67,17568,480,416
values_61,13264,1112,432
values_43,13248,944,424
values_2,13248,1712,440
values_54,13248,1712,440
values_30,13248,1944,448
values_59,13264,1024,432
values_85,14960,240,400
values_74,13248,1944,448
values_90,19184,720,424
values_18,16832,384,408
values_52,16832,384,408
values_44,16000,304,408
values_17,16000,304,408
values_36,12752,152,392
values_49,13264,1824,448
values_86,13264,1496,440
values_37,13248,1200,432
values_56,13216,2064,448
values_63,13264,1112,432
values_35,15808,216,400
values_97,16000,304,408
values_75,13248,1392,440
values_57,13232,1296,432
values_88,13248,2192,448
values_10,17568,480,416
values_53,17232,432,408
values_8,13248,2192,448
values_39,18384,592,416
values_47,13264,1600,440
values_60,13264,1112,432
values_89,15808,216,400
values_51,13248,792,424
values_14,15632,272,400
values_28,18784,656,416
values_16,13264,1496,440
values_34,18784,656,416
values_82,13216,2064,448
values_46,18784,656,416
values_27,16112,192,400
values_20,16000,304,408
values_9,18000,536,416
values_92,13216,2064,448
values_3,16464,344,408
values_98,17232,432,408
values_29,13248,1392,440
values_80,13264,1112,432
values_73,12752,152,392
