id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,1440,1440,"['957160', '8845162', '126170', '1109064', '65080', '552203', '568376', '49.973', '12591046', '0', '3881630', '0', '160950', '0', '0', '4.146']",417,653,763,1845,100.00,83.33,58.33,100.00,3.453,2.205,1.887,0.780
values_19,1479,1479,"['957160', '8845162', '126170', '1109064', '65080', '552203', '568376', '49.973', '12591176', '0', '3881669', '0', '160950', '0', '0', '4.146']",447,704,809,1949,100.00,83.33,58.33,100.00,3.309,2.101,1.828,0.759
values_12,1329,1329,"['957160', '8845162', '126170', '1109064', '65080', '552203', '568376', '49.973', '12590676', '0', '3881519', '0', '160950', '0', '0', '4.147']",347,554,609,1449,100.00,83.33,58.33,100.00,3.830,2.399,2.182,0.917
values_38,1146,1146,"['957160', '8845162', '126170', '1109064', '65080', '552203', '568376', '49.973', '12590066', '0', '3881336', '0', '160950', '0', '0', '4.147']",231,389,356,800,100.00,83.33,58.33,100.00,4.961,2.946,3.219,1.433
values_81,1161,1161,"['957160', '8845162', '126170', '1109064', '65080', '552203', '568376', '49.973', '12590116', '0', '3881351', '0', '160950', '0', '0', '4.147']",245,416,370,824,100.00,83.33,58.33,100.00,4.739,2.791,3.138,1.409
values_5,1155,1155,"['957160', '8845162', '126170', '1109064', '65080', '552203', '568376', '49.973', '12590096', '0', '3881345', '0', '160950', '0', '0', '4.147']",233,386,374,856,100.00,83.33,58.33,100.00,4.957,2.992,3.088,1.349
values_40,2586,2586,"['957160', '8845162', '126170', '1109064', '65080', '552203', '568376', '49.973', '12594866', '0', '3882776', '0', '160950', '0', '0', '4.145']",1189,1823,2279,5613,100.00,83.33,58.33,100.00,2.175,1.419,1.135,0.461
values_70,1143,1143,"['957160', '8845162', '126170', '1109064', '65080', '552203', '568376', '49.973', '12590056', '0', '3881333', '0', '160950', '0', '0', '4.147']",231,392,349,777,100.00,83.33,58.33,100.00,4.948,2.916,3.275,1.471
values_23,1431,1431,"['957160', '8845162', '126170', '1109064', '65080', '552203', '568376', '49.973', '12591016', '0', '3881621', '0', '160950', '0', '0', '4.146']",413,650,748,1802,100.00,83.33,58.33,100.00,3.465,2.202,1.913,0.794
values_72,1200,1200,"['957160', '8845162', '126170', '1109064', '65080', '552203', '568376', '49.973', '12590246', '0', '3881390', '0', '160950', '0', '0', '4.147']",285,497,401,863,100.00,83.33,58.33,100.00,4.211,2.414,2.993,1.390
values_79,1236,1236,"['957160', '8845162', '126170', '1109064', '65080', '552203', '568376', '49.973', '12590366', '0', '3881426', '0', '160950', '0', '0', '4.147']",291,479,476,1100,100.00,83.33,58.33,100.00,4.247,2.580,2.597,1.124
values_78,1161,1161,"['957160', '8845162', '126170', '1109064', '65080', '552203', '568376', '49.973', '12590116', '0', '3881351', '0', '160950', '0', '0', '4.147']",245,416,370,824,100.00,83.33,58.33,100.00,4.739,2.791,3.138,1.409
