inputName,text,data,bss
values_11,738,1568,60
values_19,738,1568,60
values_12,694,8,8
values_38,744,450,34
values_81,738,32,12
values_5,738,722,42
values_40,694,8,8
values_70,738,1250,54
values_23,790,1152,52
values_72,738,1250,54
values_79,752,72,16
values_78,718,18,10
values_87,802,200,24
values_6,738,1458,58
values_68,694,8,8
values_69,802,648,40
values_1,738,32,12
values_45,790,1152,52
values_33,802,648,40
values_15,738,800,44
values_93,738,1250,54
values_24,748,242,26
values_25,738,1250,54
values_26,756,50,14
values_48,738,1458,58
values_71,738,32,12
values_76,738,1800,64
values_7,800,392,32
values_50,738,32,12
values_22,752,512,36
values_4,762,128,20
values_32,738,578,38
values_77,738,1800,64
values_91,738,1352,56
values_42,776,162,22
values_13,748,242,26
values_41,748,242,26
values_55,738,1352,56
values_31,738,32,12
values_66,718,18,10
values_65,718,18,10
values_62,752,512,36
values_21,738,338,30
values_95,694,8,8
values_84,756,50,14
values_58,776,98,18
values_64,738,722,42
values_83,766,288,28
values_94,738,32,12
values_0,738,882,46
values_99,752,72,16
values_96,776,98,18
values_67,738,32,12
values_61,748,242,26
values_43,738,1058,50
values_2,790,1152,52
values_54,718,18,10
values_30,752,72,16
values_59,738,968,48
values_85,738,968,48
values_74,738,32,12
values_90,738,1058,50
values_18,776,98,18
values_52,738,882,46
values_44,738,1568,60
values_17,738,1682,62
values_36,718,18,10
values_49,738,1352,56
values_86,762,128,20
values_37,738,1682,62
values_56,800,392,32
values_63,756,50,14
values_35,766,288,28
values_97,738,1568,60
values_75,802,200,24
values_57,790,1152,52
values_88,738,1568,60
values_10,744,450,34
values_53,738,1800,64
values_8,738,1058,50
values_39,748,242,26
values_47,738,1058,50
values_60,802,648,40
values_89,738,1800,64
values_51,738,722,42
values_14,744,450,34
values_28,738,1682,62
values_16,738,32,12
values_34,738,1058,50
values_82,748,242,26
values_46,738,32,12
values_27,738,968,48
values_20,748,242,26
values_9,738,968,48
values_92,756,50,14
values_3,802,200,24
values_98,738,1058,50
values_29,748,242,26
values_80,802,648,40
values_73,738,968,48
