inputName,text,data,bss
values_11,504,3200,192
values_19,480,72,56
values_12,480,72,56
values_38,476,8192,288
values_81,512,6728,264
values_5,488,288,80
values_40,512,2888,184
values_70,488,648,104
values_23,512,5832,248
values_72,504,3872,208
values_79,488,288,80
values_78,476,8192,288
values_87,456,32,48
values_6,496,1568,144
values_68,488,288,80
values_69,484,800,112
values_1,508,3528,200
values_45,488,288,80
values_33,508,5000,232
values_15,504,3200,192
values_93,484,1800,152
values_24,488,288,80
values_25,504,2592,176
values_26,504,3200,192
values_48,464,512,96
values_71,484,1152,128
values_76,508,5000,232
values_7,504,6272,256
values_50,484,800,112
values_22,484,1800,152
values_4,496,1568,144
values_32,504,3200,192
values_77,484,200,72
values_91,508,3528,200
values_42,504,2592,176
values_13,484,200,72
values_41,504,3872,208
values_55,512,5832,248
values_31,484,200,72
values_66,496,1568,144
values_65,484,1800,152
values_62,484,200,72
values_21,488,648,104
values_95,488,648,104
values_84,504,3200,192
values_58,504,6272,256
values_64,484,200,72
values_83,496,1568,144
values_94,476,8192,288
values_0,492,968,120
values_99,464,512,96
values_96,512,2888,184
values_67,508,3528,200
values_61,464,512,96
values_43,476,2048,160
values_2,488,288,80
values_54,496,1568,144
values_30,504,4608,224
values_59,496,1568,144
values_85,476,8192,288
values_74,456,32,48
values_90,512,4232,216
values_18,456,32,48
values_52,508,3528,200
values_44,504,3872,208
values_17,476,2048,160
values_36,476,2048,160
values_49,488,288,80
values_86,480,72,56
values_37,500,7688,280
values_56,508,7200,272
values_63,512,5832,248
values_35,508,2312,168
values_97,504,2592,176
values_75,460,128,64
values_57,512,2888,184
values_88,460,128,64
values_10,496,1568,144
values_53,488,288,80
values_8,484,1800,152
values_39,456,32,48
values_47,476,8192,288
values_60,500,7688,280
values_89,504,6272,256
values_51,476,8192,288
values_14,480,72,56
values_28,508,2312,168
values_16,492,968,120
values_34,512,4232,216
values_82,484,1152,128
values_46,508,3528,200
values_27,484,1152,128
values_20,508,3528,200
values_9,508,5000,232
values_92,476,8192,288
values_3,500,7688,280
values_98,508,5000,232
values_29,484,800,112
values_80,476,2048,160
values_73,512,4232,216
