inputName,text,data,bss
values_11,792,968,104
values_19,796,3528,184
values_12,792,6272,240
values_38,792,800,96
values_81,792,4232,200
values_5,792,1568,128
values_40,792,1352,120
values_70,768,8192,272
values_23,776,648,88
values_72,768,72,40
values_79,796,5832,232
values_78,792,1352,120
values_87,768,512,80
values_6,768,8192,272
values_68,772,7688,264
values_69,792,800,96
values_1,792,1152,112
values_45,768,512,80
values_33,792,1152,112
values_15,792,1352,120
values_93,768,392,72
values_24,772,7688,264
values_25,768,128,48
values_26,768,512,80
values_48,772,7688,264
values_71,768,8192,272
values_76,768,1800,136
values_7,812,5408,224
values_50,792,2592,160
values_22,792,2888,168
values_4,792,1352,120
values_32,772,7688,264
values_77,796,3200,176
values_91,768,8192,272
values_42,812,5408,224
values_13,792,1568,128
values_41,792,968,104
values_55,792,6728,248
values_31,792,800,96
values_66,796,3528,184
values_65,792,4232,200
values_62,796,3200,176
values_21,776,200,56
values_95,796,5000,216
values_84,768,1800,136
values_58,792,1352,120
values_64,792,800,96
values_83,768,8192,272
values_94,768,2048,144
values_0,792,1152,112
values_99,796,5000,216
values_96,792,6272,240
values_67,796,7200,256
values_61,792,1152,112
values_43,768,8192,272
values_2,792,288,64
values_54,792,1568,128
values_30,792,968,104
values_59,792,1352,120
values_85,668,32,32
values_74,772,7688,264
values_90,796,5832,232
values_18,772,7688,264
values_52,768,512,80
values_44,792,288,64
values_17,796,4608,208
values_36,796,5000,216
values_49,768,2048,144
values_86,768,2048,144
values_37,812,5408,224
values_56,792,1352,120
values_63,792,800,96
values_35,768,72,40
values_97,796,3200,176
values_75,796,5000,216
values_57,796,3528,184
values_88,796,4608,208
values_10,792,1152,112
values_53,768,128,48
values_8,792,2888,168
values_39,792,1152,112
values_47,812,3872,192
values_60,792,1352,120
values_89,792,800,96
values_51,796,3528,184
values_14,792,1152,112
values_28,792,1568,128
values_16,792,2592,160
values_34,772,7688,264
values_82,796,3528,184
values_46,792,800,96
values_27,792,6272,240
values_20,796,3200,176
values_9,776,2312,152
values_92,768,72,40
values_3,796,5000,216
values_98,812,5408,224
values_29,796,3528,184
values_80,796,5000,216
values_73,792,2888,168
