id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,63309,40233,99.1,99.4,96.8,31.78,31.78,0.00,9606,59397,37243,37917,100.00,100.00,97.22,100.00,6.591,1.066,1.700,1.670
values_19,139344,93002,99.6,99.7,98.7,33.37,33.37,0.00,23410,138746,93284,99125,100.00,100.00,97.22,100.00,5.952,1.004,1.494,1.406
values_12,61795,39115,99.1,99.4,96.7,31.65,31.65,0.00,9392,57737,36105,36729,100.00,100.00,97.22,100.00,6.580,1.070,1.712,1.682
values_38,109648,71384,99.4,99.6,97.4,32.55,32.55,0.00,17398,109924,70746,72215,100.00,100.00,97.22,100.00,6.302,0.997,1.550,1.518
values_81,31094,17158,97.6,97.8,96.7,27.59,27.59,0.00,6052,37792,23524,145986,100.00,100.00,97.22,100.00,5.138,0.823,1.322,0.213
values_5,97510,64745,99.4,99.6,98.0,33.20,33.20,0.00,15180,96321,63175,65443,100.00,100.00,97.22,100.00,6.424,1.012,1.543,1.490
values_40,6458,2412,88.6,89.1,82.1,18.67,18.67,0.00,471,2427,1640,3033,100.00,100.00,94.44,100.00,13.711,2.661,3.938,2.129
values_70,175184,116209,99.6,99.8,98.2,33.17,33.17,0.00,26626,168225,107367,113296,100.00,100.00,97.22,100.00,6.579,1.041,1.632,1.546
values_23,58383,36925,99.1,99.3,96.9,31.62,31.62,0.00,8918,54461,34306,35326,100.00,100.00,97.22,100.00,6.547,1.072,1.702,1.653
values_72,151220,99825,99.6,99.7,97.9,33.01,33.01,0.00,23199,147685,92823,96899,100.00,100.00,97.22,100.00,6.518,1.024,1.629,1.561
values_79,127697,84106,99.5,99.7,97.6,32.93,32.93,0.00,20153,129158,82820,84706,100.00,100.00,97.22,100.00,6.336,0.989,1.542,1.508
values_78,101288,65268,99.3,99.6,96.7,32.22,32.22,0.00,16106,101931,64308,64162,100.00,100.00,97.22,100.00,6.289,0.994,1.575,1.579
values_87,61744,36756,98.9,99.0,98.4,29.76,29.76,0.00,11722,72769,48384,269029,100.00,100.00,97.22,100.00,5.267,0.848,1.276,0.230
values_6,135960,91306,99.6,99.7,98.5,33.58,33.58,0.00,21695,130384,87274,92558,100.00,100.00,97.22,100.00,6.267,1.043,1.558,1.469
values_68,117502,77747,99.5,99.7,97.9,33.08,33.08,0.00,18580,116257,76925,79791,100.00,100.00,97.22,100.00,6.324,1.011,1.527,1.473
values_69,55237,33925,98.8,99.3,94.8,30.71,30.71,0.00,8747,53606,32166,30814,100.00,100.00,97.22,100.00,6.315,1.030,1.717,1.793
values_1,155232,105805,99.7,99.8,98.7,34.08,34.08,0.00,23784,148752,99664,106372,100.00,100.00,97.22,100.00,6.527,1.044,1.558,1.459
values_45,6814,2620,89.4,89.9,84.2,19.23,19.23,0.00,538,2902,1934,3660,100.00,100.00,97.22,100.00,12.665,2.348,3.523,1.862
values_33,85936,54953,99.2,99.5,96.5,31.97,31.97,0.00,14809,94575,60217,60306,100.00,100.00,97.22,100.00,5.803,0.909,1.427,1.425
values_15,78597,51110,99.3,99.5,97.7,32.51,32.51,0.00,12502,80392,52493,53814,100.00,100.00,97.22,100.00,6.287,0.978,1.497,1.461
values_93,64087,38621,98.9,99.0,98.2,30.13,30.13,0.00,11535,73130,48400,286551,100.00,100.00,97.22,100.00,5.556,0.876,1.324,0.224
values_24,48933,30417,98.9,99.2,96.1,31.08,31.08,0.00,7419,44938,27965,28269,100.00,100.00,97.22,100.00,6.596,1.089,1.750,1.731
values_25,59870,38028,99.1,99.3,97.1,31.76,31.76,0.00,9153,56039,35498,36561,100.00,100.00,97.22,100.00,6.541,1.068,1.687,1.638
values_26,106568,70420,99.5,99.6,98.5,33.04,33.04,0.00,17598,106084,71479,75576,100.00,100.00,97.22,100.00,6.056,1.005,1.491,1.410
values_48,6734,2587,89.4,89.8,83.9,19.21,19.21,0.00,549,2883,1928,3702,100.00,100.00,97.22,100.00,12.266,2.336,3.493,1.819
values_71,86360,54814,99.2,99.5,96.0,31.74,31.74,0.00,14188,89360,55664,54458,100.00,100.00,97.22,100.00,6.087,0.966,1.551,1.586
values_76,94642,60724,99.3,99.6,96.5,32.08,32.08,0.00,15513,97509,61496,60832,100.00,100.00,97.22,100.00,6.101,0.971,1.539,1.556
values_7,82579,54006,99.3,99.5,97.4,32.70,32.70,0.00,12227,77288,48641,50254,100.00,100.00,97.22,100.00,6.754,1.068,1.698,1.643
values_50,13255,6361,94.8,95.0,93.5,23.99,23.99,0.00,1722,9705,6257,21852,100.00,100.00,97.22,100.00,7.697,1.366,2.118,0.607
values_22,91814,60308,99.4,99.6,98.3,32.84,32.84,0.00,14732,91596,61496,64500,100.00,100.00,97.22,100.00,6.232,1.002,1.493,1.423
values_4,109870,73320,99.5,99.7,98.1,33.37,33.37,0.00,17133,107521,70963,74165,100.00,100.00,97.22,100.00,6.413,1.022,1.548,1.481
values_32,86611,55268,99.2,99.5,96.6,31.91,31.91,0.00,13998,88787,56010,55687,100.00,100.00,97.22,100.00,6.187,0.975,1.546,1.555
values_77,106920,69343,99.4,99.6,96.9,32.43,32.43,0.00,16998,108490,68867,69156,100.00,100.00,97.22,100.00,6.290,0.986,1.553,1.546
values_91,61990,37290,98.8,98.9,98.3,30.08,30.08,0.00,12112,77497,51605,307871,100.00,100.00,97.22,100.00,5.118,0.800,1.201,0.201
values_42,7321,2950,90.6,91.0,86.6,20.15,20.15,0.00,668,3612,2391,4798,100.00,100.00,94.44,80.00,10.960,2.027,3.062,1.526
values_13,63976,40561,99.1,99.4,96.7,31.70,31.70,0.00,10087,61444,38889,39819,100.00,100.00,97.22,100.00,6.342,1.041,1.645,1.607
values_41,6440,2413,88.6,89.1,81.9,18.73,18.73,0.00,490,2546,1687,3204,100.00,100.00,97.22,100.00,13.143,2.529,3.817,2.010
values_55,12144,5678,94.2,94.4,92.6,23.38,23.38,0.00,1614,9286,5928,20440,100.00,100.00,97.22,100.00,7.524,1.308,2.049,0.594
values_31,89408,57457,99.3,99.6,96.7,32.13,32.13,0.00,13410,86004,54640,54075,100.00,100.00,97.22,100.00,6.667,1.040,1.636,1.653
values_66,94630,61117,99.4,99.6,97.3,32.29,32.29,0.00,14610,90141,56492,58189,100.00,100.00,97.22,100.00,6.477,1.050,1.675,1.626
values_65,94952,61883,99.4,99.6,97.4,32.59,32.59,0.00,15147,96714,62299,63360,100.00,100.00,97.22,100.00,6.269,0.982,1.524,1.499
values_62,103576,67225,99.4,99.6,97.6,32.45,32.45,0.00,15877,98992,62225,64502,100.00,100.00,97.22,100.00,6.524,1.046,1.665,1.606
values_21,93066,61319,99.5,99.6,98.3,32.94,32.94,0.00,14593,92619,61702,64640,100.00,100.00,97.22,100.00,6.377,1.005,1.508,1.440
values_95,34187,19229,97.7,97.9,96.6,28.12,28.12,0.00,6041,36714,23150,154318,100.00,100.00,97.22,100.00,5.659,0.931,1.477,0.222
