inputName,text,data,bss
values_11,1900,128,104
values_19,1900,128,104
values_12,1912,128,104
values_38,1944,7200,520
values_81,1948,4608,424
values_5,1920,512,168
values_40,1980,3528,376
values_70,1940,288,136
values_23,1980,5000,440
values_72,1940,288,136
values_79,1940,288,136
values_78,1940,288,136
values_87,1948,4608,424
values_6,1920,512,168
values_68,1912,128,104
values_69,1900,128,104
values_1,1908,512,168
values_45,1980,3528,376
values_33,1944,7200,520
values_15,1912,128,104
values_93,1920,8192,552
values_24,1980,5000,440
values_25,1980,5000,440
values_26,1980,5000,440
values_48,1980,3528,376
values_71,1940,288,136
values_76,1940,288,136
values_7,1908,512,168
values_50,1940,1568,264
values_22,1980,5000,440
values_4,1920,512,168
values_32,1944,7200,520
values_77,1940,288,136
values_91,1920,8192,552
values_42,1980,3528,376
values_13,1912,128,104
values_41,1980,3528,376
values_55,1940,1568,264
values_31,1944,7200,520
values_66,1912,128,104
values_65,1912,128,104
values_62,1912,128,104
values_21,1980,5000,440
values_95,1920,8192,552
values_84,1948,4608,424
values_58,1940,1568,264
values_64,1912,128,104
values_83,1948,4608,424
values_94,1920,8192,552
values_0,1920,512,168
values_99,1920,8192,552
values_96,1920,8192,552
values_67,1900,128,104
values_61,1900,128,104
values_43,1980,3528,376
values_2,1920,512,168
values_54,1940,1568,264
values_30,1944,7200,520
values_59,1940,1568,264
values_85,1948,4608,424
values_74,1940,288,136
values_90,1920,8192,552
values_18,1912,128,104
values_52,1940,1568,264
values_44,1980,3528,376
values_17,1900,128,104
values_36,1948,7200,520
values_49,1980,3528,376
values_86,1948,4608,424
values_37,1944,7200,520
values_56,1940,1568,264
values_63,1912,128,104
values_35,1944,7200,520
values_97,1920,8192,552
values_75,1940,288,136
values_57,1940,1568,264
values_88,1948,4608,424
values_10,1912,128,104
values_53,1940,1568,264
values_8,1920,512,168
values_39,1944,7200,520
values_47,1980,3528,376
values_60,1912,128,104
values_89,1948,4608,424
values_51,1940,1568,264
values_14,1912,128,104
values_28,1980,5000,440
values_16,1912,128,104
values_34,1944,7200,520
values_82,1948,4608,424
values_46,1980,3528,376
values_27,1980,5000,440
values_20,1980,5000,440
values_9,1908,512,168
values_92,1920,8192,552
values_3,1920,512,168
values_98,1920,8192,552
values_29,1980,5000,440
values_80,1948,4608,424
values_73,1940,288,136
