id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,8176,8176,"['1000508', '8866417', '132382', '1112051', '65791', '553730', '569938', '49.783', '12649974', '0', '3903366', '0', '161306', '0', '0', '4.132']",1638,18475,12907,4894,100.00,100.00,66.67,100.00,4.991,0.443,0.633,1.671
values_19,5851,5851,"['968572', '8857965', '128133', '1110866', '65559', '553071', '569277', '49.930', '12619240', '0', '3891040', '0', '161191', '0', '0', '4.143']",1127,12599,8795,3357,100.00,100.00,83.33,100.00,5.192,0.464,0.665,1.743
values_12,7663,7663,"['999372', '8866417', '132185', '1112020', '65772', '553684', '569893', '49.787', '12648570', '0', '3902853', '0', '161289', '0', '0', '4.133']",1526,17196,12015,4558,100.00,100.00,66.67,100.00,5.022,0.446,0.638,1.681
values_38,2344,2344,"['969760', '8853598', '127875', '1108260', '65113', '552727', '568823', '49.982', '12590650', '0', '3882533', '0', '161081', '0', '0', '4.149']",303,3151,2167,873,100.00,100.00,83.33,100.00,7.736,0.744,1.082,2.685
values_81,8193,8193,"['1000520', '8866429', '132385', '1112054', '65790', '553731', '569940', '49.783', '12650030', '0', '3903383', '0', '161313', '0', '0', '4.133']",1647,18534,12935,4913,100.00,100.00,83.33,100.00,4.974,0.442,0.633,1.668
values_5,4357,4357,"['985120', '8858028', '130038', '1110804', '65529', '553059', '569281', '49.852', '12625226', '0', '3894547', '0', '161191', '0', '0', '4.139']",807,8835,6125,2339,100.00,100.00,83.33,100.00,5.399,0.493,0.711,1.863
values_40,5016,5016,"['966640', '8857973', '127802', '1110832', '65577', '553113', '569313', '49.949', '12617004', '0', '3890205', '0', '161185', '0', '0', '4.143']",938,10488,7335,2794,100.00,100.00,66.67,100.00,5.348,0.478,0.684,1.795
values_70,8770,8770,"['1001776', '8866461', '132605', '1112082', '65924', '553696', '569906', '49.781', '12651604', '0', '3903959', '0', '161313', '0', '0', '4.132']",1795,20067,13947,5337,100.00,100.00,83.33,100.00,4.886,0.437,0.629,1.643
values_23,9273,9273,"['1005100', '8866431', '133078', '1110253', '65843', '553638', '569790', '49.824', '12635580', '0', '3899463', '0', '161306', '0', '0', '4.137']",1907,21386,14881,5669,100.00,100.00,83.33,100.00,4.863,0.434,0.623,1.636
values_72,2971,2971,"['969000', '8853720', '127870', '1110188', '65184', '552713', '568843', '49.909', '12609136', '0', '3888161', '0', '161098', '0', '0', '4.143']",539,5438,3623,1463,100.00,100.00,83.33,100.00,5.512,0.546,0.820,2.031
values_79,1870,1870,"['968940', '8853594', '127731', '1108238', '65062', '552707', '568809', '49.983', '12589088', '0', '3882060', '0', '161081', '0', '0', '4.149']",211,2151,1481,597,100.00,100.00,83.33,100.00,8.863,0.869,1.263,3.132
values_78,2750,2750,"['968844', '8853564', '127831', '1110149', '65171', '552714', '568836', '49.911', '12608408', '0', '3887940', '0', '161073', '0', '0', '4.143']",434,4755,3331,1252,100.00,100.00,66.67,100.00,6.336,0.578,0.826,2.196
values_87,5483,5483,"['981404', '8862077', '129700', '1111368', '65569', '553264', '569377', '49.863', '12630344', '0', '3895672', '0', '161191', '0', '0', '4.138']",1067,11758,8151,3153,100.00,100.00,83.33,100.00,5.139,0.466,0.673,1.739
values_6,1343,1343,"['965492', '8853604', '127252', '1110095', '65110', '552810', '568960', '49.939', '12604730', '0', '3886532', '0', '161079', '0', '0', '4.145']",98,963,675,260,100.00,100.00,66.67,100.00,13.704,1.395,1.990,5.165
values_68,5016,5016,"['966640', '8857973', '127802', '1110832', '65577', '553113', '569313', '49.949', '12617004', '0', '3890205', '0', '161185', '0', '0', '4.143']",938,10488,7335,2794,100.00,100.00,66.67,100.00,5.348,0.478,0.684,1.795
values_69,5449,5449,"['981380', '8862053', '129694', '1111362', '65566', '553267', '569376', '49.863', '12630232', '0', '3895638', '0', '161191', '0', '0', '4.138']",1051,11654,8107,3117,100.00,100.00,83.33,100.00,5.185,0.468,0.672,1.748
