id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,,,,,,,,,4934,21709,12529,12529,100.00,89.47,78.95,60.00,0,0,0,0
values_19,,,,,,,,,4953,21840,12575,12575,100.00,89.47,78.95,60.00,0,0,0,0
values_12,,,,,,,,,4915,21634,12506,12506,100.00,89.47,78.95,60.00,0,0,0,0
values_38,,,,,,,,,1138,4881,2916,2916,100.00,89.47,78.95,60.00,0,0,0,0
values_81,,,,,,,,,376,1523,951,951,100.00,89.47,78.95,60.00,0,0,0,0
values_5,,,,,,,,,702,2892,1771,1771,100.00,89.47,78.95,60.00,0,0,0,0
values_40,,,,,,,,,4933,21752,12562,12562,100.00,89.47,78.95,60.00,0,0,0,0
values_70,,,,,,,,,6836,30277,17335,17335,100.00,89.47,78.95,60.00,0,0,0,0
values_23,,,,,,,,,828,3467,2117,2117,100.00,89.47,78.95,60.00,0,0,0,0
values_72,,,,,,,,,6786,29973,17242,17242,100.00,89.47,78.95,60.00,0,0,0,0
values_79,,,,,,,,,6919,30686,17443,17443,100.00,89.47,78.95,60.00,0,0,0,0
values_78,,,,,,,,,6823,30163,17318,17318,100.00,89.47,78.95,60.00,0,0,0,0
values_87,,,,,,,,,385,1565,966,966,100.00,89.47,78.95,60.00,0,0,0,0
values_6,,,,,,,,,712,2997,1811,1811,100.00,89.47,78.95,60.00,0,0,0,0
values_68,,,,,,,,,2826,12240,7173,7173,100.00,89.47,78.95,60.00,0,0,0,0
values_69,,,,,,,,,2844,12444,7219,7219,100.00,89.47,78.95,60.00,0,0,0,0
values_1,,,,,,,,,701,2922,1789,1789,100.00,89.47,78.95,60.00,0,0,0,0
values_45,,,,,,,,,4984,22013,12622,12622,100.00,89.47,78.95,60.00,0,0,0,0
values_33,,,,,,,,,1158,4943,2916,2916,100.00,89.47,78.95,60.00,0,0,0,0
values_15,,,,,,,,,4898,21621,12541,12541,100.00,89.47,78.95,60.00,0,0,0,0
values_93,,,,,,,,,3560,15490,9145,9145,100.00,89.47,78.95,60.00,0,0,0,0
values_24,,,,,,,,,826,3501,2132,2132,100.00,89.47,78.95,60.00,0,0,0,0
values_25,,,,,,,,,829,3477,2113,2113,100.00,89.47,78.95,60.00,0,0,0,0
values_26,,,,,,,,,835,3526,2134,2134,100.00,89.47,78.95,60.00,0,0,0,0
values_48,,,,,,,,,5022,22242,12692,12692,100.00,89.47,78.95,60.00,0,0,0,0
values_71,,,,,,,,,6885,30531,17383,17383,100.00,89.47,78.95,60.00,0,0,0,0
values_76,,,,,,,,,6827,30251,17338,17338,100.00,89.47,78.95,60.00,0,0,0,0
values_7,,,,,,,,,680,2802,1748,1748,100.00,89.47,78.95,60.00,0,0,0,0
values_50,,,,,,,,,3164,13875,7975,7975,100.00,89.47,78.95,60.00,0,0,0,0
values_22,,,,,,,,,853,3574,2139,2139,100.00,89.47,78.95,60.00,0,0,0,0
values_4,,,,,,,,,725,3045,1819,1819,100.00,89.47,78.95,60.00,0,0,0,0
values_32,,,,,,,,,1144,4908,2922,2922,100.00,89.47,78.95,60.00,0,0,0,0
values_77,,,,,,,,,6776,29932,17221,17221,100.00,89.47,78.95,60.00,0,0,0,0
values_91,,,,,,,,,3678,16147,9331,9331,100.00,89.47,78.95,60.00,0,0,0,0
values_42,,,,,,,,,4980,22036,12636,12636,100.00,89.47,78.95,60.00,0,0,0,0
values_13,,,,,,,,,4924,21685,12556,12556,100.00,89.47,78.95,60.00,0,0,0,0
values_41,,,,,,,,,4969,21903,12583,12583,100.00,89.47,78.95,60.00,0,0,0,0
values_55,,,,,,,,,3086,13473,7865,7865,100.00,89.47,78.95,60.00,0,0,0,0
values_31,,,,,,,,,1113,4697,2851,2851,100.00,89.47,78.95,60.00,0,0,0,0
values_66,,,,,,,,,2868,12538,7251,7251,100.00,89.47,78.95,60.00,0,0,0,0
values_65,,,,,,,,,2863,12550,7265,7265,100.00,89.47,78.95,60.00,0,0,0,0
values_62,,,,,,,,,2870,12566,7265,7265,100.00,89.47,78.95,60.00,0,0,0,0
values_21,,,,,,,,,844,3551,2136,2136,100.00,89.47,78.95,60.00,0,0,0,0
values_95,,,,,,,,,3631,15792,9229,9229,100.00,89.47,78.95,60.00,0,0,0,0
values_84,,,,,,,,,377,1508,947,947,100.00,89.47,78.95,60.00,0,0,0,0
values_58,,,,,,,,,3113,13647,7911,7911,100.00,89.47,78.95,60.00,0,0,0,0
values_64,,,,,,,,,2847,12425,7193,7193,100.00,89.47,78.95,60.00,0,0,0,0
values_83,,,,,,,,,390,1590,972,972,100.00,89.47,78.95,60.00,0,0,0,0
values_94,,,,,,,,,3677,16164,9343,9343,100.00,89.47,78.95,60.00,0,0,0,0
values_0,,,,,,,,,725,3045,1819,1819,100.00,89.47,78.95,60.00,0,0,0,0
values_99,,,,,,,,,3658,16025,9310,9310,100.00,89.47,78.95,60.00,0,0,0,0
values_96,,,,,,,,,3705,16302,9383,9383,100.00,89.47,78.95,60.00,0,0,0,0
values_67,,,,,,,,,2842,12369,7199,7199,100.00,89.47,78.95,60.00,0,0,0,0
values_61,,,,,,,,,2858,12550,7259,7259,100.00,89.47,78.95,60.00,0,0,0,0
values_43,,,,,,,,,4971,21933,12596,12596,100.00,89.47,78.95,60.00,0,0,0,0
values_2,,,,,,,,,719,2995,1803,1803,100.00,89.47,78.95,60.00,0,0,0,0
values_54,,,,,,,,,3124,13595,7890,7890,100.00,89.47,78.95,60.00,0,0,0,0
values_30,,,,,,,,,1139,4844,2897,2897,100.00,89.47,78.95,60.00,0,0,0,0
values_59,,,,,,,,,3134,13774,7944,7944,100.00,89.47,78.95,60.00,0,0,0,0
values_85,,,,,,,,,389,1565,962,962,100.00,89.47,78.95,60.00,0,0,0,0
values_74,,,,,,,,,6809,30261,17364,17364,100.00,89.47,78.95,60.00,0,0,0,0
values_90,,,,,,,,,3690,16122,9328,9328,100.00,89.47,78.95,60.00,0,0,0,0
values_18,,,,,,,,,4956,21857,12565,12565,100.00,89.47,78.95,60.00,0,0,0,0
values_52,,,,,,,,,3115,13691,7943,7943,100.00,89.47,78.95,60.00,0,0,0,0
values_44,,,,,,,,,4919,21625,12494,12494,100.00,89.47,78.95,60.00,0,0,0,0
values_17,,,,,,,,,4950,21835,12587,12587,100.00,89.47,78.95,60.00,0,0,0,0
values_36,,,,,,,,,1131,4803,2887,2887,100.00,89.47,78.95,60.00,0,0,0,0
values_49,,,,,,,,,4940,21753,12513,12513,100.00,89.47,78.95,60.00,0,0,0,0
values_86,,,,,,,,,384,1558,964,964,100.00,89.47,78.95,60.00,0,0,0,0
values_37,,,,,,,,,1139,4903,2932,2932,100.00,89.47,78.95,60.00,0,0,0,0
values_56,,,,,,,,,3069,13446,7863,7863,100.00,89.47,78.95,60.00,0,0,0,0
values_63,,,,,,,,,2839,12384,7192,7192,100.00,89.47,78.95,60.00,0,0,0,0
values_35,,,,,,,,,1126,4781,2884,2884,100.00,89.47,78.95,60.00,0,0,0,0
values_97,,,,,,,,,3711,16290,9379,9379,100.00,89.47,78.95,60.00,0,0,0,0
values_75,,,,,,,,,6797,30099,17268,17268,100.00,89.47,78.95,60.00,0,0,0,0
values_57,,,,,,,,,3136,13760,7936,7936,100.00,89.47,78.95,60.00,0,0,0,0
values_88,,,,,,,,,371,1476,939,939,100.00,89.47,78.95,60.00,0,0,0,0
values_10,,,,,,,,,4947,21803,12539,12539,100.00,89.47,78.95,60.00,0,0,0,0
values_53,,,,,,,,,3090,13485,7872,7872,100.00,89.47,78.95,60.00,0,0,0,0
values_8,,,,,,,,,737,3106,1832,1832,100.00,89.47,78.95,60.00,0,0,0,0
values_39,,,,,,,,,1132,4784,2885,2885,100.00,89.47,78.95,60.00,0,0,0,0
values_47,,,,,,,,,4975,21958,12627,12627,100.00,89.47,78.95,60.00,0,0,0,0
values_60,,,,,,,,,2865,12567,7254,7254,100.00,89.47,78.95,60.00,0,0,0,0
values_89,,,,,,,,,361,1405,916,916,100.00,89.47,78.95,60.00,0,0,0,0
values_51,,,,,,,,,3125,13631,7890,7890,100.00,89.47,78.95,60.00,0,0,0,0
values_14,,,,,,,,,4930,21700,12542,12542,100.00,89.47,78.95,60.00,0,0,0,0
values_28,,,,,,,,,849,3593,2155,2155,100.00,89.47,78.95,60.00,0,0,0,0
values_16,,,,,,,,,4935,21821,12603,12603,100.00,89.47,78.95,60.00,0,0,0,0
values_34,,,,,,,,,1134,4831,2911,2911,100.00,89.47,78.95,60.00,0,0,0,0
values_82,,,,,,,,,369,1448,925,925,100.00,89.47,78.95,60.00,0,0,0,0
values_46,,,,,,,,,4948,21708,12533,12533,100.00,89.47,78.95,60.00,0,0,0,0
values_27,,,,,,,,,827,3468,2111,2111,100.00,89.47,78.95,60.00,0,0,0,0
values_20,,,,,,,,,863,3722,2196,2196,100.00,89.47,76.32,60.00,0,0,0,0
values_9,,,,,,,,,689,2807,1743,1743,100.00,89.47,78.95,60.00,0,0,0,0
values_92,,,,,,,,,3638,15890,9291,9291,100.00,89.47,78.95,60.00,0,0,0,0
values_3,,,,,,,,,682,2790,1748,1748,100.00,89.47,78.95,60.00,0,0,0,0
values_98,,,,,,,,,3651,16014,9303,9303,100.00,89.47,78.95,60.00,0,0,0,0
values_29,,,,,,,,,866,3660,2162,2162,100.00,89.47,78.95,60.00,0,0,0,0
values_80,,,,,,,,,375,1498,941,941,100.00,89.47,78.95,60.00,0,0,0,0
values_73,,,,,,,,,6852,30380,17366,17366,100.00,89.47,78.95,60.00,0,0,0,0
