id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,13062,13062,"['975772', '8850755', '128908', '1109480', '65721', '552593', '568757', '49.929', '12633930', '0', '3898252', '0', '161482', '0', '0', '4.142']",1896,15179,12832,10240,100.00,85.71,71.43,100.00,6.889,0.861,1.018,1.276
values_19,2692,2692,"['956856', '8846746', '126437', '1107644', '65420', '552298', '568471', '50.055', '12580262', '0', '3877882', '0', '161702', '0', '0', '4.170']",856,6329,5362,33313,100.00,85.71,71.43,100.00,3.145,0.425,0.502,0.081
values_12,2066,2066,"['963584', '8851684', '127158', '1108652', '65134', '552626', '568794', '49.988', '12592002', '0', '3882255', '0', '161466', '0', '0', '4.159']",552,3853,3270,15545,100.00,85.71,71.43,100.00,3.743,0.536,0.632,0.133
values_38,2203,2203,"['951844', '8847396', '125715', '1107990', '65167', '552409', '568538', '50.059', '12579848', '0', '3877393', '0', '161539', '0', '0', '4.166']",622,4415,3745,19162,100.00,85.71,71.43,100.00,3.542,0.499,0.588,0.115
values_81,1481,1481,"['956584', '8852468', '126173', '1109152', '65237', '552738', '568898', '50.025', '12591748', '0', '3881670', '0', '161244', '0', '0', '4.154']",312,1985,1690,5617,100.00,85.71,71.43,100.00,4.747,0.746,0.876,0.264
values_5,9297,9297,"['973632', '8851359', '128556', '1107946', '65586', '552564', '568753', '49.992', '12608372', '0', '3889487', '0', '161399', '0', '0', '4.150']",1542,12125,10255,8239,100.00,85.71,71.43,100.00,6.029,0.767,0.907,1.128
values_40,1108,1108,"['969992', '8853144', '127796', '1109656', '65111', '552786', '568983', '49.933', '12602384', '0', '3886297', '0', '161122', '0', '0', '4.146']",136,725,622,1225,100.00,85.71,71.43,100.00,8.147,1.528,1.781,0.904
values_70,1030,1030,"['961008', '8844862', '126663', '1108780', '65044', '552263', '568395', '49.966', '12588418', '0', '3881219', '0', '160988', '0', '0', '4.148']",102,505,435,722,100.00,85.71,64.29,100.00,10.098,2.040,2.368,1.427
values_23,17501,17501,"['984724', '8858189', '130181', '1108812', '66336', '553037', '569207', '49.990', '12643216', '0', '3902690', '0', '161743', '0', '0', '4.144']",2566,21029,17767,14055,100.00,85.71,71.43,100.00,6.820,0.832,0.985,1.245
values_72,2213,2213,"['951848', '8847396', '125716', '1107990', '65167', '552409', '568537', '50.059', '12579884', '0', '3877403', '0', '161539', '0', '0', '4.166']",622,4415,3745,19162,100.00,85.71,71.43,100.00,3.558,0.501,0.591,0.115
