id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,171077,72919,99.4,99.7,98.0,21.31,17.90,3.41,24310,292215,124038,54858,100.00,100.00,100.00,100.00,7.037,0.585,1.379,3.119
values_19,7186,2323,89.1,89.3,87.7,16.16,14.42,1.74,588,5826,2757,28714,100.00,100.00,100.00,100.00,12.221,1.233,2.606,0.250
values_12,4678,1428,83.5,84.8,60.2,15.26,14.71,0.56,158,1396,657,5482,100.00,100.00,100.00,100.00,29.608,3.351,7.120,0.853
values_38,934884,400314,99.7,100.0,98.8,21.41,17.90,3.51,134789,1670429,695043,302887,100.00,100.00,100.00,100.00,6.936,0.560,1.345,3.087
values_81,34077,13336,97.9,98.4,96.3,19.57,15.66,3.91,5746,66724,28677,90088,100.00,100.00,100.00,100.00,5.931,0.511,1.188,0.378
values_5,628464,269146,99.7,99.9,98.8,21.41,17.92,3.49,90637,1118309,466219,203675,100.00,100.00,100.00,100.00,6.934,0.562,1.348,3.086
values_40,53641,21274,98.5,99.0,97.1,19.83,15.73,4.10,9432,111874,47329,175704,100.00,100.00,100.00,100.00,5.687,0.479,1.133,0.305
values_70,53856,21442,98.6,99.0,97.1,19.91,15.83,4.08,9518,113766,47587,176822,100.00,100.00,100.00,100.00,5.658,0.473,1.132,0.305
values_23,5583,1789,86.9,87.4,81.8,16.02,14.88,1.15,308,2703,1408,8785,100.00,100.00,100.00,100.00,18.127,2.065,3.965,0.636
values_72,383602,155788,99.6,99.9,98.6,20.31,16.70,3.60,57703,711033,295113,129249,100.00,100.00,87.50,100.00,6.648,0.539,1.300,2.968
values_79,4048,1313,84.0,85.3,56.2,16.22,16.03,0.19,56,323,204,383,100.00,100.00,100.00,100.00,72.286,12.533,19.843,10.569
values_78,564622,242003,99.7,99.9,98.7,21.43,17.94,3.49,81758,1011292,419385,183226,100.00,100.00,100.00,100.00,6.906,0.558,1.346,3.082
values_87,96199,38526,99.0,99.4,97.7,20.02,15.77,4.26,17372,209271,87880,401369,100.00,100.00,100.00,100.00,5.538,0.460,1.095,0.240
values_6,65826,26180,98.7,99.2,97.3,19.89,15.72,4.17,11691,139149,58917,235433,100.00,100.00,100.00,100.00,5.630,0.473,1.117,0.280
values_68,171457,73307,99.4,99.7,98.0,21.38,17.98,3.40,24698,300751,125202,55246,100.00,100.00,100.00,100.00,6.942,0.570,1.369,3.104
values_69,7246,2396,89.8,89.9,88.6,16.53,14.81,1.73,627,6684,2874,31639,100.00,100.00,87.50,100.00,11.557,1.084,2.521,0.229
values_1,449635,192676,99.7,99.9,98.6,21.43,17.95,3.48,65107,803384,333334,145859,100.00,100.00,87.50,100.00,6.906,0.560,1.349,3.083
values_45,15840,6052,96.2,96.7,94.5,19.10,15.87,3.23,2343,26841,11337,26057,100.00,100.00,87.50,100.00,6.761,0.590,1.397,0.608
values_33,200723,85864,99.5,99.8,98.1,21.39,17.97,3.42,28963,353618,147088,64799,100.00,100.00,87.50,100.00,6.930,0.568,1.365,3.098
values_15,771760,330856,99.7,99.9,98.9,21.44,17.94,3.50,111727,1386309,574449,250479,100.00,100.00,87.50,100.00,6.908,0.557,1.343,3.081
values_93,351296,150331,99.6,99.9,98.5,21.40,17.93,3.46,50622,620304,259149,113690,100.00,100.00,100.00,100.00,6.940,0.566,1.356,3.090
values_24,351560,150592,99.6,99.9,98.5,21.42,17.96,3.46,50883,626046,259932,113951,100.00,100.00,87.50,100.00,6.909,0.562,1.353,3.085
values_25,114704,46156,99.1,99.5,97.9,20.12,15.84,4.28,20883,253632,105630,512831,100.00,100.00,87.50,100.00,5.493,0.452,1.086,0.224
values_26,42957,16893,98.3,98.7,96.7,19.66,15.64,4.02,7394,86419,37098,127053,100.00,100.00,100.00,100.00,5.810,0.497,1.158,0.338
values_48,65846,26193,98.7,99.2,97.3,19.89,15.72,4.17,11697,139281,58935,235517,100.00,100.00,100.00,100.00,5.629,0.473,1.117,0.280
values_71,4632,1409,83.3,84.6,60.2,15.21,14.65,0.56,139,978,600,3943,100.00,100.00,100.00,100.00,33.324,4.736,7.720,1.175
values_76,351296,150332,99.6,99.9,98.5,21.40,17.93,3.46,50623,620326,259152,113691,100.00,100.00,100.00,100.00,6.939,0.566,1.356,3.090
values_7,113744,45475,99.1,99.5,97.8,19.99,15.67,4.32,20533,245932,104580,506881,100.00,100.00,100.00,100.00,5.540,0.463,1.088,0.224
values_50,564555,241936,99.7,99.9,98.7,21.43,17.94,3.49,81691,1009818,419184,183159,100.00,100.00,100.00,100.00,6.911,0.559,1.347,3.082
values_22,934083,399513,99.7,100.0,98.8,21.39,17.88,3.51,133988,1652807,692640,302086,100.00,100.00,100.00,100.00,6.971,0.565,1.349,3.092
values_4,269018,115179,99.5,99.8,98.3,21.41,17.96,3.44,38898,476918,198183,87074,100.00,100.00,100.00,100.00,6.916,0.564,1.357,3.090
values_32,7246,2396,89.8,89.9,88.6,16.53,14.81,1.73,627,6684,2874,31639,100.00,100.00,87.50,100.00,11.557,1.084,2.521,0.229
values_77,4688,1433,83.6,84.9,60.2,15.28,14.73,0.55,163,1506,672,5887,100.00,100.00,87.50,100.00,28.761,3.113,6.976,0.796
values_91,66100,26386,98.8,99.2,97.3,19.96,15.81,4.15,11797,141481,59235,236917,100.00,100.00,100.00,100.00,5.603,0.467,1.116,0.279
values_42,7233,2390,89.7,89.9,88.6,16.52,14.79,1.73,623,6596,2862,31339,100.00,100.00,100.00,100.00,11.610,1.097,2.527,0.231
values_13,771593,330699,99.7,99.9,98.9,21.43,17.93,3.50,111570,1382855,573978,250322,100.00,100.00,100.00,100.00,6.916,0.558,1.344,3.082
values_41,4048,1315,84.0,85.3,56.2,16.24,16.06,0.19,58,367,210,431,100.00,100.00,100.00,100.00,69.793,11.030,19.276,9.392
values_55,564007,241380,99.7,99.9,98.7,21.40,17.91,3.49,81135,997586,417516,182603,100.00,100.00,100.00,100.00,6.951,0.565,1.351,3.089
values_31,697752,299045,99.7,99.9,98.8,21.43,17.93,3.50,100924,1249930,518781,226380,100.00,100.00,100.00,100.00,6.914,0.558,1.345,3.082
values_66,79960,31925,98.9,99.3,97.5,19.96,15.74,4.22,14339,171718,72420,310059,100.00,100.00,100.00,100.00,5.576,0.466,1.104,0.258
values_65,268488,114628,99.5,99.8,98.3,21.35,17.90,3.45,38347,464796,196530,86523,100.00,100.00,100.00,100.00,7.002,0.578,1.366,3.103
values_62,628715,269405,99.7,99.9,98.8,21.43,17.93,3.49,90896,1124007,466996,203934,100.00,100.00,100.00,100.00,6.917,0.559,1.346,3.083
values_21,697820,299117,99.7,99.9,98.8,21.43,17.94,3.50,100996,1251514,518997,226452,100.00,100.00,100.00,100.00,6.909,0.558,1.345,3.082
values_95,5605,1816,87.3,87.8,82.8,16.20,15.06,1.14,322,3011,1450,9457,100.00,100.00,100.00,100.00,17.407,1.862,3.866,0.593
values_84,15676,5937,96.1,96.5,94.3,18.94,15.67,3.27,2281,25477,11151,25561,100.00,100.00,100.00,100.00,6.872,0.615,1.406,0.613
values_58,269019,115180,99.5,99.8,98.3,21.41,17.96,3.44,38899,476940,198186,87075,100.00,100.00,87.50,100.00,6.916,0.564,1.357,3.090
values_64,628683,269373,99.7,99.9,98.8,21.42,17.93,3.49,90864,1123303,466900,203902,100.00,100.00,100.00,100.00,6.919,0.560,1.347,3.083
values_83,850703,364720,99.7,99.9,98.9,21.44,17.93,3.50,123139,1529270,633556,276095,100.00,100.00,87.50,100.00,6.908,0.556,1.343,3.081
