id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,7054,7054,"['954075', '8853137', '126339', '1109877', '65164', '553033', '569197', '50.007', '12611618', '0', '3887243', '0', '161313', '0', '0', '4.150']",3206,18921,11402,11579,100.00,69.57,58.70,60.00,2.200,0.373,0.619,0.609
values_19,14193,14193,"['970912', '8853231', '129113', '1109164', '65372', '553511', '569761', '49.979', '12630982', '0', '3894382', '0', '161306', '0', '0', '4.142']",6710,40931,24417,25044,100.00,69.57,58.70,60.00,2.115,0.347,0.581,0.567
values_12,57165,57165,"['974602', '8855749', '135055', '1111955', '66118', '553118', '569379', '49.658', '12820490', '0', '3947354', '0', '162550', '0', '0', '4.118']",33384,171766,108186,1296812,100.00,100.00,91.30,100.00,1.712,0.333,0.528,0.044
values_38,3447,3447,"['970924', '8858925', '128299', '1111638', '65166', '553324', '569577', '49.881', '12627546', '0', '3893637', '0', '161900', '0', '0', '4.158']",2398,13908,8437,77936,100.00,69.57,58.70,60.00,1.437,0.248,0.409,0.044
values_81,96790,96790,"['965154', '8855456', '138844', '1111681', '66929', '553209', '569505', '49.590', '12953284', '0', '3981980', '0', '163350', '0', '0', '4.102']",56132,291791,184828,2637307,100.00,100.00,91.30,100.00,1.724,0.332,0.524,0.037
values_5,30374,30374,"['973852', '8855434', '131778', '1111574', '65690', '552992', '569250', '49.759', '12719030', '0', '3920563', '0', '169678', '0', '0', '4.328']",18184,92250,58135,565961,100.00,100.00,91.30,100.00,1.670,0.329,0.522,0.054
values_40,7575,7575,"['954490', '8853091', '126446', '1109894', '65200', '553068', '569234', '50.008', '12613260', '0', '3887764', '0', '161214', '0', '0', '4.147']",3460,20453,12386,12612,100.00,69.57,58.70,60.00,2.189,0.370,0.612,0.601
values_70,108001,108001,"['970137', '8853372', '141827', '1110286', '67067', '553421', '569684', '49.555', '12975080', '0', '3988191', '0', '161886', '0', '0', '4.059']",57632,299588,209078,274870,100.00,100.00,91.30,100.00,1.874,0.360,0.517,0.393
values_23,21190,21190,"['969448', '8855662', '130160', '1111788', '65547', '552992', '569225', '49.804', '12688784', '0', '3911380', '0', '167245', '0', '0', '4.276']",12865,64727,40997,354069,100.00,100.00,91.30,100.00,1.647,0.327,0.517,0.060
values_72,21376,21376,"['969449', '8855666', '130161', '1111792', '65551', '552988', '569222', '49.804', '12689286', '0', '3911566', '0', '167245', '0', '0', '4.276']",13037,65566,41181,354433,100.00,100.00,91.30,100.00,1.640,0.326,0.519,0.060
