id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,10523,5230,94.6,95.6,74.4,24.85,24.59,0.26,813,3126,2557,2329,100.00,100.00,100.00,100.00,12.943,3.366,4.115,4.518
values_19,4437,1518,84.8,85.8,59.4,17.11,17.07,0.03,87,269,215,215,100.00,100.00,81.25,100.00,51.000,16.494,20.637,20.637
values_12,5263,2016,88.1,89.2,63.3,19.15,19.06,0.10,225,771,622,594,100.00,100.00,100.00,100.00,23.391,6.826,8.461,8.860
values_38,4137,1357,83.4,84.6,55.7,16.40,16.39,0.01,45,122,97,121,100.00,100.00,81.25,100.00,91.933,33.910,42.649,34.190
values_81,11681,5594,95.1,96.1,77.7,23.94,23.64,0.31,1113,4315,3548,3172,100.00,100.00,100.00,100.00,10.495,2.707,3.292,3.683
values_5,12622,6459,95.5,96.4,77.0,25.59,25.31,0.27,1053,4082,3354,3022,100.00,100.00,100.00,100.00,11.987,3.092,3.763,4.177
values_40,7991,3596,92.7,93.9,70.7,22.50,22.29,0.21,645,2379,1944,1778,100.00,100.00,100.00,100.00,12.389,3.359,4.111,4.494
values_70,16255,8532,96.4,97.3,78.7,26.24,25.95,0.30,1413,5570,4588,4091,100.00,100.00,100.00,100.00,11.504,2.918,3.543,3.973
values_23,6230,2573,90.2,91.3,66.9,20.65,20.50,0.15,375,1342,1089,1027,100.00,100.00,100.00,100.00,16.613,4.642,5.721,6.066
values_72,16282,8550,96.4,97.3,78.7,26.26,25.96,0.30,1413,5579,4595,4098,100.00,100.00,100.00,100.00,11.523,2.918,3.543,3.973
values_79,10773,5105,94.6,95.6,76.1,23.69,23.39,0.30,993,3841,3153,2842,100.00,100.00,100.00,100.00,10.849,2.805,3.417,3.791
values_78,9416,4574,93.9,94.9,72.3,24.29,24.08,0.21,699,2605,2129,1935,100.00,100.00,100.00,100.00,13.471,3.615,4.423,4.866
values_87,8128,3672,92.9,94.0,71.6,22.59,22.34,0.25,645,2433,1986,1823,100.00,100.00,100.00,100.00,12.602,3.341,4.093,4.459
values_6,7248,3177,91.9,93.0,69.6,21.92,21.73,0.19,537,1955,1595,1450,100.00,100.00,100.00,100.00,13.497,3.707,4.544,4.999
values_68,7699,3416,92.3,93.5,69.5,22.18,21.97,0.21,591,2189,1787,1637,100.00,100.00,100.00,100.00,13.027,3.517,4.308,4.703
values_69,5915,2398,89.7,90.7,68.6,20.27,20.13,0.14,321,1145,925,878,100.00,100.00,100.00,100.00,18.427,5.166,6.395,6.737
values_1,10744,5091,94.6,95.6,76.0,23.69,23.39,0.30,993,3832,3146,2835,100.00,100.00,100.00,100.00,10.820,2.804,3.415,3.790
values_45,9803,4588,94.1,95.2,74.5,23.40,23.12,0.28,873,3340,2737,2485,100.00,100.00,100.00,100.00,11.229,2.935,3.582,3.945
values_33,11761,5636,95.1,96.1,78.0,23.96,23.64,0.32,1113,4351,3576,3218,100.00,100.00,100.00,100.00,10.567,2.703,3.289,3.655
values_15,4158,1361,83.3,84.5,55.7,16.37,16.35,0.01,45,122,97,120,100.00,100.00,81.25,100.00,92.400,34.082,42.866,34.650
values_93,8888,4095,93.6,94.6,74.7,23.04,22.78,0.25,753,2841,2321,2112,100.00,100.00,100.00,100.00,11.803,3.128,3.829,4.208
values_24,4437,1518,84.8,85.8,59.4,17.11,17.07,0.03,87,269,215,215,100.00,100.00,81.25,100.00,51.000,16.494,20.637,20.637
values_25,10447,5188,94.6,95.5,74.0,24.83,24.59,0.24,813,3090,2529,2283,100.00,100.00,100.00,100.00,12.850,3.381,4.131,4.576
