inputName,text,data,bss
values_11,5172,112,0
values_19,924,208,0
values_12,1328,24,0
values_38,924,192,0
values_81,2728,56,0
values_5,924,176,0
values_40,2344,48,0
values_70,924,232,0
values_23,924,152,0
values_72,924,152,0
values_79,6240,136,0
values_78,944,16,0
values_87,924,160,0
values_6,924,208,0
values_68,924,224,0
values_69,924,160,0
values_1,924,224,0
values_45,924,200,0
values_33,5172,112,0
values_15,924,216,0
values_93,2728,56,0
values_24,924,248,0
values_25,5172,112,0
values_26,2728,56,0
values_48,4820,104,0
values_71,924,208,0
values_76,4120,88,0
values_7,3072,64,0
values_50,3768,80,0
values_22,1672,32,0
values_4,5172,112,0
values_32,3768,80,0
values_77,4120,88,0
values_91,924,232,0
values_42,1672,32,0
values_13,924,176,0
values_41,924,160,0
values_55,924,240,0
values_31,5868,128,0
values_66,924,248,0
values_65,924,240,0
values_62,924,208,0
values_21,5868,128,0
values_95,924,192,0
values_84,5172,112,0
values_58,4120,88,0
values_64,2728,56,0
values_83,2728,56,0
values_94,3420,72,0
values_0,924,240,0
values_99,4120,88,0
values_96,4820,104,0
values_67,6240,136,0
values_61,3072,64,0
values_43,4820,104,0
values_2,3072,64,0
values_54,3768,80,0
values_30,3420,72,0
values_59,924,144,0
values_85,2728,56,0
values_74,924,200,0
values_90,924,200,0
values_18,924,208,0
values_52,2728,56,0
values_44,2728,56,0
values_17,924,232,0
values_36,2344,48,0
values_49,924,200,0
values_86,2008,40,0
values_37,6240,136,0
values_56,924,248,0
values_63,1328,24,0
values_35,924,160,0
values_97,3420,72,0
values_75,2008,40,0
values_57,924,200,0
values_88,944,16,0
values_10,924,176,0
values_53,5868,128,0
values_8,6240,136,0
values_39,2008,40,0
values_47,924,256,0
values_60,3072,64,0
values_89,5172,112,0
values_51,2728,56,0
values_14,924,184,0
values_28,924,248,0
values_16,4468,96,0
values_34,924,160,0
values_82,924,176,0
values_46,924,256,0
values_27,1672,32,0
values_20,5520,120,0
values_9,924,200,0
values_92,924,152,0
values_3,924,152,0
values_98,1328,24,0
values_29,924,240,0
values_80,924,200,0
values_73,924,248,0
