inputName,text,data,bss
values_11,3414,256,128
values_19,3414,256,128
values_12,3414,256,128
values_38,3428,784,200
values_81,3414,256,128
values_5,3388,144,104
values_40,3390,16,56
values_70,3428,676,188
values_23,3420,676,188
values_72,3428,676,188
values_79,3428,676,188
values_78,3428,676,188
values_87,3414,256,128
values_6,3388,144,104
values_68,3368,64,80
values_69,3368,64,80
values_1,3388,144,104
values_45,3390,16,56
values_33,3420,784,200
values_15,3414,256,128
values_93,3410,900,212
values_24,3428,676,188
values_25,3428,676,188
values_26,3428,676,188
values_48,3390,16,56
values_71,3428,676,188
values_76,3428,676,188
values_7,3388,144,104
values_50,3428,484,164
values_22,3428,676,188
values_4,3388,144,104
values_32,3428,784,200
values_77,3428,676,188
values_91,3420,900,212
values_42,3390,16,56
values_13,3404,256,128
values_41,3390,16,56
values_55,3428,484,164
values_31,3428,784,200
values_66,3368,64,80
values_65,3368,64,80
values_62,3368,64,80
values_21,3428,676,188
values_95,3420,900,212
values_84,3414,256,128
values_58,3428,484,164
values_64,3368,64,80
values_83,3404,256,128
values_94,3420,900,212
values_0,3388,144,104
values_99,3420,900,212
values_96,3420,900,212
values_67,3368,64,80
values_61,3368,64,80
values_43,3380,16,56
values_2,3388,144,104
values_54,3428,484,164
values_30,3428,784,200
values_59,3428,484,164
values_85,3414,256,128
values_74,3428,676,188
values_90,3420,900,212
values_18,3414,256,128
values_52,3428,484,164
values_44,3390,16,56
values_17,3414,256,128
values_36,3428,784,200
values_49,3390,16,56
values_86,3414,256,128
values_37,3428,784,200
values_56,3428,484,164
values_63,3358,64,80
values_35,3428,784,200
values_97,3420,900,212
values_75,3428,676,188
values_57,3428,484,164
values_88,3414,256,128
values_10,3414,256,128
values_53,3420,484,164
values_8,3388,144,104
values_39,3428,784,200
values_47,3390,16,56
values_60,3368,64,80
values_89,3414,256,128
values_51,3428,484,164
values_14,3414,256,128
values_28,3428,676,188
values_16,3414,256,128
values_34,3428,784,200
values_82,3414,256,128
values_46,3390,16,56
values_27,3428,676,188
values_20,3428,676,188
values_9,3388,144,104
values_92,3420,900,212
values_3,3378,144,104
values_98,3420,900,212
values_29,3428,676,188
values_80,3414,256,128
values_73,3420,676,188
