inputName,size
11,4
19,4
12,21
38,4
81,16
5,6
40,25
70,14
23,30
72,18
79,3
78,27
87,2
6,16
68,7
69,8
1,7
45,14
33,13
15,5
93,17
24,19
25,10
26,7
48,7
71,10
76,23
7,2
50,30
22,16
4,15
32,32
77,14
91,15
42,20
13,29
41,28
55,23
31,14
66,3
65,19
62,11
21,3
95,25
84,29
58,10
64,31
83,15
94,21
0,24
99,28
96,19
67,15
61,4
43,2
2,7
54,11
30,17
59,3
85,7
74,4
90,6
18,4
52,22
44,24
17,6
36,8
49,2
86,5
37,9
56,8
63,3
35,13
97,14
75,14
57,13
88,32
10,12
53,11
8,31
39,28
47,28
60,19
89,17
51,21
14,2
28,8
16,17
34,2
82,11
46,18
27,29
20,13
9,6
92,30
3,17
98,14
29,29
80,30
73,3
