id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,31286,31286,"['990568', '8858489', '130350', '1108800', '67206', '553091', '569381', '50.058', '12671916', '0', '3911476', '0', '169744', '0', '0', '4.340']",11005,43525,32744,261419,100.00,91.30,78.26,90.00,2.843,0.719,0.955,0.120
values_19,706293,706293,"['1552600', '8877514', '200606', '1112524', '103558', '554247', '570933', '50.094', '14624848', '0', '4591482', '0', '182290', '0', '0', '3.970']",244693,1016952,769831,694183,100.00,91.30,78.26,90.00,2.886,0.695,0.917,1.017
values_12,577110,577110,"['1471236', '8867714', '190432', '1111342', '97610', '554125', '570486', '50.065', '14254312', '0', '4462299', '0', '165893', '0', '0', '3.718']",206353,856069,647756,584230,100.00,91.30,78.26,90.00,2.797,0.674,0.891,0.988
values_38,168341,168341,"['1118896', '8866360', '146393', '1112185', '75084', '553740', '570109', '49.963', '13099012', '0', '4058531', '0', '164627', '0', '0', '4.056']",61658,251923,190019,2654989,100.00,91.30,78.26,90.00,2.730,0.668,0.886,0.063
values_81,47876,47876,"['1015528', '8862793', '133472', '1109346', '67601', '553397', '569657', '49.967', '12727370', '0', '3933065', '0', '172945', '0', '0', '4.397']",15473,61668,46429,416669,100.00,91.30,78.26,90.00,3.094,0.776,1.031,0.115
values_5,134180,134180,"['1086880', '8865432', '142391', '1112062', '72891', '553662', '570003', '49.946', '13002524', '0', '4024370', '0', '168000', '0', '0', '4.175']",48423,197121,148606,1927473,100.00,91.30,78.26,90.00,2.771,0.681,0.903,0.070
values_40,1734353,1734353,"['2427760', '8886877', '310001', '1113697', '159558', '554929', '571853', '50.185', '17579812', '0', '5619543', '0', '201354', '0', '0', '3.583']",598228,2506887,1902196,1713811,100.00,91.30,78.26,90.00,2.899,0.692,0.912,1.012
values_70,2267,2267,"['968900', '8852694', '127640', '1108432', '65286', '552689', '568815', '49.995', '12590448', '0', '3882457', '0', '161459', '0', '0', '4.159']",1108,4011,3076,23826,100.00,91.30,78.26,90.00,2.046,0.565,0.737,0.095
values_23,408260,408260,"['1313732', '8865160', '170744', '1109649', '87859', '553801', '570226', '50.114', '13746240', '0', '4288449', '0', '165501', '0', '0', '3.859']",143386,592407,447823,404122,100.00,91.30,78.26,90.00,2.847,0.689,0.912,1.010
values_72,12506,12506,"['967260', '8849609', '127433', '1107824', '65790', '552604', '568760', '50.062', '12606926', '0', '3887695', '0', '164443', '0', '0', '4.230']",5034,19479,14695,88441,100.00,91.30,78.26,90.00,2.484,0.642,0.851,0.141
