id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,4184,1486,86.0,87.0,57.6,17.76,17.76,0.00,133,330,292,647,100.00,83.33,58.33,100.00,31.459,12.679,14.329,6.467
values_19,4251,1541,86.6,87.6,57.6,18.13,18.13,0.00,161,407,371,826,100.00,83.33,58.33,100.00,26.404,10.445,11.458,5.146
values_12,4236,1522,86.3,87.3,57.6,17.97,17.97,0.00,155,382,331,733,100.00,83.33,58.33,100.00,27.329,11.089,12.798,5.779
values_38,4400,1626,87.1,88.1,57.6,18.48,18.48,0.00,201,541,549,1236,100.00,83.33,58.33,100.00,21.891,8.133,8.015,3.560
values_81,4179,1482,85.9,87.0,57.6,17.73,17.73,0.00,129,325,297,660,100.00,83.33,58.33,100.00,32.395,12.858,14.071,6.332
values_5,4319,1585,86.9,88.0,57.6,18.35,18.35,0.00,179,475,472,1060,100.00,83.33,58.33,100.00,24.128,9.093,9.150,4.075
values_40,4435,1654,87.3,88.3,57.6,18.65,18.65,0.00,219,581,574,1290,100.00,83.33,58.33,100.00,20.251,7.633,7.726,3.438
values_70,4235,1522,86.3,87.3,57.6,17.97,17.97,0.00,157,381,319,704,100.00,83.33,58.33,100.00,26.975,11.115,13.276,6.016
values_23,4278,1542,86.4,87.5,57.6,18.02,18.02,0.00,169,410,342,755,100.00,83.33,58.33,100.00,25.314,10.434,12.509,5.666
values_72,4241,1537,86.5,87.6,57.6,18.12,18.12,0.00,167,397,316,694,100.00,83.33,58.33,100.00,25.395,10.683,13.421,6.111
values_79,4576,1757,88.2,89.1,57.6,19.20,19.20,0.00,269,731,749,1690,100.00,83.33,58.33,100.00,17.011,6.260,6.109,2.708
values_78,4254,1534,86.4,87.4,57.6,18.03,18.03,0.00,161,400,352,781,100.00,83.33,58.33,100.00,26.422,10.635,12.085,5.447
values_87,4341,1590,86.8,87.9,57.6,18.31,18.31,0.00,183,487,486,1092,100.00,83.33,58.33,100.00,23.721,8.914,8.932,3.975
values_6,4370,1610,87.0,88.0,57.6,18.42,18.42,0.00,195,516,509,1143,100.00,83.33,58.33,100.00,22.410,8.469,8.585,3.823
values_68,4239,1522,86.3,87.3,57.6,17.95,17.95,0.00,149,385,367,820,100.00,83.33,58.33,100.00,28.450,11.010,11.550,5.170
values_69,4278,1538,86.4,87.5,57.6,17.98,17.98,0.00,155,410,407,913,100.00,83.33,58.33,100.00,27.600,10.434,10.511,4.686
values_1,4698,1837,88.7,89.6,57.6,19.55,19.55,0.00,303,854,925,2097,100.00,83.33,58.33,100.00,15.505,5.501,5.079,2.240
values_45,4237,1522,86.3,87.3,57.6,17.96,17.96,0.00,153,383,343,762,100.00,83.33,58.33,100.00,27.693,11.063,12.353,5.560
values_33,4278,1546,86.5,87.5,57.6,18.07,18.07,0.00,167,418,373,829,100.00,83.33,58.33,100.00,25.617,10.234,11.469,5.160
values_15,4292,1558,86.6,87.6,57.6,18.15,18.15,0.00,169,438,418,935,100.00,83.33,58.33,100.00,25.396,9.799,10.268,4.590
values_93,4224,1513,86.3,87.4,57.6,17.91,17.91,0.00,149,364,310,685,100.00,83.33,58.33,100.00,28.349,11.604,13.626,6.166
values_24,4247,1530,86.3,87.4,57.6,18.01,18.01,0.00,161,393,333,736,100.00,83.33,58.33,100.00,26.379,10.807,12.754,5.770
values_25,4254,1534,86.4,87.4,57.6,18.03,18.03,0.00,161,400,352,781,100.00,83.33,58.33,100.00,26.422,10.635,12.085,5.447
values_26,4367,1610,87.0,88.0,57.6,18.43,18.43,0.00,201,513,473,1056,100.00,83.33,58.33,100.00,21.726,8.513,9.233,4.135
values_48,4704,1830,88.5,89.5,57.6,19.45,19.45,0.00,297,850,942,2139,100.00,83.33,58.33,100.00,15.838,5.534,4.994,2.199
values_71,4278,1546,86.5,87.5,57.6,18.07,18.07,0.00,167,418,373,829,100.00,83.33,58.33,100.00,25.617,10.234,11.469,5.160
values_76,4278,1542,86.4,87.5,57.6,18.02,18.02,0.00,169,410,342,755,100.00,83.33,58.33,100.00,25.314,10.434,12.509,5.666
values_7,4667,1809,88.5,89.4,57.6,19.38,19.38,0.00,291,811,864,1956,100.00,83.33,58.33,100.00,16.038,5.755,5.402,2.386
values_50,4278,1542,86.4,87.5,57.6,18.02,18.02,0.00,161,414,390,871,100.00,83.33,58.33,100.00,26.571,10.333,10.969,4.912
values_22,4226,1514,86.2,87.3,57.6,17.91,17.91,0.00,147,372,341,759,100.00,83.33,58.33,100.00,28.748,11.360,12.393,5.568
values_4,4198,1505,86.3,87.3,57.6,17.93,17.93,0.00,141,354,320,711,100.00,83.33,58.33,100.00,29.773,11.859,13.119,5.904
values_32,4278,1546,86.5,87.5,57.6,18.07,18.07,0.00,171,416,349,771,100.00,83.33,58.33,100.00,25.018,10.284,12.258,5.549
values_77,4278,1550,86.5,87.6,57.6,18.12,18.12,0.00,173,422,356,787,100.00,83.33,58.33,100.00,24.728,10.137,12.017,5.436
values_91,4258,1538,86.4,87.5,57.6,18.06,18.06,0.00,167,404,335,739,100.00,83.33,58.33,100.00,25.497,10.540,12.710,5.762
values_42,4602,1762,88.1,89.1,57.6,19.14,19.14,0.00,263,748,823,1867,100.00,83.33,58.33,100.00,17.498,6.152,5.592,2.465
values_13,4313,1574,86.7,87.7,57.6,18.25,18.25,0.00,183,459,410,912,100.00,83.33,58.33,100.00,23.568,9.397,10.520,4.729
values_41,4256,1534,86.4,87.4,57.6,18.02,18.02,0.00,157,402,376,839,100.00,83.33,58.33,100.00,27.108,10.587,11.319,5.073
values_55,4224,1510,86.2,87.2,57.6,17.87,17.87,0.00,151,363,298,656,100.00,83.33,58.33,100.00,27.974,11.636,14.174,6.439
values_31,4448,1662,87.4,88.4,57.6,18.68,18.68,0.00,221,594,600,1351,100.00,83.33,58.33,100.00,20.127,7.488,7.413,3.292
values_66,4247,1530,86.3,87.4,57.6,18.01,18.01,0.00,161,393,333,736,100.00,83.33,58.33,100.00,26.379,10.807,12.754,5.770
values_65,4400,1622,87.1,88.1,57.6,18.43,18.43,0.00,203,533,518,1162,100.00,83.33,58.33,100.00,21.675,8.255,8.494,3.787
values_62,4400,1622,87.1,88.1,57.6,18.43,18.43,0.00,203,533,518,1162,100.00,83.33,58.33,100.00,21.675,8.255,8.494,3.787
values_21,4335,1590,86.8,87.9,57.6,18.34,18.34,0.00,195,481,414,918,100.00,83.33,58.33,100.00,22.231,9.012,10.471,4.722
values_95,4261,1538,86.4,87.5,57.6,18.05,18.05,0.00,161,407,371,826,100.00,83.33,58.33,100.00,26.466,10.469,11.485,5.159
values_84,4201,1498,86.1,87.1,57.6,17.83,17.83,0.00,141,347,301,666,100.00,83.33,58.33,100.00,29.794,12.107,13.957,6.308
values_58,4400,1626,87.1,88.1,57.6,18.48,18.48,0.00,199,542,561,1265,100.00,83.33,58.33,100.00,22.111,8.118,7.843,3.478
values_64,4282,1554,86.5,87.6,57.6,18.15,18.15,0.00,175,428,363,803,100.00,83.33,58.33,100.00,24.469,10.005,11.796,5.333
values_83,4323,1578,86.7,87.8,57.6,18.25,18.25,0.00,177,469,465,1044,100.00,83.33,58.33,100.00,24.424,9.217,9.297,4.141
values_94,4242,1537,86.5,87.6,57.6,18.12,18.12,0.00,165,398,328,723,100.00,83.33,58.33,100.00,25.709,10.658,12.933,5.867
values_0,4698,1837,88.7,89.6,57.6,19.55,19.55,0.00,303,854,925,2097,100.00,83.33,58.33,100.00,15.505,5.501,5.079,2.240
values_99,4312,1577,86.9,87.9,57.6,18.29,18.29,0.00,175,463,458,1028,100.00,83.33,58.33,100.00,24.640,9.313,9.415,4.195
values_96,4288,1558,86.6,87.6,57.6,18.17,18.17,0.00,177,434,370,819,100.00,83.33,58.33,100.00,24.226,9.880,11.589,5.236
values_67,4178,1482,85.9,87.0,57.6,17.74,17.74,0.00,131,324,285,631,100.00,83.33,58.33,100.00,31.893,12.895,14.660,6.621
values_61,4177,1482,85.9,87.0,57.6,17.74,17.74,0.00,133,323,273,602,100.00,83.33,58.33,100.00,31.406,12.932,15.300,6.939
values_43,4154,1466,85.8,86.8,57.6,17.65,17.65,0.00,123,300,257,567,100.00,83.33,58.33,100.00,33.772,13.847,16.163,7.326
values_2,4137,1465,85.9,87.0,57.6,17.71,17.71,0.00,123,293,238,522,100.00,83.33,58.33,100.00,33.634,14.119,17.382,7.925
values_54,4501,1698,87.6,88.6,57.6,18.86,18.86,0.00,241,647,651,1466,100.00,83.33,58.33,100.00,18.676,6.957,6.914,3.070
values_30,4295,1562,86.6,87.7,57.6,18.18,18.18,0.00,177,441,389,864,100.00,83.33,58.33,100.00,24.266,9.739,11.041,4.971
values_59,4283,1554,86.5,87.6,57.6,18.14,18.14,0.00,173,429,375,832,100.00,83.33,58.33,100.00,24.757,9.984,11.421,5.148
values_85,4412,1638,87.2,88.2,57.6,18.56,18.56,0.00,209,558,558,1255,100.00,83.33,58.33,100.00,21.110,7.907,7.907,3.516
values_74,4312,1577,86.9,87.9,57.6,18.29,18.29,0.00,179,461,434,970,100.00,83.33,58.33,100.00,24.089,9.354,9.935,4.445
values_90,4599,1762,88.1,89.1,57.6,19.16,19.16,0.00,269,745,787,1780,100.00,83.33,58.33,100.00,17.097,6.173,5.844,2.584
values_18,4289,1558,86.6,87.6,57.6,18.16,18.16,0.00,175,435,382,848,100.00,83.33,58.33,100.00,24.509,9.860,11.228,5.058
values_52,4224,1510,86.2,87.2,57.6,17.87,17.87,0.00,151,363,298,656,100.00,83.33,58.33,100.00,27.974,11.636,14.174,6.439
values_44,4224,1510,86.2,87.2,57.6,17.87,17.87,0.00,151,363,298,656,100.00,83.33,58.33,100.00,27.974,11.636,14.174,6.439
values_17,4339,1590,86.8,87.9,57.6,18.32,18.32,0.00,187,485,462,1034,100.00,83.33,58.33,100.00,23.203,8.946,9.392,4.196
values_36,4381,1618,87.1,88.1,57.6,18.47,18.47,0.00,201,527,511,1146,100.00,83.33,58.33,100.00,21.796,8.313,8.573,3.823
values_49,4227,1514,86.2,87.3,57.6,17.91,17.91,0.00,145,373,353,788,100.00,83.33,58.33,100.00,29.152,11.332,11.975,5.364
values_86,4253,1534,86.4,87.4,57.6,18.03,18.03,0.00,163,399,340,752,100.00,83.33,58.33,100.00,26.092,10.659,12.509,5.656
values_37,4278,1546,86.5,87.5,57.6,18.07,18.07,0.00,171,416,349,771,100.00,83.33,58.33,100.00,25.018,10.284,12.258,5.549
values_56,4255,1534,86.4,87.4,57.6,18.03,18.03,0.00,159,401,364,810,100.00,83.33,58.33,100.00,26.761,10.611,11.690,5.253
