id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,1127,1127,"['960286', '8844872', '126565', '1108815', '65031', '552260', '568397', '49.968', '12588984', '0', '3881316', '0', '160977', '0', '0', '4.147']",145,292,333,798,100.00,100.00,91.67,100.00,7.772,3.860,3.384,1.412
values_19,1127,1127,"['960286', '8844872', '126565', '1108815', '65028', '552263', '568399', '49.968', '12588984', '0', '3881316', '0', '160977', '0', '0', '4.147']",145,292,333,798,100.00,100.00,83.33,100.00,7.772,3.860,3.384,1.412
values_12,1127,1127,"['960286', '8844872', '126565', '1108815', '65028', '552263', '568399', '49.968', '12588984', '0', '3881316', '0', '160977', '0', '0', '4.147']",145,292,333,798,100.00,100.00,83.33,100.00,7.772,3.860,3.384,1.412
values_38,1022,1022,"['960765', '8844878', '126624', '1107106', '65025', '552266', '568398', '50.035', '12571800', '0', '3876211', '0', '160982', '0', '0', '4.153']",93,193,207,475,100.00,100.00,91.67,100.00,10.989,5.295,4.937,2.152
values_81,1035,1035,"['960781', '8844870', '126626', '1107091', '65027', '552256', '568393', '50.034', '12571840', '0', '3876225', '0', '160977', '0', '0', '4.153']",114,232,261,619,100.00,100.00,91.67,100.00,9.079,4.461,3.966,1.672
values_5,1060,1060,"['960765', '8844878', '126624', '1107106', '65025', '552266', '568398', '50.035', '12571924', '0', '3876249', '0', '160977', '0', '0', '4.153']",106,212,237,559,100.00,100.00,75.00,100.00,10.000,5.000,4.473,1.896
values_40,1008,1008,"['960764', '8844878', '126623', '1107106', '65025', '552266', '568398', '50.035', '12571750', '0', '3876197', '0', '160977', '0', '0', '4.153']",82,165,183,428,100.00,100.00,91.67,100.00,12.293,6.109,5.508,2.355
values_70,970,970,"['960413', '8844888', '126580', '1108796', '65020', '552263', '568396', '49.967', '12588400', '0', '3881160', '0', '160956', '0', '0', '4.147']",79,167,171,379,100.00,100.00,75.00,100.00,12.278,5.808,5.673,2.559
values_23,1048,1048,"['960765', '8844878', '126624', '1107106', '65025', '552266', '568398', '50.035', '12571884', '0', '3876237', '0', '160977', '0', '0', '4.153']",102,208,229,535,100.00,100.00,91.67,100.00,10.275,5.038,4.576,1.959
values_72,970,970,"['960413', '8844888', '126580', '1108796', '65020', '552263', '568396', '49.967', '12588400', '0', '3881160', '0', '160956', '0', '0', '4.147']",79,167,171,379,100.00,100.00,75.00,100.00,12.278,5.808,5.673,2.559
