id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,866,866,"['960312', '8845268', '126566', '1107141', '64989', '552294', '568441', '50.035', '12571394', '0', '3876056', '0', '160928', '0', '0', '4.152']",27,73,83,93,100.00,100.00,100.00,100.00,32.074,11.863,10.434,9.312
values_19,2257,2257,"['956952', '8845344', '126258', '1109209', '65114', '552208', '568388', '49.967', '12593418', '0', '3882446', '0', '161018', '0', '0', '4.147']",583,2276,2736,1775,100.00,100.00,100.00,100.00,3.871,0.992,0.825,1.272
values_12,1245,1245,"['956176', '8845304', '126073', '1109193', '64999', '552292', '568443', '49.972', '12590604', '0', '3881434', '0', '160977', '0', '0', '4.147']",165,582,690,455,100.00,100.00,100.00,100.00,7.545,2.139,1.804,2.736
values_38,3547,3547,"['957936', '8845384', '126498', '1109223', '65170', '552219', '568408', '49.962', '12597008', '0', '3883736', '0', '161023', '0', '0', '4.146']",1111,4478,5406,3491,100.00,100.00,100.00,100.00,3.193,0.792,0.656,1.016
values_81,3537,3537,"['957936', '8845384', '126498', '1109223', '65149', '552215', '568405', '49.960', '12596988', '0', '3883726', '0', '161023', '0', '0', '4.146']",1106,4473,5401,3486,100.00,100.00,100.00,100.00,3.198,0.791,0.655,1.015
values_5,1183,1183,"['956136', '8845296', '126063', '1109191', '64999', '552292', '568444', '49.973', '12590430', '0', '3881372', '0', '160977', '0', '0', '4.147']",139,482,570,377,100.00,100.00,100.00,100.00,8.511,2.454,2.075,3.138
values_40,866,866,"['960312', '8845268', '126566', '1107141', '64989', '552294', '568441', '50.035', '12571394', '0', '3876056', '0', '160928', '0', '0', '4.152']",27,73,83,93,100.00,100.00,100.00,100.00,32.074,11.863,10.434,9.312
values_70,1361,1361,"['956284', '8845312', '126098', '1109182', '65085', '552198', '568379', '49.971', '12590902', '0', '3881551', '0', '160972', '0', '0', '4.147']",226,812,966,635,100.00,100.00,100.00,100.00,6.022,1.676,1.409,2.143
values_23,1283,1283,"['956236', '8845304', '126086', '1109180', '65085', '552198', '568379', '49.972', '12590688', '0', '3881473', '0', '160972', '0', '0', '4.147']",193,691,821,540,100.00,100.00,100.00,100.00,6.648,1.857,1.563,2.376
values_72,3197,3197,"['957692', '8845376', '126438', '1109206', '65128', '552204', '568398', '49.960', '12596014', '0', '3883387', '0', '161018', '0', '0', '4.146']",980,3926,4736,3061,100.00,100.00,100.00,100.00,3.262,0.814,0.675,1.044
values_79,987,987,"['956176', '8845270', '126053', '1109175', '64994', '552297', '568444', '49.974', '12589814', '0', '3881176', '0', '160972', '0', '0', '4.148']",56,173,201,136,100.00,100.00,100.00,100.00,17.625,5.705,4.910,7.257
values_78,987,987,"['956176', '8845270', '126053', '1109175', '64994', '552297', '568444', '49.974', '12589814', '0', '3881176', '0', '160972', '0', '0', '4.148']",56,173,201,136,100.00,100.00,100.00,100.00,17.625,5.705,4.910,7.257
values_87,2931,2931,"['957456', '8845368', '126381', '1109217', '65130', '552209', '568398', '49.963', '12595288', '0', '3883120', '0', '161018', '0', '0', '4.147']",860,3413,4113,2662,100.00,100.00,100.00,100.00,3.408,0.859,0.713,1.101
values_6,2259,2259,"['956952', '8845344', '126258', '1109209', '65114', '552208', '568393', '49.967', '12593422', '0', '3882448', '0', '161018', '0', '0', '4.147']",584,2277,2737,1776,100.00,100.00,100.00,100.00,3.868,0.992,0.825,1.272
values_68,3883,3883,"['962476', '8845390', '127097', '1107187', '65149', '552209', '568404', '50.018', '12579818', '0', '3879073', '0', '160950', '0', '0', '4.149']",1262,5078,6132,3961,100.00,100.00,100.00,100.00,3.077,0.765,0.633,0.980
values_69,3551,3551,"['957936', '8845384', '126498', '1109223', '65151', '552213', '568400', '49.960', '12597016', '0', '3883740', '0', '161023', '0', '0', '4.146']",1113,4480,5408,3493,100.00,100.00,100.00,100.00,3.190,0.793,0.657,1.017
values_1,1687,1687,"['956540', '8845328', '126159', '1109188', '65089', '552202', '568383', '49.969', '12591818', '0', '3881877', '0', '160982', '0', '0', '4.147']",360,1368,1638,1067,100.00,100.00,100.00,100.00,4.686,1.233,1.030,1.581
values_45,1697,1697,"['956540', '8845328', '126159', '1109188', '65089', '552202', '568383', '49.969', '12591838', '0', '3881887', '0', '160982', '0', '0', '4.147']",365,1373,1643,1072,100.00,100.00,100.00,100.00,4.649,1.236,1.033,1.583
values_33,3561,3561,"['957936', '8845384', '126498', '1109223', '65168', '552221', '568403', '49.962', '12597036', '0', '3883750', '0', '161023', '0', '0', '4.146']",1118,4485,5413,3498,100.00,100.00,100.00,100.00,3.185,0.794,0.658,1.018
values_15,1687,1687,"['956540', '8845328', '126159', '1109188', '65089', '552202', '568383', '49.969', '12591818', '0', '3881877', '0', '160982', '0', '0', '4.147']",360,1368,1638,1067,100.00,100.00,100.00,100.00,4.686,1.233,1.030,1.581
values_93,1471,1471,"['956344', '8845312', '126112', '1109197', '65100', '552202', '568390', '49.971', '12591222', '0', '3881660', '0', '160977', '0', '0', '4.147']",260,941,1121,736,100.00,100.00,100.00,100.00,5.658,1.563,1.312,1.999
values_24,3748,3748,"['964808', '8853868', '127376', '1110287', '65216', '552759', '568944', '49.931', '12611950', '0', '3888937', '0', '161146', '0', '0', '4.144']",1196,4784,5774,3733,100.00,100.00,100.00,100.00,3.134,0.783,0.649,1.004
values_25,1997,1997,"['956780', '8845336', '126216', '1109192', '65091', '552200', '568382', '49.967', '12592676', '0', '3882187', '0', '160988', '0', '0', '4.147']",488,1886,2264,1471,100.00,100.00,100.00,100.00,4.092,1.059,0.882,1.358
values_26,1463,1463,"['956344', '8845312', '126112', '1109197', '65097', '552205', '568389', '49.971', '12591206', '0', '3881652', '0', '160977', '0', '0', '4.147']",256,937,1117,732,100.00,100.00,100.00,100.00,5.715,1.561,1.310,1.999
values_48,1693,1693,"['956540', '8845328', '126159', '1109188', '65089', '552202', '568383', '49.969', '12591830', '0', '3881883', '0', '160982', '0', '0', '4.147']",363,1371,1641,1070,100.00,100.00,100.00,100.00,4.664,1.235,1.032,1.582
values_71,3573,3573,"['957936', '8845384', '126498', '1109223', '65168', '552221', '568411', '49.962', '12597060', '0', '3883762', '0', '161023', '0', '0', '4.146']",1124,4491,5419,3504,100.00,100.00,100.00,100.00,3.179,0.796,0.659,1.020
values_76,2483,2483,"['957148', '8845352', '126305', '1109198', '65103', '552204', '568394', '49.964', '12594024', '0', '3882673', '0', '160998', '0', '0', '4.147']",688,2704,3254,2109,100.00,100.00,100.00,100.00,3.609,0.918,0.763,1.177
values_7,923,923,"['956148', '8845270', '126047', '1109160', '64989', '552294', '568441', '49.974', '12589620', '0', '3881113', '0', '160950', '0', '0', '4.147']",41,119,137,94,100.00,100.00,100.00,100.00,22.512,7.756,6.737,9.819
values_50,923,923,"['956148', '8845270', '126047', '1109160', '64989', '552294', '568441', '49.974', '12589620', '0', '3881113', '0', '160950', '0', '0', '4.147']",41,119,137,94,100.00,100.00,100.00,100.00,22.512,7.756,6.737,9.819
values_22,3051,3051,"['957580', '8845368', '126410', '1109204', '65134', '552205', '568397', '49.962', '12595600', '0', '3883241', '0', '161018', '0', '0', '4.146']",921,3667,4421,2860,100.00,100.00,100.00,100.00,3.313,0.832,0.690,1.067
values_4,2641,2641,"['957244', '8845360', '126329', '1109200', '65113', '552209', '568394', '49.964', '12594446', '0', '3882831', '0', '160998', '0', '0', '4.146']",755,2943,3541,2298,100.00,100.00,100.00,100.00,3.498,0.897,0.746,1.149
values_32,1945,1945,"['956688', '8845336', '126195', '1109205', '65104', '552203', '568391', '49.968', '12592532', '0', '3882134', '0', '160988', '0', '0', '4.147']",457,1718,2058,1343,100.00,100.00,100.00,100.00,4.256,1.132,0.945,1.448
values_77,919,919,"['956148', '8845270', '126047', '1109160', '64989', '552294', '568441', '49.974', '12589612', '0', '3881109', '0', '160950', '0', '0', '4.147']",39,117,135,92,100.00,100.00,100.00,100.00,23.564,7.855,6.807,9.989
values_91,1363,1363,"['956284', '8845312', '126098', '1109182', '65085', '552198', '568379', '49.971', '12590906', '0', '3881553', '0', '160972', '0', '0', '4.147']",227,813,967,636,100.00,100.00,100.00,100.00,6.004,1.677,1.410,2.143
values_42,2381,2381,"['957040', '8845352', '126280', '1109211', '65114', '552208', '568392', '49.966', '12593764', '0', '3882570', '0', '161018', '0', '0', '4.147']",634,2485,2989,1938,100.00,100.00,100.00,100.00,3.756,0.958,0.797,1.229
values_13,3041,3041,"['957580', '8845368', '126410', '1109204', '65132', '552207', '568397', '49.962', '12595580', '0', '3883231', '0', '161018', '0', '0', '4.146']",916,3662,4416,2855,100.00,100.00,100.00,100.00,3.320,0.830,0.689,1.065
