inputName,text,data,bss
values_11,708,5000,232
values_19,708,4608,224
values_12,820,2048,160
values_38,876,1800,152
values_81,920,2312,168
values_5,708,2888,184
values_40,924,128,64
values_70,708,2888,184
values_23,820,2048,160
values_72,708,2888,184
values_79,820,2048,160
values_78,856,1568,144
values_87,832,1352,136
values_6,708,3200,192
values_68,708,2592,176
values_69,684,4232,216
values_1,628,32,48
values_45,820,2048,160
values_33,684,6728,264
values_15,708,3200,192
values_93,708,5000,232
values_24,708,5408,240
values_25,856,1568,144
values_26,684,5832,248
values_48,708,5408,240
values_71,684,5832,248
values_76,708,5408,240
values_7,684,4232,216
values_50,856,1568,144
values_22,820,2048,160
values_4,708,4608,224
values_32,920,2312,168
values_77,2252,968,120
values_91,876,1800,152
values_42,832,1352,136
values_13,876,1800,152
values_41,712,7688,280
values_55,876,1800,152
values_31,924,128,64
values_66,628,8192,288
values_65,708,4608,224
values_62,684,5832,248
values_21,708,2592,176
values_95,708,5408,240
values_84,708,3200,192
values_58,708,4608,224
values_64,1908,648,104
values_83,708,3872,208
values_94,708,5408,240
values_0,708,3872,208
values_99,684,6728,264
values_96,684,4232,216
values_67,708,3528,200
values_61,708,3872,208
values_43,2252,968,120
values_2,920,2312,168
values_54,708,3200,192
values_30,628,8192,288
values_59,856,1568,144
values_85,708,2592,176
values_74,708,4608,224
values_90,708,4608,224
values_18,872,72,56
values_52,708,2888,184
values_44,684,5832,248
values_17,712,7688,280
values_36,684,5832,248
values_49,684,6272,256
values_86,876,1800,152
values_37,684,5832,248
values_56,1292,288,80
values_63,708,5000,232
values_35,2252,968,120
values_97,708,3200,192
values_75,708,4608,224
values_57,856,1568,144
values_88,708,2888,184
values_10,2084,800,112
values_53,820,2048,160
values_8,684,5832,248
values_39,1908,648,104
values_47,1636,512,96
values_60,684,6728,264
values_89,1292,288,80
values_51,708,5408,240
values_14,2252,968,120
values_28,856,1568,144
values_16,876,1800,152
values_34,684,6728,264
values_82,820,2048,160
values_46,708,5000,232
values_27,708,2592,176
values_20,876,1800,152
values_9,628,32,48
values_92,708,5000,232
values_3,2084,800,112
values_98,2252,968,120
values_29,2084,800,112
values_80,708,2592,176
values_73,1136,200,72
