id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,7378,7378,"['973400', '8853655', '128951', '1110201', '65531', '552901', '569124', '49.908', '12623436', '0', '3892568', '0', '161627', '0', '0', '4.152']",3619,20808,10252,5722,100.00,94.44,83.33,60.00,2.039,0.355,0.720,1.289
values_19,7491,7491,"['973326', '8853727', '128932', '1110239', '65519', '552927', '569151', '49.908', '12623886', '0', '3892681', '0', '162547', '0', '0', '4.176']",3707,21574,10450,6016,100.00,94.44,83.33,60.00,2.021,0.347,0.717,1.245
values_12,7464,7464,"['973364', '8853723', '128933', '1110235', '65498', '552914', '569130', '49.905', '12623784', '0', '3892654', '0', '161620', '0', '0', '4.152']",3697,21438,10402,5956,100.00,94.44,83.33,60.00,2.019,0.348,0.718,1.253
values_38,1188,1188,"['962734', '8844886', '126895', '1108667', '65048', '552259', '568386', '49.962', '12588296', '0', '3881377', '0', '161018', '0', '0', '4.148']",159,730,430,307,100.00,94.44,77.78,60.00,7.472,1.627,2.763,3.870
values_81,1422,1422,"['962906', '8844926', '126942', '1108690', '65062', '552260', '568391', '49.960', '12589012', '0', '3881611', '0', '161051', '0', '0', '4.149']",286,1374,780,529,100.00,94.44,83.33,60.00,4.972,1.035,1.823,2.688
values_5,2390,2390,"['970570', '8853458', '128016', '1109797', '65070', '552729', '568849', '49.911', '12606366', '0', '3887580', '0', '161244', '0', '0', '4.148']",846,4605,2368,1630,100.00,94.44,83.33,60.00,2.825,0.519,1.009,1.466
values_40,1167,1167,"['962736', '8844874', '126896', '1108661', '65048', '552259', '568386', '49.962', '12588220', '0', '3881356', '0', '160998', '0', '0', '4.148']",147,616,396,265,100.00,94.44,80.56,60.00,7.939,1.894,2.947,4.404
values_70,1273,1273,"['962566', '8844926', '126886', '1108687', '65034', '552268', '568408', '49.961', '12588634', '0', '3881463', '0', '161035', '0', '0', '4.149']",220,1051,600,411,100.00,94.44,83.33,60.00,5.786,1.211,2.122,3.097
values_23,8586,8586,"['974018', '8853775', '129152', '1110327', '65609', '552972', '569217', '49.907', '12627562', '0', '3893776', '0', '161752', '0', '0', '4.154']",4324,25261,12222,6992,100.00,94.44,83.33,60.00,1.986,0.340,0.703,1.228
values_72,1278,1278,"['962572', '8844922', '126889', '1108685', '65033', '552269', '568408', '49.961', '12588646', '0', '3881468', '0', '161035', '0', '0', '4.149']",218,1058,608,417,100.00,94.44,80.56,60.00,5.862,1.208,2.102,3.065
