inputName,size
11,15
19,5
12,19
38,12
81,14
5,12
40,11
70,20
23,5
72,11
79,17
78,8
87,11
6,8
68,10
69,12
1,2
45,4
33,4
15,7
93,6
24,6
25,2
26,18
48,17
71,12
76,7
7,11
50,3
22,11
4,3
32,20
77,4
91,4
42,5
13,3
41,7
55,16
31,14
66,13
65,20
62,12
21,13
95,14
84,6
58,2
64,14
83,11
94,17
0,9
99,12
96,4
67,3
61,20
43,15
2,8
54,7
30,13
59,7
85,10
74,4
90,16
18,12
52,20
44,14
17,4
36,6
49,19
86,17
37,4
56,7
63,11
35,7
97,19
75,7
57,9
88,4
10,15
53,9
8,2
39,15
47,17
60,9
89,9
51,20
14,16
28,16
16,8
34,8
82,4
46,13
27,18
20,3
9,7
92,16
3,3
98,9
29,10
80,17
73,8
