id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,15321,6045,89.9,90.3,84.1,19.73,19.55,0.18,813,3126,2557,7587,100.00,100.00,100.00,100.00,18.845,4.901,5.992,2.019
values_19,4680,1629,85.5,86.7,62.1,17.40,17.37,0.03,87,269,215,528,100.00,100.00,81.25,100.00,53.793,17.398,21.767,8.864
values_12,5808,2258,89.0,89.9,72.5,19.44,19.35,0.09,225,771,622,1607,100.00,100.00,100.00,100.00,25.813,7.533,9.338,3.614
values_38,3804,1274,84.3,85.7,52.5,16.75,16.73,0.01,45,122,97,266,100.00,100.00,81.25,100.00,84.533,31.180,39.216,14.301
values_81,13880,6702,95.5,96.1,85.4,24.14,23.88,0.26,1113,4315,3548,6506,100.00,100.00,100.00,100.00,12.471,3.217,3.912,2.133
values_5,14781,7514,95.7,96.3,85.5,25.42,25.18,0.23,1053,4082,3354,6209,100.00,100.00,100.00,100.00,14.037,3.621,4.407,2.381
values_40,9605,4268,92.9,93.7,81.4,22.22,22.04,0.18,645,2379,1944,6344,100.00,100.00,100.00,100.00,14.891,4.037,4.941,1.514
values_70,18963,9884,96.5,97.1,86.0,26.06,25.81,0.26,1413,5570,4588,8296,100.00,100.00,100.00,100.00,13.420,3.404,4.133,2.286
values_23,7228,2958,90.6,91.4,77.0,20.46,20.33,0.13,375,1342,1089,3024,100.00,100.00,100.00,100.00,19.275,5.386,6.637,2.390
values_72,18991,9899,96.5,97.1,86.0,26.06,25.80,0.26,1413,5579,4595,8310,100.00,100.00,100.00,100.00,13.440,3.404,4.133,2.285
values_79,12816,6120,95.0,95.7,85.0,23.88,23.62,0.25,993,3841,3153,5861,100.00,100.00,100.00,100.00,12.906,3.337,4.065,2.187
values_78,13500,5293,89.7,90.1,82.5,19.60,19.46,0.14,699,2605,2129,6904,100.00,100.00,100.00,100.00,19.313,5.182,6.341,1.955
values_87,9597,4334,93.3,94.0,81.8,22.58,22.37,0.21,645,2433,1986,5747,100.00,100.00,100.00,100.00,14.879,3.945,4.832,1.670
values_6,8557,3737,92.3,93.2,78.6,21.84,21.68,0.16,537,1955,1595,4957,100.00,100.00,100.00,100.00,15.935,4.377,5.365,1.726
values_68,9152,4028,92.6,93.4,79.9,22.01,21.83,0.18,591,2189,1787,5412,100.00,100.00,100.00,100.00,15.486,4.181,5.121,1.691
values_69,6657,2716,90.4,91.2,77.3,20.40,20.27,0.13,321,1145,925,2431,100.00,100.00,100.00,100.00,20.738,5.814,7.197,2.738
values_1,12789,6106,95.0,95.7,85.0,23.87,23.62,0.25,993,3832,3146,5847,100.00,100.00,100.00,100.00,12.879,3.337,4.065,2.187
values_45,11672,5497,94.6,95.3,84.0,23.55,23.31,0.24,873,3340,2737,5164,100.00,100.00,100.00,100.00,13.370,3.495,4.265,2.260
values_33,13992,6751,95.5,96.1,85.5,24.12,23.85,0.27,1113,4351,3576,6592,100.00,100.00,100.00,100.00,12.571,3.216,3.913,2.123
values_15,3818,1275,84.2,85.7,52.5,16.70,16.68,0.01,45,122,97,263,100.00,100.00,81.25,100.00,84.844,31.295,39.361,14.517
values_93,10849,4874,93.4,94.0,84.1,22.46,22.26,0.21,753,2841,2321,7365,100.00,100.00,100.00,100.00,14.408,3.819,4.674,1.473
values_24,4680,1629,85.5,86.7,62.1,17.40,17.37,0.03,87,269,215,528,100.00,100.00,81.25,100.00,53.793,17.398,21.767,8.864
values_25,15421,6011,89.6,89.9,83.9,19.49,19.33,0.16,813,3090,2529,8077,100.00,100.00,100.00,100.00,18.968,4.991,6.098,1.909
values_26,8626,3775,92.4,93.2,79.1,21.88,21.70,0.19,537,2000,1630,4571,100.00,100.00,100.00,100.00,16.063,4.313,5.292,1.887
values_48,12760,6084,95.0,95.6,84.9,23.84,23.60,0.24,993,3814,3132,5799,100.00,100.00,100.00,100.00,12.850,3.346,4.074,2.200
values_71,16308,7943,96.0,96.6,86.7,24.35,24.08,0.28,1353,5301,4366,7933,100.00,100.00,100.00,100.00,12.053,3.076,3.735,2.056
values_76,6359,2490,89.2,90.1,73.5,19.58,19.48,0.10,273,953,770,2018,100.00,100.00,100.00,100.00,23.293,6.673,8.258,3.151
values_7,7227,2963,90.5,91.4,76.9,20.50,20.37,0.12,375,1333,1082,3055,100.00,100.00,100.00,100.00,19.272,5.422,6.679,2.366
values_50,10780,4878,93.6,94.2,84.2,22.63,22.41,0.21,753,2850,2328,7244,100.00,100.00,100.00,100.00,14.316,3.782,4.631,1.488
values_22,17688,8638,96.2,96.9,86.4,24.42,24.13,0.29,1473,5831,4803,8688,100.00,100.00,100.00,100.00,12.008,3.033,3.683,2.036
values_4,21929,11551,97.0,97.5,87.9,26.34,26.07,0.27,1653,6595,5434,9768,100.00,100.00,100.00,100.00,13.266,3.325,4.036,2.245
values_32,4730,1635,85.2,86.4,62.1,17.28,17.25,0.03,87,269,215,522,100.00,100.00,87.50,100.00,54.368,17.584,22.000,9.061
values_77,13531,5296,89.7,90.1,82.5,19.57,19.43,0.14,699,2605,2129,6898,100.00,100.00,100.00,100.00,19.358,5.194,6.356,1.962
values_91,13554,6796,95.3,95.9,84.5,25.07,24.85,0.22,933,3590,2945,5526,100.00,100.00,100.00,100.00,14.527,3.775,4.602,2.453
values_42,8624,3757,92.3,93.1,78.8,21.78,21.61,0.17,537,1973,1609,4802,100.00,100.00,100.00,100.00,16.060,4.371,5.360,1.796
values_13,21862,11508,97.0,97.5,87.8,26.32,26.05,0.27,1653,6568,5413,9741,100.00,100.00,100.00,100.00,13.226,3.329,4.039,2.244
values_41,6688,2696,90.2,91.0,77.1,20.16,20.04,0.11,321,1127,911,2517,100.00,100.00,100.00,100.00,20.835,5.934,7.341,2.657
values_55,5808,2255,89.0,89.9,72.5,19.41,19.33,0.09,225,771,622,1610,100.00,100.00,100.00,100.00,25.813,7.533,9.338,3.607
values_31,6688,2702,90.2,91.0,77.1,20.20,20.09,0.11,321,1127,911,2514,100.00,100.00,100.00,100.00,20.835,5.934,7.341,2.660
values_66,17424,9014,96.3,96.9,87.0,25.87,25.62,0.24,1293,5050,4158,7553,100.00,100.00,100.00,100.00,13.476,3.450,4.190,2.307
