id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,5056,1711,86.5,87.6,66.0,16.92,16.35,0.57,139,639,658,2469,100.00,100.00,100.00,100.00,36.374,7.912,7.684,2.048
values_19,6952,2479,89.4,90.3,77.1,17.83,16.83,1.00,319,1611,1687,11523,100.00,100.00,100.00,100.00,21.793,4.315,4.121,0.603
values_12,7577,2864,91.3,92.1,81.4,18.90,17.24,1.66,448,2271,2389,18870,100.00,100.00,100.00,100.00,16.913,3.336,3.172,0.402
values_38,4586,1527,85.4,86.6,61.4,16.65,16.29,0.36,90,406,414,2865,100.00,100.00,100.00,100.00,50.956,11.296,11.077,1.601
values_81,5027,1704,86.5,87.6,66.0,16.95,16.41,0.54,139,639,658,2469,100.00,100.00,100.00,100.00,36.165,7.867,7.640,2.036
values_5,6959,2505,89.7,90.5,77.1,18.00,16.91,1.08,327,1619,1695,11531,100.00,100.00,100.00,100.00,21.281,4.298,4.106,0.604
values_40,6522,2316,89.3,90.1,76.2,17.76,16.81,0.94,289,1424,1488,9374,100.00,100.00,100.00,100.00,22.567,4.580,4.383,0.696
values_70,12496,5185,95.1,95.6,89.6,20.75,18.29,2.46,1113,5960,6336,2940,100.00,100.00,100.00,100.00,11.227,2.097,1.972,4.250
values_23,4588,1529,85.4,86.7,61.4,16.66,16.30,0.36,92,408,416,2867,100.00,100.00,100.00,100.00,49.870,11.245,11.029,1.600
values_72,12467,5157,95.1,95.6,89.6,20.68,18.26,2.43,1108,5955,6331,2935,100.00,100.00,100.00,100.00,11.252,2.094,1.969,4.248
values_79,5056,1707,86.4,87.5,66.0,16.88,16.33,0.55,138,638,657,2468,100.00,100.00,100.00,100.00,36.638,7.925,7.696,2.049
values_78,10219,4104,93.8,94.4,86.8,20.08,17.91,2.17,800,4212,4463,2072,100.00,100.00,100.00,100.00,12.774,2.426,2.290,4.932
values_87,4433,1463,84.9,86.1,60.5,16.50,16.20,0.30,75,314,318,1540,100.00,100.00,100.00,100.00,59.107,14.118,13.940,2.879
values_6,4576,1523,85.4,86.6,61.4,16.64,16.32,0.32,92,408,416,2867,100.00,100.00,100.00,100.00,49.739,11.216,11.000,1.596
values_68,4404,1451,84.7,86.0,60.5,16.47,16.24,0.24,72,311,315,1537,100.00,100.00,100.00,100.00,61.167,14.161,13.981,2.865
values_69,9026,3549,93.0,93.7,85.1,19.66,17.62,2.04,644,3315,3503,1631,100.00,100.00,100.00,100.00,14.016,2.723,2.577,5.534
