id,clockCycles,assemblyInstr,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,1242099,872974,48413,197076,148685,2748217,100.00,91.30,78.26,90.00,25.656,6.303,8.354,0.452
values_19,537899,376876,21216,85110,64184,916393,100.00,91.30,78.26,90.00,25.353,6.320,8.381,0.587
values_12,156169,106101,5030,19461,14741,128239,100.00,91.30,78.26,90.00,31.048,8.025,10.594,1.218
values_38,542444,365378,15487,61731,46520,599083,100.00,91.30,78.26,90.00,35.026,8.787,11.660,0.905
values_81,246250,167890,7578,29682,22409,226057,100.00,91.30,78.26,90.00,32.495,8.296,10.989,1.089
values_5,2486837,1754378,96119,395154,298487,549106,100.00,91.30,78.26,90.00,25.872,6.293,8.331,4.529
values_40,95513,66172,3209,12226,9291,68061,100.00,91.30,78.26,90.00,29.764,7.812,10.280,1.403
values_70,95572,66213,3213,12244,9297,68103,100.00,91.30,78.26,90.00,29.745,7.806,10.280,1.403
values_23,538067,376981,21230,85173,64205,916645,100.00,91.30,78.26,90.00,25.345,6.317,8.380,0.587
values_72,3725063,2627680,143428,592596,448010,828186,100.00,91.30,78.26,90.00,25.972,6.286,8.315,4.498
values_79,3724711,2627456,143396,592452,447962,828138,100.00,91.30,78.26,90.00,25.975,6.287,8.315,4.498
values_78,4748,3171,297,960,779,2786,100.00,91.30,78.26,90.00,15.987,4.946,6.095,1.704
values_87,4748,3171,297,960,779,2786,100.00,91.30,78.26,90.00,15.987,4.946,6.095,1.704
values_6,1997,1299,141,405,343,451,100.00,91.30,78.26,90.00,14.163,4.931,5.822,4.428
values_68,4741,3166,295,951,776,2768,100.00,91.30,78.26,90.00,16.071,4.985,6.110,1.713
values_69,958406,672812,37455,151836,114497,1955629,100.00,91.30,78.26,90.00,25.588,6.312,8.371,0.490
values_1,3057972,2156735,117995,486361,367542,678017,100.00,91.30,78.26,90.00,25.916,6.287,8.320,4.510
values_45,1990,1294,139,396,340,446,100.00,91.30,76.09,90.00,14.317,5.025,5.853,4.462
values_33,156304,106182,5042,19515,14759,128383,100.00,91.30,78.26,90.00,31.000,8.009,10.590,1.217
values_15,156323,106192,5044,19524,14762,128407,100.00,91.30,78.26,90.00,30.992,8.007,10.590,1.217
values_93,958399,672805,37455,151836,114497,1955629,100.00,91.30,78.26,90.00,25.588,6.312,8.371,0.490
values_24,10316,6984,596,2068,1626,12126,100.00,91.30,78.26,90.00,17.309,4.988,6.344,0.851
values_25,27854,19360,1110,4020,3113,42911,100.00,91.30,78.26,90.00,25.094,6.929,8.948,0.649
values_26,1997,1299,141,405,343,451,100.00,91.30,78.26,90.00,14.163,4.931,5.822,4.428
values_48,542380,365341,15481,61704,46511,598984,100.00,91.30,78.26,90.00,35.035,8.790,11.661,0.905
values_71,542309,365297,15475,61677,46502,598885,100.00,91.30,78.26,90.00,35.044,8.793,11.662,0.906
values_76,3724909,2627582,143414,592533,447989,828165,100.00,91.30,78.26,90.00,25.973,6.286,8.315,4.498
values_7,10316,6984,596,2068,1626,12126,100.00,91.30,78.26,90.00,17.309,4.988,6.344,0.851
values_50,3724711,2627456,143396,592452,447962,828138,100.00,91.30,78.26,90.00,25.975,6.287,8.315,4.498
values_22,3057840,2156651,117983,486307,367524,677999,100.00,91.30,78.26,90.00,25.918,6.288,8.320,4.510
