inputName,text,data,bss
values_11,6032,1156,100
values_19,1336,1600,112
values_12,1336,1600,112
values_38,4200,100,52
values_81,6032,1156,100
values_5,3428,324,68
values_40,2000,36,44
values_70,5804,144,56
values_23,3428,324,68
values_72,2000,36,44
values_79,1344,1444,108
values_78,6032,1156,100
values_87,3428,324,68
values_6,2792,196,60
values_68,4400,576,80
values_69,1240,16,40
values_1,3780,400,72
values_45,3780,400,72
values_33,2912,64,48
values_15,1344,1444,108
values_93,5804,144,56
values_24,4400,576,80
values_25,2792,196,60
values_26,1336,1296,104
values_48,3068,256,64
values_71,1344,1444,108
values_76,4400,576,80
values_7,6032,1156,100
values_50,5804,144,56
values_22,1336,1600,112
values_4,1336,1600,112
values_32,5668,1024,96
values_77,2792,196,60
values_91,4748,676,84
values_42,2000,36,44
values_13,3780,400,72
values_41,2000,36,44
values_55,5020,784,88
values_31,3780,400,72
values_66,4112,484,76
values_65,5668,1024,96
values_62,1336,1600,112
values_21,5332,900,92
values_95,1240,16,40
values_84,2000,36,44
values_58,5668,1024,96
values_64,2912,64,48
values_83,4748,676,84
values_94,5020,784,88
values_0,3428,324,68
values_99,2792,196,60
values_96,5020,784,88
values_67,4400,576,80
values_61,1336,1600,112
values_43,6032,1156,100
values_2,2000,36,44
values_54,5020,784,88
values_30,4748,676,84
values_59,5332,900,92
values_85,1336,1296,104
values_74,1336,1296,104
values_90,3780,400,72
values_18,2792,196,60
values_52,1344,1444,108
values_44,1344,1444,108
values_17,1336,1600,112
values_36,1336,1296,104
values_49,2792,196,60
values_86,4400,576,80
values_37,5020,784,88
values_56,1336,1296,104
values_63,4400,576,80
values_35,1336,1296,104
values_97,3428,324,68
values_75,2912,64,48
values_57,1240,16,40
values_88,1240,16,40
values_10,1344,1444,108
values_53,6032,1156,100
values_8,1336,1600,112
values_39,2792,196,60
values_47,1344,1444,108
values_60,1336,1296,104
values_89,3428,324,68
values_51,1240,16,40
values_14,3068,256,64
values_28,3068,256,64
values_16,4748,676,84
values_34,5804,144,56
values_82,4400,576,80
values_46,5332,900,92
values_27,1344,1444,108
values_20,4200,100,52
values_9,2912,64,48
values_92,1336,1296,104
values_3,2792,196,60
values_98,2792,196,60
values_29,3428,324,68
values_80,5332,900,92
values_73,2912,64,48
