inputName,text,data,bss
values_11,404,800,44
values_19,404,968,48
values_12,400,338,30
values_38,404,882,46
values_81,388,128,20
values_5,404,1682,62
values_40,416,1922,66
values_70,404,648,40
values_23,404,1458,58
values_72,408,2048,68
values_79,404,968,48
values_78,392,200,24
values_87,400,338,30
values_6,400,512,36
values_68,404,968,48
values_69,404,800,44
values_1,380,50,14
values_45,376,32,12
values_33,392,162,22
values_15,404,1682,62
values_93,392,200,24
values_24,404,578,38
values_25,404,1058,50
values_26,376,18,10
values_48,404,1568,60
values_71,404,578,38
values_76,404,1058,50
values_7,404,648,40
values_50,404,1352,56
values_22,380,50,14
values_4,404,1800,64
values_32,376,32,12
values_77,388,128,20
values_91,416,1922,66
values_42,404,1568,60
values_13,404,1250,54
values_41,388,98,18
values_55,380,72,16
values_31,404,968,48
values_66,408,2048,68
values_65,404,1568,60
values_62,388,128,20
values_21,404,1250,54
values_95,388,98,18
values_84,404,1352,56
values_58,400,392,32
values_64,404,1800,64
values_83,376,18,10
values_94,404,1250,54
values_0,404,1800,64
values_99,380,50,14
values_96,388,98,18
values_67,400,450,34
values_61,404,800,44
values_43,404,968,48
values_2,404,578,38
values_54,388,98,18
values_30,404,1458,58
values_59,392,242,26
values_85,380,50,14
values_74,400,450,34
values_90,440,8,8
values_18,404,882,46
values_52,380,72,16
values_44,404,648,40
values_17,404,722,42
values_36,404,1250,54
values_49,404,800,44
values_86,404,1250,54
values_37,404,1250,54
values_56,408,2048,68
values_63,376,32,12
values_35,404,1352,56
values_97,404,1458,58
values_75,404,800,44
values_57,404,648,40
values_88,392,200,24
values_10,392,200,24
values_53,400,338,30
values_8,376,32,12
values_39,404,1352,56
values_47,404,968,48
values_60,400,288,28
values_89,400,338,30
values_51,380,50,14
values_14,376,18,10
values_28,404,722,42
values_16,376,32,12
values_34,404,1458,58
values_82,400,512,36
values_46,376,18,10
values_27,408,2048,68
values_20,400,392,32
values_9,380,50,14
values_92,388,98,18
values_3,404,1058,50
values_98,400,512,36
values_29,400,450,34
values_80,416,1922,66
values_73,388,128,20
