id,clockCycles,assemblyInstr,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,637,475,137,725,753,2817,100.00,100.00,100.00,100.00,4.650,0.879,0.846,0.226
values_19,5335,3805,924,5634,5959,4425,100.00,100.00,100.00,100.00,5.774,0.947,0.895,1.206
values_12,5728,4086,974,6027,6378,4731,100.00,100.00,100.00,100.00,5.881,0.950,0.898,1.211
values_38,5335,3805,924,5634,5959,4425,100.00,100.00,100.00,100.00,5.774,0.947,0.895,1.206
values_81,770,582,166,881,917,3914,100.00,100.00,100.00,100.00,4.639,0.874,0.840,0.197
values_5,5335,3805,914,5624,5949,4415,100.00,100.00,100.00,100.00,5.837,0.949,0.897,1.208
values_40,910,694,188,1042,1087,5257,100.00,100.00,100.00,100.00,4.840,0.873,0.837,0.173
values_70,1925,1537,365,2094,2199,16779,100.00,100.00,100.00,100.00,5.274,0.919,0.875,0.115
values_23,82,43,39,172,175,247,100.00,100.00,100.00,100.00,2.103,0.477,0.469,0.332
values_72,3580,2550,634,3809,4019,2990,100.00,100.00,100.00,100.00,5.647,0.940,0.891,1.197
values_79,7440,5310,1268,7813,8278,6139,100.00,100.00,100.00,100.00,5.868,0.952,0.899,1.212
values_78,5335,3805,924,5634,5959,4425,100.00,100.00,100.00,100.00,5.774,0.947,0.895,1.206
values_87,56,25,27,105,106,86,100.00,100.00,100.00,100.00,2.074,0.533,0.528,0.651
values_6,1116,868,222,1227,1282,6892,100.00,100.00,100.00,100.00,5.027,0.910,0.871,0.162
values_68,1706,1356,324,1854,1945,13747,100.00,100.00,100.00,100.00,5.265,0.920,0.877,0.124
values_69,3903,2781,683,4141,4372,3250,100.00,100.00,100.00,100.00,5.714,0.943,0.893,1.201
values_1,910,694,192,1046,1091,5261,100.00,100.00,100.00,100.00,4.740,0.870,0.834,0.173
values_45,513,375,116,589,610,1954,100.00,100.00,100.00,100.00,4.422,0.871,0.841,0.263
values_33,3271,2329,583,3487,3677,2737,100.00,100.00,100.00,100.00,5.611,0.938,0.890,1.195
values_15,1500,1186,287,1630,1708,11107,100.00,100.00,100.00,100.00,5.226,0.920,0.878,0.135
values_93,3271,2329,576,3480,3670,2730,100.00,100.00,100.00,100.00,5.679,0.940,0.891,1.198
values_24,1116,868,220,1225,1280,6890,100.00,100.00,100.00,100.00,5.073,0.911,0.872,0.162
values_25,2147,1719,406,2346,2466,20226,100.00,100.00,100.00,100.00,5.288,0.915,0.871,0.106
