id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,7885,3412,93.7,94.5,82.0,21.64,20.20,1.43,495,2515,2649,1233,100.00,100.00,100.00,100.00,15.929,3.135,2.977,6.395
values_19,10223,4644,95.3,96.0,86.5,22.71,21.01,1.70,747,3902,4131,1920,100.00,100.00,100.00,100.00,13.685,2.620,2.475,5.324
values_12,4752,1646,86.2,87.3,64.8,17.32,16.82,0.49,118,521,534,1709,100.00,100.00,100.00,100.00,40.271,9.121,8.899,2.781
values_38,4349,1490,85.2,86.5,59.2,17.13,16.80,0.33,70,309,313,1535,100.00,100.00,100.00,100.00,62.129,14.074,13.895,2.833
values_81,13728,6483,96.6,97.1,89.4,23.61,21.70,1.91,1113,5960,6336,2940,100.00,100.00,100.00,100.00,12.334,2.303,2.167,4.669
values_5,5808,2152,88.8,89.8,72.9,18.53,17.42,1.11,222,1073,1116,5909,100.00,100.00,100.00,100.00,26.162,5.413,5.204,0.983
values_40,4956,1761,87.0,88.1,67.0,17.77,17.09,0.68,139,639,658,2469,100.00,100.00,100.00,100.00,35.655,7.756,7.532,2.007
values_70,8305,3634,94.1,94.9,83.4,21.88,20.40,1.48,539,2766,2917,1356,100.00,100.00,100.00,100.00,15.408,3.003,2.847,6.125
values_23,13728,6483,96.6,97.1,89.4,23.61,21.70,1.91,1113,5960,6336,2940,100.00,100.00,100.00,100.00,12.334,2.303,2.167,4.669
values_72,5240,1877,87.4,88.4,68.2,17.91,17.11,0.80,165,772,798,3434,100.00,100.00,100.00,100.00,31.758,6.788,6.566,1.526
values_79,13112,6158,96.4,97.0,89.2,23.48,21.57,1.91,1056,5596,5945,2764,100.00,100.00,100.00,100.00,12.417,2.343,2.206,4.744
values_78,9240,4110,94.7,95.4,84.7,22.24,20.68,1.56,632,3303,3491,1619,100.00,100.00,100.00,100.00,14.620,2.797,2.647,5.707
values_87,4936,1753,87.0,88.1,67.0,17.76,17.11,0.65,142,642,661,2472,100.00,100.00,100.00,100.00,34.761,7.688,7.467,1.997
values_6,3733,1266,84.8,86.1,54.2,16.96,16.94,0.01,16,47,39,24,100.00,100.00,83.33,100.00,233.312,79.426,95.718,155.542
values_68,4752,1655,86.3,87.4,64.8,17.41,16.89,0.53,115,518,531,1706,100.00,100.00,100.00,100.00,41.322,9.174,8.949,2.785
values_69,4343,1484,85.2,86.5,59.2,17.08,16.77,0.31,72,311,315,1537,100.00,100.00,100.00,100.00,60.319,13.965,13.787,2.826
values_1,7890,3417,93.7,94.5,82.0,21.65,20.19,1.46,500,2520,2654,1238,100.00,100.00,100.00,100.00,15.780,3.131,2.973,6.373
values_45,13112,6159,96.4,97.0,89.2,23.49,21.57,1.92,1057,5597,5946,2765,100.00,100.00,100.00,100.00,12.405,2.343,2.205,4.742
values_33,4526,1570,85.9,87.1,61.4,17.34,16.90,0.44,91,407,415,2866,100.00,100.00,100.00,100.00,49.736,11.120,10.906,1.579
values_15,12464,5817,96.2,96.8,88.7,23.34,21.52,1.82,974,5217,5540,2567,100.00,100.00,100.00,100.00,12.797,2.389,2.250,4.855
values_93,5474,2008,88.4,89.4,70.2,18.34,17.37,0.97,193,917,951,4559,100.00,100.00,100.00,100.00,28.363,5.969,5.756,1.201
values_24,4343,1484,85.2,86.5,59.2,17.08,16.77,0.31,72,311,315,1537,100.00,100.00,100.00,100.00,60.319,13.965,13.787,2.826
values_25,8751,3868,94.4,95.2,84.3,22.10,20.57,1.53,586,3030,3199,1486,100.00,100.00,100.00,100.00,14.933,2.888,2.736,5.889
values_26,4116,1342,83.9,85.2,58.6,16.30,16.08,0.22,55,227,228,735,100.00,100.00,100.00,100.00,74.836,18.132,18.053,5.600
values_48,3732,1265,84.7,86.1,54.2,16.95,16.93,0.01,17,48,40,25,100.00,100.00,83.33,100.00,219.529,77.750,93.300,149.280
values_71,6535,2480,89.7,90.6,75.6,18.97,17.56,1.42,286,1421,1485,9371,100.00,100.00,100.00,100.00,22.850,4.599,4.401,0.697
values_76,7885,3412,93.7,94.5,82.0,21.64,20.20,1.43,495,2515,2649,1233,100.00,100.00,100.00,100.00,15.929,3.135,2.977,6.395
values_7,9240,4120,94.7,95.5,84.7,22.29,20.68,1.61,642,3313,3501,1629,100.00,100.00,100.00,100.00,14.393,2.789,2.639,5.672
values_50,5235,1874,87.3,88.4,68.2,17.90,17.11,0.79,166,773,799,3435,100.00,100.00,100.00,100.00,31.536,6.772,6.552,1.524
values_22,5816,2146,88.7,89.6,72.9,18.45,17.36,1.09,224,1075,1118,5911,100.00,100.00,100.00,100.00,25.964,5.410,5.202,0.984
values_4,4517,1567,85.9,87.2,61.4,17.35,16.91,0.43,92,408,416,2867,100.00,100.00,100.00,100.00,49.098,11.071,10.858,1.576
