inputName,text,data,bss
values_11,620,1680,824
values_19,620,624,312
values_12,616,13688,6752
values_38,612,288,152
values_81,628,5328,2616
values_5,612,440,224
values_40,616,11880,5856
values_70,616,8648,4256
values_23,628,5928,2912
values_72,636,7920,3896
values_79,628,7224,3552
values_78,620,2808,1376
values_87,620,3248,1592
values_6,616,10200,5024
values_68,612,1088,536
values_69,620,3248,1592
values_1,620,2808,1376
values_45,612,168,96
values_33,620,2400,1176
values_15,628,5328,2616
values_93,608,15624,7712
values_24,620,2808,1376
values_25,620,2808,1376
values_26,616,8648,4256
values_48,616,9408,4632
values_71,612,168,96
values_76,616,14640,7224
values_7,608,16640,8216
values_50,620,2024,992
values_22,556,80,56
values_4,620,1680,824
values_32,616,13688,6752
values_77,616,9408,4632
values_91,620,3248,1592
values_42,616,8648,4256
values_13,612,288,152
values_41,628,5928,2912
values_55,620,2808,1376
values_31,616,9408,4632
values_66,620,3248,1592
values_65,620,3248,1592
values_62,620,3248,1592
values_21,636,7920,3896
values_95,620,1680,824
values_84,612,168,96
values_58,628,5328,2616
values_64,612,168,96
values_83,620,4224,2072
values_94,612,288,152
values_0,612,168,96
values_99,620,3248,1592
values_96,612,3720,1824
values_67,620,4224,2072
values_61,612,1368,672
values_43,628,7224,3552
values_2,620,624,312
values_54,556,80,56
values_30,616,9408,4632
values_59,616,10200,5024
values_85,616,11880,5856
values_74,620,624,312
values_90,620,4760,2336
values_18,612,168,96
values_52,556,80,56
values_44,620,2024,992
values_17,556,80,56
values_36,616,12768,6296
values_49,620,2400,1176
values_86,624,11024,5432
values_37,624,11024,5432
values_56,616,10200,5024
values_63,620,2808,1376
values_35,616,9408,4632
values_97,612,288,152
values_75,628,5928,2912
values_57,612,3720,1824
values_88,616,11880,5856
values_10,616,13688,6752
values_53,616,9408,4632
values_8,616,10200,5024
values_39,616,9408,4632
values_47,628,7224,3552
values_60,636,7920,3896
values_89,628,5928,2912
values_51,612,840,416
values_14,612,168,96
values_28,616,10200,5024
values_16,620,4224,2072
values_34,628,5328,2616
values_82,616,9408,4632
values_46,620,2024,992
values_27,620,624,312
values_20,556,80,56
values_9,612,3720,1824
values_92,616,11880,5856
values_3,628,5928,2912
values_98,620,624,312
values_29,556,80,56
values_80,608,16640,8216
values_73,620,1680,824
