inputName,text,data,bss
values_11,922,900,12
values_19,960,100,12
values_12,924,1444,12
values_38,922,576,12
values_81,922,784,12
values_5,922,576,12
values_40,930,484,12
values_70,924,1600,12
values_23,960,100,12
values_72,930,484,12
values_79,924,1156,12
values_78,924,256,12
values_87,930,484,12
values_6,924,256,12
values_68,930,400,12
values_69,922,576,12
values_1,960,16,12
values_45,960,64,12
values_33,960,64,12
values_15,924,196,12
values_93,924,144,12
values_24,924,144,12
values_25,960,16,12
values_26,924,1296,12
values_48,924,1156,12
values_71,922,576,12
values_76,924,196,12
values_7,930,484,12
values_50,960,36,12
values_22,930,484,12
values_4,960,36,12
values_32,924,1600,12
values_77,960,64,12
values_91,960,64,12
values_42,960,100,12
values_13,960,36,12
values_41,924,196,12
values_55,924,1024,12
values_31,922,784,12
values_66,930,676,12
values_65,924,1600,12
values_62,922,576,12
values_21,930,676,12
values_95,922,784,12
values_84,924,144,12
values_58,960,16,12
values_64,922,784,12
values_83,930,484,12
values_94,924,1156,12
values_0,924,324,12
values_99,922,576,12
values_96,960,64,12
values_67,960,36,12
values_61,924,1600,12
values_43,922,900,12
values_2,924,256,12
values_54,924,196,12
values_30,930,676,12
values_59,924,196,12
values_85,930,400,12
values_74,960,64,12
values_90,924,1024,12
values_18,922,576,12
values_52,924,1600,12
values_44,922,784,12
values_17,960,64,12
values_36,924,144,12
values_49,924,1444,12
values_86,924,1156,12
values_37,960,64,12
values_56,924,196,12
values_63,930,484,12
values_35,924,196,12
values_97,924,1444,12
values_75,924,196,12
values_57,924,324,12
values_88,960,64,12
values_10,922,900,12
values_53,924,324,12
values_8,960,16,12
values_39,922,900,12
values_47,924,1156,12
values_60,924,324,12
values_89,924,324,12
values_51,924,1600,12
values_14,924,1024,12
values_28,924,1024,12
values_16,924,256,12
values_34,924,256,12
values_82,960,64,12
values_46,930,676,12
values_27,924,1296,12
values_20,960,36,12
values_9,924,196,12
values_92,924,1024,12
values_3,960,36,12
values_98,924,324,12
values_29,930,400,12
values_80,924,1156,12
values_73,924,256,12
