11,36430360.0,59796516.0,131153160.0,19286228.0,0.0,0.0,0.0,32491280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,97649752.0,49465748.0,245039728.0,57446260.0,0.0,0.0,0.0,86080704.0,90617992.0,42496836.0,78074728.0,6742050.5,35949404.0,0.0,0.0,14237827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15434730.0,92909224.0,86748264.0,40827252.0,16035752.0,0.0,0.0,2169463.25,12944355.0,41078996.0,32683752.0,6403592.0,0.0,0.0,0.0,5740749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12952660.0,19464016.0,17062534.0,1960684.875,0.0,0.0,0.0,7148889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,69187008.0,60833284.0,185065984.0,0.0,0.0,0.0,0.0,59009648.0,92736896.0,45486520.0,100446320.0,18656526.0,3138255.0,0.0,0.0,60502464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25873102.0,60338212.0,95240472.0,31991638.0,5306922.5,0.0,0.0,5071403.5,6710437.5,67201808.0,38224176.0,4221080.0,1853850.125,0.0,0.0,7507311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,34183004.0,50337472.0,54529444.0,4162435.0,0.0,0.0,0.0,19745444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1054560128.0,237574928.0,884181696.0,104508848.0,0.0,0.0,0.0,92338560.0,560206272.0,274198752.0,642594112.0,357078496.0,0.0,51352892.0,0.0,66020908.0,305029728.0,393851424.0,573189632.0,0.0,0.0,18018092.0,0.0,0.0,692851648.0,179497696.0,394706240.0,143828736.0,0.0,0.0,0.0,0.0,704471552.0,137267232.0,538548544.0,71610256.0,0.0,0.0,0.0,0.0,247022272.0,184071984.0,352830624.0,120985568.0,0.0,0.0,0.0,28423906.0,523618560.0,148955504.0,336161952.0,190508128.0,0.0,0.0,0.0,0.0,129651120.0,154265968.0,313677504.0,136147840.0,18219592.0,0.0,0.0,21396246.0,119848112.0,122249120.0,241658704.0,35674464.0,10456179.0,0.0,0.0,98384384.0
40,77391016.0,44227868.0,187996832.0,16483157.0,56084188.0,0.0,0.0,52594328.0,0.0,54199792.0,16230234.0,0.0,0.0,0.0,0.0,20345818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47944240.0,19646262.0,36008032.0,27745638.0,0.0,0.0,0.0,0.0,0.0,21442004.0,2146248.75,1079385.375,11121460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,131026744.0,71282008.0,182782960.0,24131212.0,12458070.0,0.0,0.0,39186608.0,46853228.0,41685392.0,81319328.0,16397681.0,9121947.0,0.0,0.0,306877.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43076216.0,46250480.0,113055176.0,44011504.0,0.0,0.0,6947561.0,47604768.0,16674778.0,40343752.0,54721512.0,11219036.0,4816489.0,0.0,0.0,17641906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,24890596.0,48075752.0,200066768.0,29804712.0,0.0,0.0,0.0,62117132.0,27017530.0,44965992.0,48561472.0,30759966.0,0.0,0.0,0.0,46383840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17730818.0,58524616.0,62916784.0,23234432.0,0.0,0.0,40581572.0,0.0,0.0,51356800.0,8722981.0,0.0,2704474.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,830608768.0,425663744.0,375933824.0,223270848.0,0.0,34788488.0,0.0,0.0,722441536.0,621178240.0,483560480.0,78713216.0,0.0,194898976.0,0.0,0.0,486724288.0,432357760.0,462139520.0,188874672.0,0.0,271431936.0,0.0,0.0,497689536.0,307294368.0,685808896.0,217466000.0,0.0,286051584.0,0.0,0.0,798467712.0,469447936.0,488896864.0,260897280.0,0.0,0.0,0.0,0.0,363491872.0,335793760.0,549221184.0,38772688.0,0.0,235160960.0,0.0,0.0,254037216.0,42122724.0,405725472.0,417860384.0,0.0,199445104.0,0.0,0.0,783455104.0,341995712.0,288825184.0,88270152.0,0.0,0.0,0.0,16090974.0,364886368.0,104441016.0,280311200.0,128449432.0,0.0,0.0,0.0,0.0
