id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,33964,33964,"['1010264', '8872427', '132814', '1111966', '66246', '553683', '570252', '49.802', '12706026', '0', '3924154', '0', '167133', '0', '0', '4.259']",6060,26706,15315,15315,100.00,94.44,83.33,60.00,5.605,1.272,2.218,2.218
values_19,33877,33877,"['1010336', '8872315', '132823', '1111952', '66281', '553674', '570271', '49.805', '12705784', '0', '3924067', '0', '167115', '0', '0', '4.259']",6035,26614,15293,15293,100.00,94.44,83.33,60.00,5.613,1.273,2.215,2.215
values_12,33966,33966,"['1010136', '8872547', '132798', '1111981', '66266', '553703', '570306', '49.806', '12706062', '0', '3924156', '0', '167142', '0', '0', '4.259']",6090,26852,15325,15325,100.00,94.44,83.33,60.00,5.577,1.265,2.216,2.216
values_38,33884,33884,"['1008464', '8871531', '132589', '1111847', '66361', '553732', '570312', '49.829', '12704216', '0', '3924073', '0', '166045', '0', '0', '4.231']",5602,24643,14276,14276,100.00,94.44,83.33,60.00,6.049,1.375,2.373,2.373
values_81,22371,22371,"['994392', '8868529', '130830', '1110063', '65840', '553528', '569986', '49.913', '12657842', '0', '3907561', '0', '164374', '0', '0', '4.207']",3724,16328,9397,9397,100.00,94.44,83.33,60.00,6.007,1.370,2.381,2.381
values_5,18625,18625,"['987572', '8858931', '129974', '1110273', '65357', '553010', '569305', '49.858', '12649058', '0', '3903814', '0', '164038', '0', '0', '4.202']",3086,13384,7817,7817,100.00,94.44,83.33,60.00,6.035,1.392,2.383,2.383
values_40,3304,3304,"['973348', '8854504', '128196', '1109766', '65095', '552745', '568868', '49.908', '12608080', '0', '3888493', '0', '161466', '0', '0', '4.152']",566,2265,1422,1422,100.00,94.44,83.33,60.00,5.837,1.459,2.323,2.323
values_70,1452,1452,"['968612', '8853602', '127604', '1108192', '65194', '552713', '568904', '50.001', '12587162', '0', '3881641', '0', '161166', '0', '0', '4.152']",150,510,358,358,100.00,94.44,83.33,60.00,9.680,2.847,4.056,4.056
values_23,2941,2941,"['972940', '8854260', '128145', '1109725', '65203', '552813', '568997', '49.926', '12606946', '0', '3888131', '0', '161367', '0', '0', '4.150']",463,1843,1161,1161,100.00,94.44,83.33,60.00,6.352,1.596,2.533,2.533
values_72,1452,1452,"['968604', '8853610', '127603', '1108193', '65193', '552714', '568904', '50.001', '12587164', '0', '3881641', '0', '161166', '0', '0', '4.152']",152,521,359,359,100.00,94.44,83.33,60.00,9.553,2.787,4.045,4.045
values_79,1462,1462,"['968604', '8853618', '127603', '1108194', '65193', '552714', '568904', '50.001', '12587188', '0', '3881651', '0', '161166', '0', '0', '4.152']",153,526,362,362,100.00,94.44,83.33,60.00,9.556,2.779,4.039,4.039
values_78,1452,1452,"['968604', '8853610', '127603', '1108193', '65193', '552714', '568904', '50.001', '12587164', '0', '3881641', '0', '161166', '0', '0', '4.152']",152,521,359,359,100.00,94.44,83.33,60.00,9.553,2.787,4.045,4.045
values_87,22062,22062,"['994336', '8868393', '130823', '1110046', '65820', '553505', '569945', '49.911', '12657014', '0', '3907252', '0', '164307', '0', '0', '4.205']",3665,16003,9277,9277,100.00,94.44,83.33,60.00,6.020,1.379,2.378,2.378
values_6,18468,18468,"['987620', '8858803', '129980', '1110257', '65387', '553007', '569309', '49.861', '12648640', '0', '3903657', '0', '164017', '0', '0', '4.202']",3051,13230,7770,7770,100.00,94.44,83.33,60.00,6.053,1.396,2.377,2.377
values_68,33799,33799,"['1010152', '8872435', '132800', '1111967', '66253', '553702', '570284', '49.805', '12705594', '0', '3923989', '0', '167115', '0', '0', '4.259']",6041,26601,15252,15252,100.00,94.44,83.33,60.00,5.595,1.271,2.216,2.216
values_69,33577,33577,"['1010280', '8872139', '132816', '1111930', '66267', '553638', '570217', '49.802', '12704970', '0', '3923767', '0', '167027', '0', '0', '4.257']",5965,26155,15144,15144,100.00,94.44,83.33,60.00,5.629,1.284,2.217,2.217
values_1,18737,18737,"['987532', '8859051', '129969', '1110288', '65365', '553002', '569316', '49.858', '12649376', '0', '3903926', '0', '164031', '0', '0', '4.202']",3124,13611,7874,7874,100.00,94.44,83.33,60.00,5.998,1.377,2.380,2.380
values_45,3364,3364,"['973388', '8854528', '128201', '1109769', '65100', '552740', '568873', '49.908', '12608244', '0', '3888553', '0', '161466', '0', '0', '4.152']",581,2388,1464,1464,100.00,94.44,83.33,60.00,5.790,1.409,2.298,2.298
values_33,34197,34197,"['1008376', '8871771', '132578', '1111877', '66344', '553707', '570305', '49.825', '12705074', '0', '3924386', '0', '166196', '0', '0', '4.235']",5688,25041,14387,14387,100.00,94.44,83.33,60.00,6.012,1.366,2.377,2.377
values_15,33915,33915,"['1010288', '8872395', '132817', '1111962', '66266', '553689', '570277', '49.804', '12705888', '0', '3924105', '0', '167104', '0', '0', '4.258']",6047,26682,15307,15307,100.00,94.44,83.33,60.00,5.609,1.271,2.216,2.216
values_93,3413,3413,"['973412', '8854544', '128204', '1109771', '65113', '552737', '568872', '49.908', '12608374', '0', '3888602', '0', '161466', '0', '0', '4.152']",591,2450,1489,1489,100.00,94.44,83.33,60.00,5.775,1.393,2.292,2.292
values_24,2958,2958,"['972956', '8854260', '128147', '1109725', '65203', '552825', '569004', '49.927', '12606980', '0', '3888148', '0', '161342', '0', '0', '4.150']",459,1822,1163,1163,100.00,94.44,83.33,60.00,6.444,1.623,2.543,2.543
values_25,2980,2980,"['972892', '8854332', '128139', '1109734', '65198', '552824', '569004', '49.926', '12607046', '0', '3888170', '0', '161358', '0', '0', '4.150']",475,1890,1171,1171,100.00,94.44,83.33,60.00,6.274,1.577,2.545,2.545
values_26,2997,2997,"['972948', '8854292', '128146', '1109729', '65202', '552826', '569007', '49.927', '12607084', '0', '3888187', '0', '161346', '0', '0', '4.150']",470,1875,1179,1179,100.00,94.44,83.33,60.00,6.377,1.598,2.542,2.542
values_48,3400,3400,"['973396', '8854544', '128202', '1109771', '65101', '552739', '568873', '49.907', '12608338', '0', '3888589', '0', '161491', '0', '0', '4.153']",588,2419,1478,1478,100.00,94.44,83.33,60.00,5.782,1.406,2.300,2.300
values_71,1462,1462,"['968596', '8853626', '127602', '1108195', '65192', '552715', '568904', '50.001', '12587190', '0', '3881651', '0', '161166', '0', '0', '4.152']",155,537,363,363,100.00,94.44,83.33,60.00,9.432,2.723,4.028,4.028
values_76,1452,1452,"['968604', '8853610', '127603', '1108193', '65193', '552714', '568903', '50.001', '12587164', '0', '3881641', '0', '161166', '0', '0', '4.152']",152,521,359,359,100.00,94.44,83.33,60.00,9.553,2.787,4.045,4.045
values_7,18923,18923,"['987460', '8859227', '129960', '1110310', '65345', '553022', '569328', '49.857', '12649884', '0', '3904112', '0', '164048', '0', '0', '4.202']",3175,13865,7942,7942,100.00,94.44,83.33,60.00,5.960,1.365,2.383,2.383
