id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,287911,287911,"['1053633', '8866695', '216433', '1124015', '71563', '552748', '571123', '46.575', '13687858', '0', '4173101', '0', '163813', '0', '0', '3.925']",107274,1311391,731038,405307,100.00,100.00,100.00,100.00,2.684,0.220,0.394,0.710
values_19,6292,6292,"['963172', '8845477', '129157', '1107628', '65139', '552250', '568460', '49.919', '12592532', '0', '3881482', '0', '162523', '0', '0', '4.187']",3962,45984,25494,108439,100.00,100.00,100.00,100.00,1.588,0.137,0.247,0.058
values_12,214945,214945,"['1029836', '8865374', '192881', '1122533', '69142', '552658', '570375', '47.270', '13412512', '0', '4100134', '0', '163394', '0', '0', '3.985']",81532,1021118,554444,310110,100.00,100.00,100.00,100.00,2.636,0.210,0.388,0.693
values_38,1206,1206,"['960418', '8844939', '126725', '1108847', '65023', '552268', '568401', '49.960', '12589450', '0', '3881396', '0', '161051', '0', '0', '4.149']",311,3057,1737,14049,100.00,100.00,100.00,100.00,3.878,0.395,0.694,0.086
values_81,191369,191369,"['1022957', '8862548', '186065', '1119665', '69081', '552660', '570229', '47.616', '13323000', '0', '4076558', '0', '163212', '0', '0', '4.004']",71627,876100,486229,270332,100.00,100.00,100.00,100.00,2.672,0.218,0.394,0.708
values_5,119924,119924,"['1000113', '8859964', '163480', '1116906', '67348', '552761', '569859', '48.431', '13053182', '0', '4005114', '0', '162523', '0', '0', '4.058']",45479,563948,307273,172100,100.00,100.00,100.00,100.00,2.637,0.213,0.390,0.697
values_40,18754,18754,"['975605', '8854958', '136018', '1111634', '65597', '552708', '569147', '49.557', '12673038', '0', '3903944', '0', '166432', '0', '0', '4.263']",12856,154509,85152,545529,100.00,100.00,100.00,100.00,1.459,0.121,0.220,0.034
values_70,91190,91190,"['991395', '8857928', '154762', '1114793', '66685', '552791', '569607', '48.795', '12944436', '0', '3976379', '0', '162380', '0', '0', '4.084']",34280,417031,230680,128807,100.00,100.00,100.00,100.00,2.660,0.219,0.395,0.708
values_23,58354,58354,"['980932', '8856669', '144453', '1113429', '65980', '552795', '569386', '49.192', '12820498', '0', '3943544', '0', '161972', '0', '0', '4.107']",22134,271628,148058,83230,100.00,100.00,100.00,100.00,2.636,0.215,0.394,0.701
values_72,18662,18662,"['975586', '8854885', '135999', '1111561', '65624', '552706', '569132', '49.563', '12672670', '0', '3903852', '0', '166432', '0', '0', '4.263']",12783,152684,84641,540054,100.00,100.00,100.00,100.00,1.460,0.122,0.220,0.035
values_79,15576,15576,"['973725', '8854741', '134432', '1111389', '65500', '552714', '569090', '49.623', '12660574', '0', '3900766', '0', '165360', '0', '0', '4.239']",10570,127192,69750,418483,100.00,100.00,100.00,100.00,1.474,0.122,0.223,0.037
values_78,2795,2795,"['961356', '8845253', '127467', '1107299', '65011', '552280', '568447', '49.993', '12578814', '0', '3877984', '0', '161539', '0', '0', '4.166']",1432,15845,8864,26273,100.00,100.00,100.00,100.00,1.952,0.176,0.315,0.106
values_87,287723,287723,"['1053633', '8866507', '216433', '1123827', '71563', '552748', '571071', '46.581', '13687106', '0', '4172913', '0', '163813', '0', '0', '3.926']",107086,1306691,729722,404367,100.00,100.00,100.00,100.00,2.687,0.220,0.394,0.712
values_6,261691,261691,"['1045164', '8865969', '208048', '1123233', '70758', '552653', '570738', '46.828', '13588846', '0', '4146881', '0', '163615', '0', '0', '3.945']",97863,1201709,666401,370159,100.00,100.00,100.00,100.00,2.674,0.218,0.393,0.707
values_68,316949,316949,"['1066548', '8868564', '225862', '1123945', '69530', '552743', '570777', '46.101', '13781926', '0', '4197139', '0', '164128', '0', '0', '3.910']",118392,1455570,807584,448222,100.00,100.00,100.00,100.00,2.677,0.218,0.392,0.707
values_69,262613,262613,"['1045164', '8866891', '208048', '1124155', '70758', '552653', '570777', '46.795', '13592534', '0', '4147803', '0', '163615', '0', '0', '3.945']",98785,1224759,672855,374769,100.00,100.00,100.00,100.00,2.658,0.214,0.390,0.701
values_1,10263,10263,"['970474', '8854310', '131762', '1110909', '65347', '552712', '569016', '49.736', '12639752', '0', '3895452', '0', '163775', '0', '0', '4.204']",6771,80765,44237,227673,100.00,100.00,100.00,100.00,1.516,0.127,0.232,0.045
values_45,22076,22076,"['977558', '8855059', '137691', '1111756', '65711', '552757', '569210', '49.499', '12686084', '0', '3907265', '0', '167466', '0', '0', '4.286']",15296,181626,101592,687193,100.00,100.00,100.00,100.00,1.443,0.122,0.217,0.032
values_33,119578,119578,"['1000113', '8859618', '163480', '1116560', '67348', '552761', '569868', '48.444', '13051798', '0', '4004768', '0', '162523', '0', '0', '4.058']",45133,555298,304851,170370,100.00,100.00,100.00,100.00,2.649,0.215,0.392,0.702
values_15,236400,236400,"['1037243', '8864541', '200204', '1121756', '70250', '552659', '570520', '47.120', '13493188', '0', '4121589', '0', '163581', '0', '0', '3.969']",88306,1080457,600702,333537,100.00,100.00,100.00,100.00,2.677,0.219,0.394,0.709
values_93,10001,10001,"['970341', '8854181', '131629', '1110780', '65347', '552712', '569012', '49.747', '12638704', '0', '3895190', '0', '163775', '0', '0', '4.205']",6642,77540,43334,219933,100.00,100.00,100.00,100.00,1.506,0.129,0.231,0.045
values_24,3725,3725,"['961850', '8845324', '127919', '1107398', '65049', '552253', '568412', '49.971', '12582462', '0', '3878914', '0', '161752', '0', '0', '4.170']",2106,23988,13262,45249,100.00,100.00,100.00,100.00,1.769,0.155,0.281,0.082
values_25,68007,68007,"['984069', '8856855', '147541', '1113650', '66212', '552793', '569460', '49.081', '12856888', '0', '3953196', '0', '162179', '0', '0', '4.102']",25593,310522,171511,95962,100.00,100.00,100.00,100.00,2.657,0.219,0.397,0.709
values_26,237560,237560,"['1037243', '8865701', '200204', '1122916', '70250', '552659', '570588', '47.079', '13497828', '0', '4122749', '0', '163581', '0', '0', '3.968']",89466,1109457,608822,339337,100.00,100.00,100.00,100.00,2.655,0.214,0.390,0.700
values_48,170594,170594,"['1016556', '8861056', '179734', '1118124', '68562', '552779', '570199', '47.874', '13244354', '0', '4055784', '0', '162930', '0', '0', '4.017']",63542,769436,430714,238982,100.00,100.00,100.00,100.00,2.685,0.222,0.396,0.714
values_71,2841,2841,"['961377', '8845278', '127488', '1107324', '65011', '552280', '568447', '49.991', '12578998', '0', '3878030', '0', '161539', '0', '0', '4.165']",1457,16470,9039,27148,100.00,100.00,100.00,100.00,1.950,0.172,0.314,0.105
values_76,135642,135642,"['1005140', '8860495', '168458', '1117472', '67095', '552762', '569835', '48.203', '13112532', '0', '4020831', '0', '162760', '0', '0', '4.048']",51213,631727,346451,193567,100.00,100.00,100.00,100.00,2.649,0.215,0.392,0.701
values_7,15435,15435,"['973656', '8854669', '134363', '1111317', '65486', '552711', '569088', '49.627', '12660010', '0', '3900625', '0', '165360', '0', '0', '4.239']",10498,125392,69246,413443,100.00,100.00,100.00,100.00,1.470,0.123,0.223,0.037
values_50,2788,2788,"['961352', '8845250', '127463', '1107296', '65011', '552280', '568447', '49.993', '12578786', '0', '3877977', '0', '161539', '0', '0', '4.166']",1429,15770,8843,26168,100.00,100.00,100.00,100.00,1.951,0.177,0.315,0.107
values_22,77951,77951,"['987540', '8856297', '150970', '1113120', '66303', '552792', '569425', '48.976', '12894200', '0', '3963140', '0', '162245', '0', '0', '4.094']",28650,334284,192110,106204,100.00,100.00,100.00,100.00,2.721,0.233,0.406,0.734
values_4,1512,1512,"['963068', '8844744', '127191', '1108666', '65047', '552244', '568372', '49.948', '12589838', '0', '3881702', '0', '161146', '0', '0', '4.151']",561,5784,3287,41964,100.00,100.00,100.00,100.00,2.695,0.261,0.460,0.036
values_32,12655,12655,"['971965', '8854480', '132959', '1111107', '65428', '552713', '569052', '49.687', '12649112', '0', '3897844', '0', '164581', '0', '0', '4.222']",8508,101683,55876,310839,100.00,100.00,100.00,100.00,1.487,0.124,0.226,0.041
values_77,317037,317037,"['1066548', '8868652', '225862', '1124033', '69530', '552743', '570699', '46.098', '13782278', '0', '4197227', '0', '164128', '0', '0', '3.910']",118480,1457770,808200,448662,100.00,100.00,100.00,100.00,2.676,0.217,0.392,0.707
values_91,90546,90546,"['991395', '8857284', '154762', '1114149', '66685', '552791', '569558', '48.819', '12941860', '0', '3975735', '0', '162380', '0', '0', '4.084']",33636,400931,226172,125587,100.00,100.00,100.00,100.00,2.692,0.226,0.400,0.721
values_42,1195,1195,"['960413', '8844933', '126720', '1108841', '65023', '552268', '568401', '49.960', '12589406', '0', '3881385', '0', '161051', '0', '0', '4.149']",305,2907,1695,13377,100.00,100.00,100.00,100.00,3.918,0.411,0.705,0.089
values_13,15310,15310,"['973611', '8854589', '134318', '1111237', '65507', '552711', '569084', '49.634', '12659510', '0', '3900500', '0', '165360', '0', '0', '4.239']",10418,123392,68686,407843,100.00,100.00,100.00,100.00,1.470,0.124,0.223,0.038
values_41,12441,12441,"['971882', '8854349', '132876', '1110976', '65424', '552717', '569030', '49.696', '12648256', '0', '3897630', '0', '164581', '0', '0', '4.223']",8377,98408,54959,302324,100.00,100.00,100.00,100.00,1.485,0.126,0.226,0.041
values_55,18663,18663,"['975590', '8854882', '136003', '1111558', '65627', '552711', '569139', '49.564', '12672674', '0', '3903853', '0', '166432', '0', '0', '4.263']",12780,152609,84620,539829,100.00,100.00,100.00,100.00,1.460,0.122,0.221,0.035
values_31,212316,212316,"['1029836', '8862745', '192881', '1119904', '69142', '552658', '570259', '47.365', '13401996', '0', '4097505', '0', '163394', '0', '0', '3.988']",78903,955393,536041,296965,100.00,100.00,100.00,100.00,2.691,0.222,0.396,0.715
values_66,91273,91273,"['991395', '8858011', '154762', '1114876', '66685', '552791', '569619', '48.792', '12944768', '0', '3976462', '0', '162380', '0', '0', '4.084']",34363,419106,231261,129222,100.00,100.00,100.00,100.00,2.656,0.218,0.395,0.706
values_65,171903,171903,"['1016556', '8862365', '179734', '1119433', '68562', '552779', '570281', '47.826', '13249590', '0', '4057093', '0', '162930', '0', '0', '4.016']",64851,802161,439877,245527,100.00,100.00,100.00,100.00,2.651,0.214,0.391,0.700
values_62,291504,291504,"['1053633', '8870288', '216433', '1127608', '71563', '552748', '571361', '46.450', '13702230', '0', '4176694', '0', '163813', '0', '0', '3.922']",110867,1401216,756189,423272,100.00,100.00,100.00,100.00,2.629,0.208,0.385,0.689
values_21,58268,58268,"['980932', '8856583', '144453', '1113343', '65980', '552795', '569393', '49.195', '12820154', '0', '3943458', '0', '161972', '0', '0', '4.107']",22048,269478,147456,82800,100.00,100.00,100.00,100.00,2.643,0.216,0.395,0.704
values_95,944,944,"['962231', '8844761', '126823', '1108669', '65021', '552270', '568397', '49.963', '12587752', '0', '3881134', '0', '160972', '0', '0', '4.148']",148,1293,756,6229,100.00,100.00,100.00,100.00,6.378,0.730,1.249,0.152
values_84,289570,289570,"['1053633', '8868354', '216433', '1125674', '71563', '552748', '571188', '46.517', '13694494', '0', '4174760', '0', '163813', '0', '0', '3.924']",108933,1352866,742651,413602,100.00,100.00,100.00,100.00,2.658,0.214,0.390,0.700
values_58,152858,152858,"['1010631', '8861188', '173872', '1118214', '68281', '552757', '570132', '48.065', '13177550', '0', '4038048', '0', '162815', '0', '0', '4.032']",57565,708584,389915,217524,100.00,100.00,100.00,100.00,2.655,0.216,0.392,0.703
values_64,15744,15744,"['973798', '8854836', '134505', '1111484', '65508', '552710', '569100', '49.617', '12661246', '0', '3900934', '0', '165360', '0', '0', '4.239']",10665,129567,70415,425133,100.00,100.00,100.00,100.00,1.476,0.122,0.224,0.037
values_83,214120,214120,"['1029836', '8864549', '192881', '1121708', '69142', '552658', '570379', '47.300', '13409212', '0', '4099309', '0', '163394', '0', '0', '3.986']",80707,1000493,548669,305985,100.00,100.00,100.00,100.00,2.653,0.214,0.390,0.700
values_94,1530,1530,"['963077', '8844753', '127200', '1108675', '65047', '552244', '568372', '49.948', '12589910', '0', '3881720', '0', '161146', '0', '0', '4.151']",570,6009,3350,43539,100.00,100.00,100.00,100.00,2.684,0.255,0.457,0.035
values_0,3761,3761,"['961867', '8845343', '127936', '1107417', '65049', '552253', '568412', '49.970', '12582606', '0', '3878950', '0', '161752', '0', '0', '4.170']",2125,24463,13395,46009,100.00,100.00,100.00,100.00,1.770,0.154,0.281,0.082
values_99,79230,79230,"['987540', '8857576', '150970', '1114399', '66303', '552792', '569541', '48.926', '12899316', '0', '3964419', '0', '162245', '0', '0', '4.093']",29929,366259,201063,112599,100.00,100.00,100.00,100.00,2.647,0.216,0.394,0.704
values_96,119314,119314,"['1000113', '8859354', '163480', '1116296', '67348', '552761', '569823', '48.454', '13050742', '0', '4004504', '0', '162523', '0', '0', '4.059']",44869,548698,303003,169050,100.00,100.00,100.00,100.00,2.659,0.217,0.394,0.706
