id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,4998,4998,"['943572', '8847539', '124708', '1108713', '65390', '552370', '568543', '50.085', '12591254', '0', '3880188', '0', '162257', '0', '0', '4.182']",1126,8585,6828,6328,100.00,85.71,71.43,100.00,4.439,0.582,0.732,0.790
values_19,6988,6988,"['959300', '8851035', '126740', '1109119', '65489', '552611', '568792', '50.014', '12606702', '0', '3887177', '0', '162603', '0', '0', '4.183']",1432,11183,8817,8173,100.00,85.71,71.43,100.00,4.880,0.625,0.793,0.855
values_12,5585,5585,"['958200', '8851273', '126578', '1109188', '65490', '552560', '568743', '50.014', '12604126', '0', '3885775', '0', '162179', '0', '0', '4.174']",1326,10279,8126,7532,100.00,85.71,71.43,100.00,4.212,0.543,0.687,0.742
values_38,908,908,"['960784', '8844874', '126627', '1108778', '65031', '552260', '568388', '49.967', '12588076', '0', '3881098', '0', '160956', '0', '0', '4.147']",30,130,125,213,100.00,85.71,64.29,75.00,30.267,6.985,7.264,4.263
values_81,10526,10526,"['963304', '8849789', '127410', '1108901', '65902', '552530', '568720', '50.022', '12618028', '0', '3890715', '0', '163696', '0', '0', '4.207']",2152,17405,13551,12565,100.00,85.71,71.43,100.00,4.891,0.605,0.777,0.838
values_5,10441,10441,"['963236', '8849789', '127393', '1108901', '65899', '552533', '568717', '50.023', '12617790', '0', '3890630', '0', '163709', '0', '0', '4.208']",2152,17405,13551,12565,100.00,85.71,71.43,100.00,4.852,0.600,0.770,0.831
values_40,1468,1468,"['956144', '8852492', '126116', '1109213', '65152', '552649', '568754', '50.011', '12591848', '0', '3881658', '0', '161275', '0', '0', '4.155']",424,2843,2373,12419,100.00,85.71,71.43,100.00,3.462,0.516,0.619,0.118
values_70,3291,3291,"['971748', '8852524', '128130', '1109606', '65397', '552744', '568906', '49.941', '12608306', '0', '3888481', '0', '161690', '0', '0', '4.158']",696,5015,4073,3773,100.00,85.71,71.43,100.00,4.728,0.656,0.808,0.872
values_23,6912,6912,"['958856', '8850801', '126733', '1109188', '65608', '552589', '568749', '50.019', '12607828', '0', '3887101', '0', '162657', '0', '0', '4.185']",1656,13105,10283,9533,100.00,85.71,71.43,100.00,4.174,0.527,0.672,0.725
values_72,6897,6897,"['958844', '8850801', '126730', '1109188', '65603', '552594', '568752', '50.019', '12607784', '0', '3887086', '0', '162657', '0', '0', '4.185']",1656,13105,10283,9533,100.00,85.71,71.43,100.00,4.165,0.526,0.671,0.723
values_79,938,938,"['960448', '8844922', '126584', '1108819', '65026', '552265', '568400', '49.967', '12588282', '0', '3881127', '0', '160972', '0', '0', '4.148']",28,111,111,149,100.00,85.71,64.29,75.00,33.500,8.450,8.450,6.295
values_78,1177,1177,"['971696', '8852960', '128027', '1109531', '65161', '552775', '568973', '49.932', '12602158', '0', '3886366', '0', '161166', '0', '0', '4.147']",262,1613,1392,5123,100.00,85.71,71.43,100.00,4.492,0.730,0.846,0.230
values_87,10426,10426,"['963224', '8849789', '127390', '1108901', '65900', '552532', '568718', '50.023', '12617748', '0', '3890615', '0', '163696', '0', '0', '4.207']",2152,17405,13551,12565,100.00,85.71,71.43,100.00,4.845,0.599,0.769,0.830
values_6,6962,6962,"['958896', '8850801', '126743', '1109188', '65610', '552604', '568755', '50.020', '12607974', '0', '3887151', '0', '162679', '0', '0', '4.185']",1656,13105,10283,9533,100.00,85.71,71.43,100.00,4.204,0.531,0.677,0.730
values_68,6932,6932,"['958872', '8850801', '126737', '1109188', '65608', '552589', '568747', '50.019', '12607900', '0', '3887121', '0', '162657', '0', '0', '4.185']",1656,13105,10283,9533,100.00,85.71,71.43,100.00,4.186,0.529,0.674,0.727
values_69,6947,6947,"['958884', '8850801', '126740', '1109188', '65603', '552593', '568750', '50.019', '12607936', '0', '3887136', '0', '162657', '0', '0', '4.184']",1656,13105,10283,9533,100.00,85.71,71.43,100.00,4.195,0.530,0.676,0.729
values_1,902,902,"['959184', '8845040', '126425', '1108916', '65032', '552259', '568394', '49.969', '12588590', '0', '3881092', '0', '160956', '0', '0', '4.147']",26,92,97,101,100.00,85.71,64.29,75.00,34.692,9.804,9.299,8.931
values_45,5412,5412,"['956780', '8851507', '126379', '1109288', '65408', '552583', '568764', '50.013', '12604094', '0', '3885601', '0', '162243', '0', '0', '4.175']",1224,9413,7463,6917,100.00,85.71,71.43,100.00,4.422,0.575,0.725,0.782
values_33,7315,7315,"['960572', '8850529', '126991', '1109078', '65764', '552525', '568703', '50.021', '12609472', '0', '3887505', '0', '162801', '0', '0', '4.188']",1774,14123,11058,10252,100.00,85.71,71.43,100.00,4.123,0.518,0.662,0.714
values_15,1075,1075,"['968012', '8853238', '127546', '1108154', '65130', '552767', '568929', '50.004', '12586240', '0', '3881265', '0', '161113', '0', '0', '4.151']",136,725,663,1481,100.00,85.71,71.43,100.00,7.904,1.483,1.621,0.726
values_93,10436,10436,"['963232', '8849789', '127392', '1108901', '65887', '552525', '568716', '50.021', '12617776', '0', '3890625', '0', '163696', '0', '0', '4.207']",2152,17405,13551,12565,100.00,85.71,71.43,100.00,4.849,0.600,0.770,0.831
values_24,7190,7190,"['960472', '8850529', '126966', '1109078', '65745', '552514', '568695', '50.019', '12609060', '0', '3887380', '0', '162760', '0', '0', '4.187']",1774,14123,11058,10252,100.00,85.71,71.43,100.00,4.053,0.509,0.650,0.701
values_25,9540,9540,"['975788', '8850343', '128905', '1107822', '65798', '552516', '568696', '49.996', '12608762', '0', '3889729', '0', '162632', '0', '0', '4.181']",1896,15179,11861,10997,100.00,85.71,71.43,100.00,5.032,0.628,0.804,0.868
values_26,1196,1196,"['972224', '8852962', '128087', '1109483', '65165', '552755', '568922', '49.930', '12602036', '0', '3886386', '0', '161150', '0', '0', '4.147']",216,1279,1121,3567,100.00,85.71,71.43,100.00,5.537,0.935,1.067,0.335
values_48,7095,7095,"['960396', '8850529', '126947', '1109078', '65738', '552521', '568700', '50.020', '12608758', '0', '3887285', '0', '162731', '0', '0', '4.186']",1774,14123,11058,10252,100.00,85.71,71.43,100.00,3.999,0.502,0.642,0.692
values_71,985,985,"['960472', '8844942', '126590', '1108824', '65034', '552268', '568408', '49.967', '12588450', '0', '3881174', '0', '160977', '0', '0', '4.148']",72,323,317,443,100.00,85.71,64.29,100.00,13.681,3.050,3.107,2.223
values_76,1207,1207,"['971720', '8852960', '128033', '1109531', '65159', '552781', '568977', '49.932', '12602278', '0', '3886396', '0', '161166', '0', '0', '4.147']",262,1613,1392,5123,100.00,85.71,71.43,100.00,4.607,0.748,0.867,0.236
values_7,6978,6978,"['959292', '8851035', '126738', '1109119', '65488', '552616', '568797', '50.014', '12606692', '0', '3887167', '0', '162609', '0', '0', '4.183']",1432,11183,8817,8173,100.00,85.71,71.43,100.00,4.873,0.624,0.791,0.854
values_50,12510,12510,"['969988', '8857723', '128338', '1110040', '66203', '553005', '569226', '50.002', '12636420', '0', '3897699', '0', '163775', '0', '0', '4.202']",2566,21029,16296,15112,100.00,85.71,71.43,100.00,4.875,0.595,0.768,0.828
values_22,1329,1329,"['954512', '8852712', '125890', '1109319', '65094', '552664', '568768', '50.012', '12591844', '0', '3881519', '0', '161214', '0', '0', '4.153']",312,1985,1691,7085,100.00,85.71,71.43,100.00,4.260,0.670,0.786,0.188
values_4,5555,5555,"['958176', '8851273', '126572', '1109188', '65487', '552563', '568748', '50.014', '12604034', '0', '3885745', '0', '162139', '0', '0', '4.173']",1326,10279,8126,7532,100.00,85.71,71.43,100.00,4.189,0.540,0.684,0.738
values_32,1242,1242,"['971748', '8852960', '128040', '1109531', '65163', '552783', '568982', '49.932', '12602418', '0', '3886431', '0', '161166', '0', '0', '4.147']",262,1613,1392,5123,100.00,85.71,71.43,100.00,4.740,0.770,0.892,0.242
values_77,1187,1187,"['971704', '8852960', '128029', '1109531', '65158', '552778', '568975', '49.932', '12602198', '0', '3886376', '0', '161166', '0', '0', '4.147']",262,1613,1392,5123,100.00,85.71,71.43,100.00,4.531,0.736,0.853,0.232
values_91,9865,9865,"['981708', '8849569', '129767', '1109089', '65813', '552544', '568634', '49.914', '12625350', '0', '3895054', '0', '163814', '0', '0', '4.206']",2424,19783,15353,14237,100.00,85.71,71.43,100.00,4.070,0.499,0.643,0.693
values_42,8413,8413,"['961232', '8850139', '127115', '1109047', '65867', '552500', '568697', '50.023', '12613748', '0', '3888603', '0', '163286', '0', '0', '4.199']",2022,16273,12692,11768,100.00,85.71,71.43,100.00,4.161,0.517,0.663,0.715
values_13,1091,1091,"['968020', '8853238', '127548', '1108154', '65129', '552768', '568930', '50.004', '12586292', '0', '3881281', '0', '161116', '0', '0', '4.151']",136,725,663,1481,100.00,85.71,71.43,100.00,8.022,1.505,1.646,0.737
values_41,6938,6938,"['959260', '8851035', '126730', '1109119', '65487', '552617', '568798', '50.015', '12606562', '0', '3887127', '0', '162575', '0', '0', '4.182']",1432,11183,8817,8173,100.00,85.71,71.43,100.00,4.845,0.620,0.787,0.849
values_55,7175,7175,"['960460', '8850529', '126963', '1109078', '65735', '552514', '568700', '50.018', '12609012', '0', '3887365', '0', '162760', '0', '0', '4.187']",1774,14123,11058,10252,100.00,85.71,71.43,100.00,4.045,0.508,0.649,0.700
values_31,12520,12520,"['969996', '8857723', '128340', '1110040', '66212', '553011', '569230', '50.003', '12636448', '0', '3897709', '0', '163775', '0', '0', '4.202']",2566,21029,16296,15112,100.00,85.71,71.43,100.00,4.879,0.595,0.768,0.828
values_66,6932,6932,"['958872', '8850801', '126737', '1109188', '65605', '552592', '568752', '50.019', '12607872', '0', '3887121', '0', '162657', '0', '0', '4.185']",1656,13105,10283,9533,100.00,85.71,71.43,100.00,4.186,0.529,0.674,0.727
values_65,3311,3311,"['971764', '8852524', '128134', '1109606', '65397', '552744', '568903', '49.941', '12608362', '0', '3888501', '0', '161694', '0', '0', '4.158']",696,5015,4073,3773,100.00,85.71,71.43,100.00,4.757,0.660,0.813,0.878
values_62,5209,5209,"['972056', '8851687', '128242', '1107968', '65295', '552625', '568803', '49.985', '12597212', '0', '3885399', '0', '161908', '0', '0', '4.167']",1032,7795,6221,5765,100.00,85.71,71.43,100.00,5.047,0.668,0.837,0.904
values_21,6584,6584,"['977636', '8851045', '129055', '1109263', '65721', '552568', '568672', '49.930', '12617962', '0', '3891774', '0', '162609', '0', '0', '4.178']",1542,12125,9536,8840,100.00,85.71,71.43,100.00,4.270,0.543,0.690,0.745
values_95,8388,8388,"['961212', '8850139', '127110', '1109047', '65870', '552489', '568696', '50.023', '12613668', '0', '3888578', '0', '163286', '0', '0', '4.199']",2022,16273,12692,11768,100.00,85.71,71.43,100.00,4.148,0.515,0.661,0.713
values_84,1462,1462,"['956140', '8852492', '126115', '1109213', '65155', '552644', '568753', '50.011', '12591826', '0', '3881652', '0', '161275', '0', '0', '4.155']",424,2843,2373,12419,100.00,85.71,71.43,100.00,3.448,0.514,0.616,0.118
values_58,1486,1486,"['956156', '8852492', '126119', '1109213', '65154', '552647', '568753', '50.011', '12591914', '0', '3881676', '0', '161277', '0', '0', '4.155']",424,2843,2373,12419,100.00,85.71,71.43,100.00,3.505,0.523,0.626,0.120
values_64,12550,12550,"['970020', '8857723', '128346', '1110040', '66197', '553011', '569229', '50.001', '12636532', '0', '3897739', '0', '163775', '0', '0', '4.202']",2566,21029,16296,15112,100.00,85.71,71.43,100.00,4.891,0.597,0.770,0.830
values_83,12535,12535,"['970008', '8857723', '128343', '1110040', '66201', '553007', '569229', '50.001', '12636490', '0', '3897724', '0', '163775', '0', '0', '4.202']",2566,21029,16296,15112,100.00,85.71,71.43,100.00,4.885,0.596,0.769,0.829
values_94,1196,1196,"['972224', '8852962', '128087', '1109483', '65168', '552752', '568918', '49.930', '12602036', '0', '3886386', '0', '161150', '0', '0', '4.147']",216,1279,1121,3567,100.00,85.71,71.43,100.00,5.537,0.935,1.067,0.335
values_0,5565,5565,"['958184', '8851273', '126574', '1109188', '65486', '552564', '568747', '50.014', '12604060', '0', '3885755', '0', '162179', '0', '0', '4.174']",1326,10279,8126,7532,100.00,85.71,71.43,100.00,4.197,0.541,0.685,0.739
values_99,4032,4032,"['973200', '8852306', '128325', '1109508', '65310', '552630', '568770', '49.921', '12610004', '0', '3889221', '0', '161908', '0', '0', '4.163']",774,5653,4568,4232,100.00,85.71,71.43,100.00,5.209,0.713,0.883,0.953
values_96,6599,6599,"['977648', '8851045', '129058', '1109263', '65730', '552575', '568678', '49.931', '12618010', '0', '3891789', '0', '162609', '0', '0', '4.178']",1542,12125,9536,8840,100.00,85.71,71.43,100.00,4.280,0.544,0.692,0.746
values_67,6978,6978,"['959292', '8851035', '126738', '1109119', '65492', '552612', '568796', '50.014', '12606674', '0', '3887167', '0', '162603', '0', '0', '4.183']",1432,11183,8817,8173,100.00,85.71,71.43,100.00,4.873,0.624,0.791,0.854
values_61,902,902,"['959184', '8845040', '126425', '1108916', '65032', '552259', '568394', '49.969', '12588590', '0', '3881092', '0', '160956', '0', '0', '4.147']",26,92,97,101,100.00,85.71,64.29,75.00,34.692,9.804,9.299,8.931
values_43,4384,4384,"['975068', '8852072', '128582', '1109366', '65365', '552632', '568764', '49.921', '12610590', '0', '3889574', '0', '161775', '0', '0', '4.159']",856,6329,5091,4717,100.00,85.71,71.43,100.00,5.121,0.693,0.861,0.929
values_2,8408,8408,"['961228', '8850139', '127114', '1109047', '65870', '552489', '568694', '50.023', '12613732', '0', '3888598', '0', '163286', '0', '0', '4.199']",2022,16273,12692,11768,100.00,85.71,71.43,100.00,4.158,0.517,0.662,0.714
values_54,4062,4062,"['973224', '8852306', '128331', '1109508', '65321', '552637', '568774', '49.922', '12610088', '0', '3889251', '0', '161908', '0', '0', '4.163']",774,5653,4568,4232,100.00,85.71,71.43,100.00,5.248,0.719,0.889,0.960
values_30,12470,12470,"['969956', '8857723', '128330', '1110040', '66193', '553012', '569231', '50.002', '12636308', '0', '3897659', '0', '163773', '0', '0', '4.202']",2566,21029,16296,15112,100.00,85.71,71.43,100.00,4.860,0.593,0.765,0.825
values_59,7200,7200,"['960480', '8850529', '126968', '1109078', '65740', '552516', '568699', '50.019', '12609094', '0', '3887390', '0', '162760', '0', '0', '4.187']",1774,14123,11058,10252,100.00,85.71,71.43,100.00,4.059,0.510,0.651,0.702
values_85,10461,10461,"['963252', '8849789', '127397', '1108901', '65901', '552531', '568719', '50.023', '12617846', '0', '3890650', '0', '163696', '0', '0', '4.207']",2152,17405,13551,12565,100.00,85.71,71.43,100.00,4.861,0.601,0.772,0.833
values_74,4394,4394,"['975076', '8852072', '128584', '1109366', '65363', '552634', '568767', '49.921', '12610618', '0', '3889584', '0', '161775', '0', '0', '4.159']",856,6329,5091,4717,100.00,85.71,71.43,100.00,5.133,0.694,0.863,0.932
values_90,938,938,"['960448', '8844922', '126584', '1108819', '65026', '552265', '568400', '49.967', '12588282', '0', '3881127', '0', '160972', '0', '0', '4.148']",28,111,111,149,100.00,85.71,64.29,75.00,33.500,8.450,8.450,6.295
values_18,4022,4022,"['973192', '8852306', '128323', '1109508', '65315', '552631', '568769', '49.922', '12609976', '0', '3889211', '0', '161908', '0', '0', '4.163']",774,5653,4568,4232,100.00,85.71,71.43,100.00,5.196,0.711,0.880,0.950
values_52,4963,4963,"['943544', '8847539', '124701', '1108713', '65388', '552370', '568543', '50.085', '12591142', '0', '3880153', '0', '162257', '0', '0', '4.182']",1126,8585,6828,6328,100.00,85.71,71.43,100.00,4.408,0.578,0.727,0.784
values_44,5452,5452,"['956812', '8851507', '126387', '1109288', '65423', '552593', '568771', '50.014', '12604222', '0', '3885641', '0', '162276', '0', '0', '4.176']",1224,9413,7463,6917,100.00,85.71,71.43,100.00,4.454,0.579,0.731,0.788
values_17,9945,9945,"['981772', '8849569', '129783', '1109089', '65821', '552546', '568637', '49.914', '12625574', '0', '3895134', '0', '163849', '0', '0', '4.207']",2424,19783,15353,14237,100.00,85.71,71.43,100.00,4.103,0.503,0.648,0.699
values_36,3041,3041,"['972432', '8852618', '128184', '1109530', '65326', '552747', '568908', '49.937', '12607316', '0', '3888231', '0', '161499', '0', '0', '4.154']",552,3853,3167,2933,100.00,85.71,71.43,100.00,5.509,0.789,0.960,1.037
values_49,9860,9860,"['981704', '8849569', '129766', '1109089', '65812', '552547', '568636', '49.914', '12625336', '0', '3895049', '0', '163814', '0', '0', '4.206']",2424,19783,15353,14237,100.00,85.71,71.43,100.00,4.068,0.498,0.642,0.693
values_86,10441,10441,"['963236', '8849789', '127393', '1108901', '65893', '552529', '568718', '50.022', '12617790', '0', '3890630', '0', '163696', '0', '0', '4.207']",2152,17405,13551,12565,100.00,85.71,71.43,100.00,4.852,0.600,0.770,0.831
values_37,7175,7175,"['960460', '8850529', '126963', '1109078', '65737', '552519', '568699', '50.019', '12609016', '0', '3887365', '0', '162760', '0', '0', '4.187']",1774,14123,11058,10252,100.00,85.71,71.43,100.00,4.045,0.508,0.649,0.700
values_56,12530,12530,"['970004', '8857723', '128342', '1110040', '66197', '553011', '569226', '50.001', '12636476', '0', '3897719', '0', '163775', '0', '0', '4.202']",2566,21029,16296,15112,100.00,85.71,71.43,100.00,4.883,0.596,0.769,0.829
values_63,1220,1220,"['972236', '8852962', '128090', '1109483', '65168', '552752', '568920', '49.930', '12602132', '0', '3886410', '0', '161150', '0', '0', '4.147']",216,1279,1121,3567,100.00,85.71,71.43,100.00,5.648,0.954,1.088,0.342
values_35,9850,9850,"['981696', '8849569', '129764', '1109089', '65804', '552543', '568627', '49.913', '12625308', '0', '3895039', '0', '163814', '0', '0', '4.206']",2424,19783,15353,14237,100.00,85.71,71.43,100.00,4.064,0.498,0.642,0.692
values_97,2565,2565,"['971108', '8852804', '128007', '1109638', '65165', '552675', '568777', '49.921', '12606832', '0', '3887754', '0', '161499', '0', '0', '4.154']",486,3329,2756,2552,100.00,85.71,71.43,100.00,5.278,0.771,0.931,1.005
values_75,11394,11394,"['977388', '8849737', '129196', '1107744', '65968', '552537', '568726', '50.003', '12614250', '0', '3891583', '0', '164071', '0', '0', '4.216']",2286,18575,14438,13388,100.00,85.71,71.43,100.00,4.984,0.613,0.789,0.851
values_57,1443,1443,"['969560', '8852566', '127784', '1108075', '65251', '552740', '568900', '50.005', '12587298', '0', '3881633', '0', '161248', '0', '0', '4.154']",366,2395,2018,9501,100.00,85.71,71.43,100.00,3.943,0.603,0.715,0.152
values_88,2590,2590,"['971128', '8852804', '128012', '1109638', '65168', '552672', '568776', '49.920', '12606912', '0', '3887779', '0', '161511', '0', '0', '4.154']",486,3329,2756,2552,100.00,85.71,71.43,100.00,5.329,0.778,0.940,1.015
values_10,5304,5304,"['972132', '8851687', '128261', '1107968', '65302', '552634', '568807', '49.986', '12597478', '0', '3885494', '0', '161931', '0', '0', '4.168']",1032,7795,6221,5765,100.00,85.71,71.43,100.00,5.140,0.680,0.853,0.920
values_53,5575,5575,"['958192', '8851273', '126576', '1109188', '65490', '552560', '568745', '50.014', '12604090', '0', '3885765', '0', '162179', '0', '0', '4.174']",1326,10279,8126,7532,100.00,85.71,71.43,100.00,4.204,0.542,0.686,0.740
values_8,4963,4963,"['943544', '8847539', '124701', '1108713', '65391', '552367', '568539', '50.085', '12591142', '0', '3880153', '0', '162257', '0', '0', '4.182']",1126,8585,6828,6328,100.00,85.71,71.43,100.00,4.408,0.578,0.727,0.784
values_39,985,985,"['960472', '8844942', '126590', '1108824', '65034', '552268', '568408', '49.967', '12588450', '0', '3881174', '0', '160977', '0', '0', '4.148']",72,323,317,443,100.00,85.71,64.29,100.00,13.681,3.050,3.107,2.223
values_47,1492,1492,"['956160', '8852492', '126120', '1109213', '65152', '552649', '568753', '50.011', '12591936', '0', '3881682', '0', '161277', '0', '0', '4.155']",424,2843,2373,12419,100.00,85.71,71.43,100.00,3.519,0.525,0.629,0.120
values_60,6922,6922,"['958864', '8850801', '126735', '1109188', '65611', '552592', '568751', '50.020', '12607864', '0', '3887111', '0', '162657', '0', '0', '4.185']",1656,13105,10283,9533,100.00,85.71,71.43,100.00,4.180,0.528,0.673,0.726
values_89,4973,4973,"['943552', '8847539', '124703', '1108713', '65391', '552367', '568540', '50.085', '12591174', '0', '3880163', '0', '162257', '0', '0', '4.182']",1126,8585,6828,6328,100.00,85.71,71.43,100.00,4.417,0.579,0.728,0.786
