id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,5016,1905,88.4,88.7,85.5,18.99,18.99,0.00,194,918,952,4010,100.00,100.00,100.00,100.00,25.856,5.464,5.269,1.251
values_19,5928,2443,90.5,90.5,90.5,20.61,20.61,0.00,323,1615,1691,10057,100.00,100.00,100.00,100.00,18.353,3.671,3.506,0.589
values_12,5456,2169,89.6,89.7,88.1,19.88,19.88,0.00,262,1250,1303,6579,100.00,100.00,100.00,100.00,20.824,4.365,4.187,0.829
values_38,8665,4874,96.1,96.2,95.1,28.12,28.12,0.00,748,3903,4132,2496,100.00,100.00,100.00,100.00,11.584,2.220,2.097,3.472
values_81,4453,1575,86.4,86.9,78.6,17.68,17.68,0.00,112,515,528,1507,100.00,100.00,100.00,100.00,39.759,8.647,8.434,2.955
values_5,12329,7606,97.5,97.6,97.0,30.85,30.85,0.00,1240,6731,7164,4340,100.00,100.00,100.00,100.00,9.943,1.832,1.721,2.841
values_40,6873,3536,94.6,94.7,92.8,25.72,25.72,0.00,485,2505,2639,1583,100.00,100.00,100.00,100.00,14.171,2.744,2.604,4.342
values_70,8658,4867,96.1,96.2,95.1,28.11,28.11,0.00,741,3896,4125,2489,100.00,100.00,100.00,100.00,11.684,2.222,2.099,3.479
values_23,4048,1338,84.2,85.2,65.4,16.53,16.53,0.00,56,228,229,620,100.00,100.00,100.00,100.00,72.286,17.754,17.677,6.529
values_72,7216,3787,94.9,95.1,93.4,26.24,26.24,0.00,541,2768,2919,1757,100.00,100.00,100.00,100.00,13.338,2.607,2.472,4.107
values_79,6576,3317,94.2,94.4,92.1,25.22,25.22,0.00,451,2274,2392,16272,100.00,100.00,100.00,100.00,14.581,2.892,2.749,0.404
