id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,641849,324603,99.5,99.6,97.9,25.29,23.25,2.04,48421,197112,148603,1402980,100.00,91.30,78.26,90.00,13.256,3.256,4.319,0.457
values_19,394265,201254,99.0,99.0,98.6,25.52,23.64,1.89,28468,114847,86516,697393,100.00,91.30,78.26,90.00,13.849,3.433,4.557,0.565
values_12,40371,19013,97.5,98.0,92.4,23.55,21.85,1.70,3207,12217,9242,37037,100.00,91.30,78.26,90.00,12.588,3.304,4.368,1.090
values_38,294813,144640,98.3,98.3,98.4,24.53,22.69,1.85,21220,85128,64114,472758,100.00,91.30,78.26,90.00,13.893,3.463,4.598,0.624
values_81,27197,11648,95.1,95.3,93.3,21.41,20.00,1.42,1943,7248,5509,66408,100.00,91.30,78.26,90.00,13.997,3.752,4.937,0.410
values_5,27174,11646,95.1,95.3,93.3,21.43,20.01,1.41,1941,7239,5506,66332,100.00,91.30,78.26,90.00,14.000,3.754,4.935,0.410
values_40,6656,2047,84.6,85.3,76.7,15.38,14.87,0.50,297,960,757,1908,100.00,91.30,78.26,90.00,22.411,6.933,8.793,3.488
values_70,27192,11648,95.1,95.3,93.3,21.42,20.00,1.42,1943,7248,5509,66408,100.00,91.30,78.26,90.00,13.995,3.752,4.936,0.409
values_23,512126,259043,99.1,99.2,97.5,25.29,23.35,1.94,37459,151854,114415,1001228,100.00,91.30,78.26,90.00,13.672,3.372,4.476,0.511
values_72,394302,201259,99.0,99.0,98.6,25.52,23.63,1.89,28474,114874,86525,697510,100.00,91.30,78.26,90.00,13.848,3.432,4.557,0.565
values_79,15576,5061,89.0,88.8,90.6,16.25,15.01,1.24,1110,4020,3079,23877,100.00,91.30,78.26,90.00,14.032,3.875,5.059,0.652
values_78,153965,72949,97.5,97.5,97.7,23.69,21.95,1.74,10999,43498,32735,196810,100.00,91.30,78.26,90.00,13.998,3.540,4.703,0.782
values_87,641821,324605,99.5,99.6,97.9,25.29,23.25,2.04,48425,197130,148609,1403070,100.00,91.30,78.26,90.00,13.254,3.256,4.319,0.457
values_6,512073,259042,99.1,99.2,97.5,25.29,23.35,1.94,37445,151791,114394,1000934,100.00,91.30,78.26,90.00,13.675,3.374,4.476,0.512
values_68,61698,29760,98.5,98.7,96.2,24.12,22.27,1.85,5046,19533,14713,68744,100.00,91.30,78.26,90.00,12.227,3.159,4.193,0.898
values_69,394215,201247,99.0,99.0,98.6,25.53,23.64,1.89,28462,114820,86507,697276,100.00,91.30,78.26,90.00,13.851,3.433,4.557,0.565
values_1,40411,19017,97.5,98.0,92.4,23.53,21.83,1.70,3211,12235,9248,37079,100.00,91.30,78.26,90.00,12.585,3.303,4.370,1.090
values_45,216283,106055,98.2,98.2,98.1,24.52,22.72,1.79,15489,61740,46453,310898,100.00,91.30,78.26,90.00,13.964,3.503,4.656,0.696
values_33,216156,106035,98.2,98.2,98.1,24.53,22.73,1.79,15469,61650,46423,310568,100.00,91.30,78.26,90.00,13.973,3.506,4.656,0.696
values_15,5198,1586,82.7,83.9,62.1,15.26,15.06,0.19,139,396,324,368,100.00,91.30,76.09,90.00,37.396,13.126,16.043,14.125
values_93,15590,5067,89.0,88.8,90.6,16.25,15.00,1.25,1116,4047,3088,24030,100.00,91.30,78.26,90.00,13.970,3.852,5.049,0.649
values_24,641827,324596,99.5,99.6,97.9,25.29,23.25,2.03,48415,197085,148594,1402845,100.00,91.30,78.26,90.00,13.257,3.257,4.319,0.458
values_25,512136,259043,99.1,99.2,97.5,25.29,23.35,1.94,37459,151854,114415,1001228,100.00,91.30,78.26,90.00,13.672,3.373,4.476,0.512
values_26,216159,106040,98.2,98.2,98.1,24.53,22.74,1.79,15467,61641,46420,310535,100.00,91.30,78.26,90.00,13.975,3.507,4.657,0.696
values_48,15559,5059,89.0,88.8,90.6,16.26,15.02,1.24,1108,4011,3076,23826,100.00,91.30,78.26,90.00,14.042,3.879,5.058,0.653
values_71,97900,47297,98.1,98.2,97.1,24.16,22.33,1.82,7576,29673,22348,119265,100.00,91.30,78.26,90.00,12.922,3.299,4.381,0.821
values_76,9302,2988,87.8,88.1,85.5,16.06,15.12,0.94,594,2059,1595,7148,100.00,91.30,78.26,90.00,15.660,4.518,5.832,1.301
values_7,61690,29763,98.5,98.7,96.2,24.12,22.28,1.85,5048,19542,14716,68768,100.00,91.30,78.26,90.00,12.221,3.157,4.192,0.897
values_50,9296,2990,87.9,88.1,85.5,16.08,15.14,0.95,596,2068,1598,7179,100.00,91.30,78.26,90.00,15.597,4.495,5.817,1.295
values_22,15585,5067,89.0,88.8,90.6,16.26,15.01,1.25,1116,4047,3088,24030,100.00,91.30,78.26,90.00,13.965,3.851,5.047,0.649
values_4,15601,5069,88.9,88.7,90.6,16.25,15.00,1.25,1118,4056,3091,24081,100.00,91.30,78.26,90.00,13.954,3.846,5.047,0.648
values_32,153930,72949,97.5,97.5,97.7,23.70,21.96,1.74,10987,43444,32717,196630,100.00,91.30,78.26,90.00,14.010,3.543,4.705,0.783
values_77,9283,2986,87.9,88.1,85.5,16.08,15.15,0.94,592,2050,1592,7117,100.00,91.30,78.26,90.00,15.681,4.528,5.831,1.304
values_91,5198,1586,82.7,83.9,62.1,15.26,15.06,0.19,139,396,324,368,100.00,91.30,76.09,90.00,37.396,13.126,16.043,14.125
values_42,512160,259047,99.1,99.2,97.5,25.29,23.35,1.94,37463,151872,114421,1001312,100.00,91.30,78.26,90.00,13.671,3.372,4.476,0.511
values_13,97900,47300,98.1,98.2,97.1,24.16,22.34,1.82,7574,29664,22345,119238,100.00,91.30,78.26,90.00,12.926,3.300,4.381,0.821
values_41,216172,106038,98.2,98.2,98.1,24.53,22.73,1.79,15475,61677,46432,310667,100.00,91.30,78.26,90.00,13.969,3.505,4.656,0.696
values_55,216189,106041,98.2,98.2,98.1,24.53,22.73,1.79,15473,61668,46429,310634,100.00,91.30,78.26,90.00,13.972,3.506,4.656,0.696
values_31,15579,5065,89.0,88.8,90.6,16.26,15.01,1.25,1114,4038,3085,23979,100.00,91.30,78.26,90.00,13.985,3.858,5.050,0.650
values_66,5198,1586,82.7,83.9,62.1,15.26,15.06,0.19,139,396,324,368,100.00,91.30,76.09,90.00,37.396,13.126,16.043,14.125
