inputName,text,data,bss
values_11,12176,272,432
values_19,14144,944,480
values_12,14144,432,448
values_38,14144,7832,648
values_81,14176,344,440
values_5,14144,536,456
values_40,14160,4752,592
values_70,12304,176,416
values_23,14160,4376,584
values_72,14160,7344,640
values_79,14160,1496,504
values_78,14160,5144,600
values_87,12160,656,464
values_6,14160,4752,592
values_68,14144,536,456
values_69,14144,7832,648
values_1,14160,4752,592
values_45,14160,5144,600
values_33,14160,7344,640
values_15,14160,4016,576
values_93,14160,5552,608
values_24,14160,5976,616
values_25,12176,8336,656
values_26,14160,5976,616
values_48,14160,1496,504
values_71,12304,176,416
values_76,14160,216,424
values_7,14160,7344,640
values_50,14144,1712,512
values_22,14160,4752,592
values_4,14160,6416,624
values_32,12304,176,416
values_77,14160,1112,488
values_91,12160,656,464
values_42,14144,536,456
values_13,12304,176,416
values_41,12160,2192,528
values_55,12176,272,432
values_31,14144,1944,520
values_66,14160,216,424
values_65,12304,176,416
values_62,14160,3672,568
values_21,14160,4752,592
values_95,14160,7344,640
values_84,12176,8336,656
values_58,12304,176,416
values_64,14144,2456,536
values_83,14160,4376,584
values_94,14160,3032,552
values_0,14144,944,480
values_99,14160,1496,504
values_96,14160,7344,640
values_67,14144,944,480
values_61,14144,432,448
values_43,14144,432,448
values_2,14160,5976,616
values_54,14160,5976,616
values_30,14160,1112,488
values_59,14144,1712,512
values_85,14160,4016,576
values_74,14144,1712,512
values_90,14144,792,472
values_18,14144,432,448
values_52,14160,4752,592
values_44,14160,5144,600
values_17,14160,5976,616
values_36,14160,5144,600
values_49,14160,1112,488
values_86,12160,656,464
values_37,14144,2456,536
values_56,14144,536,456
values_63,14160,7344,640
values_35,14160,4016,576
values_97,14160,216,424
values_75,14144,2736,544
values_57,14144,2456,536
values_88,14160,5976,616
values_10,14160,5976,616
values_53,14144,792,472
values_8,14160,1496,504
values_39,14160,1496,504
values_47,14144,3344,560
values_60,14144,1712,512
values_89,14144,2736,544
values_51,14160,4016,576
values_14,14144,944,480
values_28,14144,1712,512
values_16,12176,8336,656
values_34,14160,6416,624
values_82,14160,4016,576
values_46,14160,216,424
values_27,14160,5976,616
values_20,14144,2456,536
values_9,14144,1944,520
values_92,14144,1712,512
values_3,14144,3344,560
values_98,14160,5144,600
values_29,12176,8336,656
values_80,14144,432,448
values_73,12176,272,432
