id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,671929,508638,99.9,99.9,99.2,37.85,37.85,0.00,93664,487443,339155,608121,100.00,100.00,91.30,100.00,7.174,1.378,1.981,1.105
values_19,39688,24222,97.9,99.0,82.8,30.52,30.52,0.00,7544,46188,27557,39215,100.00,69.57,58.70,60.00,5.261,0.859,1.440,1.012
values_12,39175,24399,98.0,99.0,82.7,31.14,31.14,0.00,7128,43573,25981,37042,100.00,69.57,58.70,60.00,5.496,0.899,1.508,1.058
values_38,15752,8946,96.3,96.4,95.2,28.40,28.40,0.00,2441,11564,7195,108503,100.00,100.00,91.30,100.00,6.453,1.362,2.189,0.145
values_81,23033,13909,97.6,97.7,97.0,30.19,30.19,0.00,3838,18564,11781,91948,100.00,100.00,91.30,100.00,6.001,1.241,1.955,0.251
values_5,671919,508616,99.9,99.9,99.2,37.85,37.85,0.00,93678,487495,339174,608156,100.00,100.00,91.30,100.00,7.173,1.378,1.981,1.105
values_40,37516,24340,98.0,98.9,82.7,32.44,32.44,0.00,6728,41066,24462,34761,100.00,69.57,58.70,60.00,5.576,0.914,1.534,1.079
values_70,973512,737679,99.9,100.0,99.4,37.89,37.89,0.00,136110,709924,491900,883429,100.00,100.00,91.30,100.00,7.152,1.371,1.979,1.102
values_23,218545,155621,99.7,99.7,99.5,35.60,35.60,0.00,33289,171157,107943,1887358,100.00,100.00,91.30,100.00,6.565,1.277,2.025,0.116
values_72,34677,21756,98.4,98.4,98.0,31.37,31.37,0.00,5909,29055,18530,174587,100.00,100.00,91.30,100.00,5.869,1.193,1.871,0.199
values_79,6445,2287,87.1,87.1,87.3,17.74,17.74,0.00,701,3067,2072,12125,100.00,100.00,91.30,100.00,9.194,2.101,3.111,0.532
values_78,35587,23898,98.0,98.9,82.7,33.58,33.58,0.00,6278,38172,22835,32486,100.00,69.57,58.70,60.00,5.669,0.932,1.558,1.095
values_87,35707,24018,98.1,98.9,82.7,33.63,33.63,0.00,6308,38397,22910,32561,100.00,69.57,58.70,60.00,5.661,0.930,1.559,1.097
values_6,53240,35176,98.9,98.9,98.7,33.04,33.04,0.00,8873,44196,28077,309537,100.00,100.00,91.30,100.00,6.000,1.205,1.896,0.172
values_68,280408,197712,99.7,99.8,99.6,35.25,35.25,0.00,43551,225257,142439,2725252,100.00,100.00,91.30,100.00,6.439,1.245,1.969,0.103
