id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,2871,2871,"['968604', '8854108', '127603', '1110140', '65369', '552750', '568972', '49.939', '12608302', '0', '3888061', '0', '161098', '0', '0', '4.143']",698,5958,3675,2313,100.00,100.00,100.00,100.00,4.113,0.482,0.781,1.241
values_19,12668,12668,"['999856', '8863695', '131513', '1111319', '66827', '553266', '569721', '49.894', '12647198', '0', '3902857', '0', '161367', '0', '0', '4.135']",3701,36146,21105,13529,100.00,100.00,100.00,100.00,3.423,0.350,0.600,0.936
values_12,1497,1497,"['965340', '8853806', '127195', '1110111', '65173', '552741', '568954', '49.940', '12604856', '0', '3886686', '0', '161081', '0', '0', '4.144']",269,1719,1245,716,100.00,100.00,100.00,100.00,5.565,0.871,1.202,2.091
values_38,7079,7079,"['979020', '8854705', '128905', '1110198', '65859', '552729', '569009', '49.922', '12618820', '0', '3892268', '0', '161191', '0', '0', '4.141']",1980,18789,11077,7091,100.00,100.00,100.00,100.00,3.575,0.377,0.639,0.998
values_81,7079,7079,"['978972', '8854745', '128899', '1110203', '65850', '552738', '569010', '49.922', '12618822', '0', '3892268', '0', '161185', '0', '0', '4.141']",1979,18754,11074,7096,100.00,100.00,100.00,100.00,3.577,0.377,0.639,0.998
values_5,15669,15669,"['1007208', '8864191', '132432', '1111388', '67074', '553335', '569888', '49.879', '12654748', '0', '3905859', '0', '161368', '0', '0', '4.131']",4617,45437,26409,17086,100.00,100.00,100.00,100.00,3.394,0.345,0.593,0.917
values_40,10850,10850,"['988428', '8855115', '130081', '1110244', '66320', '552718', '569162', '49.909', '12628280', '0', '3896040', '0', '161214', '0', '0', '4.138']",3140,30502,17858,11461,100.00,100.00,100.00,100.00,3.455,0.356,0.608,0.947
values_70,2177,2177,"['967036', '8853936', '127407', '1110115', '65279', '552743', '568947', '49.940', '12606538', '0', '3887367', '0', '161098', '0', '0', '4.144']",484,3848,2477,1530,100.00,100.00,100.00,100.00,4.498,0.566,0.879,1.423
values_23,4176,4176,"['971612', '8854404', '127979', '1110184', '65377', '552729', '568922', '49.921', '12611606', '0', '3889365', '0', '161116', '0', '0', '4.142']",1092,9887,5934,3730,100.00,100.00,100.00,100.00,3.824,0.422,0.704,1.120
values_72,9168,9168,"['984564', '8854697', '129598', '1110190', '65992', '552763', '569115', '49.908', '12624006', '0', '3894358', '0', '161214', '0', '0', '4.140']",2628,25365,14919,9529,100.00,100.00,100.00,100.00,3.489,0.361,0.615,0.962
