inputName,text,data,bss
values_11,546,112,0
values_19,546,84,0
values_12,546,60,0
values_38,552,36,0
values_81,546,64,0
values_5,546,88,0
values_40,546,96,0
values_70,546,80,0
values_23,552,16,0
values_72,546,108,0
values_79,548,120,0
values_78,546,100,0
values_87,546,112,0
values_6,546,72,0
values_68,546,84,0
values_69,548,116,0
values_1,546,96,0
values_45,552,16,0
values_33,546,68,0
values_15,548,124,0
values_93,552,28,0
values_24,548,120,0
values_25,552,20,0
values_26,546,68,0
values_48,546,48,0
values_71,548,116,0
values_76,546,48,0
values_7,552,12,0
values_50,546,64,0
values_22,552,36,0
values_4,546,56,0
values_32,552,24,0
values_77,546,68,0
values_91,546,48,0
values_42,370,8,0
values_13,546,60,0
values_41,546,100,0
values_55,552,16,0
values_31,546,84,0
values_66,546,68,0
values_65,548,120,0
values_62,546,48,0
values_21,566,40,0
values_95,546,68,0
values_84,546,80,0
values_58,552,20,0
values_64,546,72,0
values_83,552,28,0
values_94,548,52,0
values_0,546,64,0
values_99,546,96,0
values_96,546,108,0
values_67,546,76,0
values_61,546,72,0
values_43,566,40,0
values_2,546,68,0
values_54,546,64,0
values_30,548,116,0
values_59,548,44,0
values_85,370,8,0
values_74,546,64,0
values_90,546,84,0
values_18,552,36,0
values_52,546,108,0
values_44,546,60,0
values_17,546,56,0
values_36,552,28,0
values_49,546,48,0
values_86,546,84,0
values_37,546,76,0
values_56,546,80,0
values_63,552,16,0
values_35,546,56,0
values_97,548,44,0
values_75,552,24,0
values_57,546,84,0
values_88,552,16,0
values_10,546,96,0
values_53,546,92,0
values_8,552,20,0
values_39,546,76,0
values_47,566,40,0
values_60,546,88,0
values_89,552,36,0
values_51,546,88,0
values_14,548,116,0
values_28,566,40,0
values_16,546,104,0
values_34,548,120,0
values_82,552,32,0
values_46,548,124,0
values_27,552,12,0
values_20,546,64,0
values_9,548,128,0
values_92,546,104,0
values_3,552,20,0
values_98,548,44,0
values_29,546,104,0
values_80,546,72,0
values_73,546,80,0
