id,clockCycles,assemblyInstr,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,48573,32414,1593,4802,4514,4702,100.00,100.00,100.00,100.00,30.492,10.115,10.761,10.330
values_19,17187,11376,699,2001,1878,2003,100.00,100.00,100.00,100.00,24.588,8.589,9.152,8.581
values_12,9018,5951,429,1187,1114,1208,100.00,100.00,100.00,100.00,21.021,7.597,8.095,7.465
values_38,22872,15488,873,2537,2384,2525,100.00,100.00,100.00,100.00,26.199,9.015,9.594,9.058
values_81,18143,12216,753,2113,1996,2120,100.00,100.00,100.00,100.00,24.094,8.586,9.090,8.558
values_5,30573,20589,1113,3281,3088,3246,100.00,100.00,100.00,100.00,27.469,9.318,9.901,9.419
values_40,2206,1485,129,317,296,332,100.00,100.00,100.00,100.00,17.101,6.959,7.453,6.645
values_70,13975,9040,591,1671,1570,1683,100.00,100.00,100.00,100.00,23.646,8.363,8.901,8.304
values_23,17101,11317,699,1992,1872,1995,100.00,100.00,100.00,100.00,24.465,8.585,9.135,8.572
values_72,37199,24968,1293,3863,3631,3803,100.00,100.00,100.00,100.00,28.770,9.630,10.245,9.781
values_79,8748,5759,429,1151,1090,1178,100.00,100.00,100.00,100.00,20.392,7.600,8.026,7.426
values_78,5190,3448,273,703,665,730,100.00,100.00,100.00,100.00,19.011,7.383,7.805,7.110
values_87,15153,9793,645,1809,1706,1823,100.00,100.00,100.00,100.00,23.493,8.376,8.882,8.312
values_6,8959,5902,429,1169,1102,1191,100.00,100.00,100.00,100.00,20.883,7.664,8.130,7.522
values_68,1384,934,87,205,192,216,100.00,100.00,81.25,100.00,15.908,6.751,7.208,6.407
values_69,4133,2762,225,565,536,597,100.00,100.00,87.50,100.00,18.369,7.315,7.711,6.923
values_1,13931,9002,591,1653,1558,1665,100.00,100.00,100.00,100.00,23.572,8.428,8.942,8.367
values_45,1438,969,87,205,192,216,100.00,100.00,100.00,100.00,16.529,7.015,7.490,6.657
values_33,4179,2801,225,583,548,611,100.00,100.00,100.00,100.00,18.573,7.168,7.626,6.840
values_15,29003,19567,1053,3090,2909,3057,100.00,100.00,100.00,100.00,27.543,9.386,9.970,9.487
values_93,6403,4238,321,860,806,885,100.00,100.00,100.00,100.00,19.947,7.445,7.944,7.235
values_24,50528,33646,1653,4976,4681,4875,100.00,100.00,100.00,100.00,30.567,10.154,10.794,10.365
values_25,15283,9887,645,1827,1718,1838,100.00,100.00,100.00,100.00,23.695,8.365,8.896,8.315
values_26,30978,20874,1113,3281,3088,3241,100.00,100.00,100.00,100.00,27.833,9.442,10.032,9.558
values_48,50962,33964,1653,4994,4693,4886,100.00,100.00,100.00,100.00,30.830,10.205,10.859,10.430
values_71,37048,24860,1293,3854,3625,3796,100.00,100.00,100.00,100.00,28.653,9.613,10.220,9.760
values_76,648,436,45,94,88,110,100.00,100.00,81.25,100.00,14.400,6.894,7.364,5.891
values_7,24913,16851,933,2718,2557,2699,100.00,100.00,100.00,100.00,26.702,9.166,9.743,9.230
values_50,28782,19418,1053,3108,2921,3077,100.00,100.00,100.00,100.00,27.333,9.261,9.853,9.354
values_22,2206,1485,129,317,296,332,100.00,100.00,100.00,100.00,17.101,6.959,7.453,6.645
values_4,32566,21888,1173,3418,3231,3378,100.00,100.00,100.00,100.00,27.763,9.528,10.079,9.641
values_32,30268,20367,1113,3290,3094,3260,100.00,100.00,100.00,100.00,27.195,9.200,9.783,9.285
values_77,16801,11119,699,1974,1860,1981,100.00,100.00,100.00,100.00,24.036,8.511,9.033,8.481
values_91,15444,9988,645,1836,1724,1844,100.00,100.00,100.00,100.00,23.944,8.412,8.958,8.375
values_42,15400,9950,645,1818,1712,1826,100.00,100.00,100.00,100.00,23.876,8.471,8.995,8.434
values_13,20904,14167,813,2329,2193,2324,100.00,100.00,100.00,100.00,25.712,8.976,9.532,8.995
values_41,16790,11108,699,1983,1866,1993,100.00,100.00,100.00,100.00,24.020,8.467,8.998,8.424
values_55,5434,3606,273,721,677,744,100.00,100.00,100.00,100.00,19.905,7.537,8.027,7.304
values_31,2258,1512,129,308,290,325,100.00,100.00,81.25,100.00,17.504,7.331,7.786,6.948
values_66,45772,30553,1533,4601,4329,4517,100.00,100.00,100.00,100.00,29.858,9.948,10.573,10.133
values_65,648,436,45,94,88,110,100.00,100.00,81.25,100.00,14.400,6.894,7.364,5.891
values_62,702,471,45,94,88,111,100.00,100.00,81.25,100.00,15.600,7.468,7.977,6.324
values_21,36912,24753,1293,3827,3607,3772,100.00,100.00,100.00,100.00,28.548,9.645,10.233,9.786
values_95,1442,967,87,196,186,209,100.00,100.00,81.25,100.00,16.575,7.357,7.753,6.900
values_84,10461,6876,483,1342,1262,1359,100.00,100.00,100.00,100.00,21.658,7.795,8.289,7.698
values_58,41384,27697,1413,4209,3965,4138,100.00,100.00,100.00,100.00,29.288,9.832,10.437,10.001
values_64,15594,10079,645,1845,1730,1851,100.00,100.00,100.00,100.00,24.177,8.452,9.014,8.425
values_83,22905,15506,873,2510,2366,2498,100.00,100.00,100.00,100.00,26.237,9.125,9.681,9.169
values_94,53231,35417,1713,5169,4860,5054,100.00,100.00,100.00,100.00,31.075,10.298,10.953,10.532
values_0,2155,1453,129,317,296,332,100.00,100.00,87.50,100.00,16.705,6.798,7.280,6.491
values_99,53790,35826,1713,5187,4872,5063,100.00,100.00,100.00,100.00,31.401,10.370,11.041,10.624
values_96,28657,19327,1053,3108,2921,3079,100.00,100.00,100.00,100.00,27.215,9.220,9.811,9.307
values_67,41340,27663,1413,4209,3965,4139,100.00,100.00,100.00,100.00,29.257,9.822,10.426,9.988
values_61,20864,14138,813,2356,2211,2352,100.00,100.00,100.00,100.00,25.663,8.856,9.436,8.871
values_43,31048,20925,1113,3290,3094,3249,100.00,100.00,100.00,100.00,27.896,9.437,10.035,9.556
values_2,37070,24872,1293,3836,3613,3778,100.00,100.00,100.00,100.00,28.670,9.664,10.260,9.812
values_54,48478,32325,1593,4766,4490,4670,100.00,100.00,100.00,100.00,30.432,10.172,10.797,10.381
values_30,45996,30718,1533,4592,4323,4504,100.00,100.00,100.00,100.00,30.004,10.017,10.640,10.212
values_59,13911,9004,591,1671,1570,1684,100.00,100.00,100.00,100.00,23.538,8.325,8.861,8.261
values_85,37464,25161,1293,3881,3643,3817,100.00,100.00,100.00,100.00,28.974,9.653,10.284,9.815
values_74,23071,15625,873,2537,2384,2523,100.00,100.00,100.00,100.00,26.427,9.094,9.677,9.144
values_90,8948,5892,429,1169,1102,1192,100.00,100.00,100.00,100.00,20.858,7.654,8.120,7.507
values_18,3993,2668,225,574,542,604,100.00,100.00,100.00,100.00,17.747,6.956,7.367,6.611
values_52,30654,20646,1113,3281,3088,3245,100.00,100.00,100.00,100.00,27.542,9.343,9.927,9.447
values_44,20750,14053,813,2347,2205,2345,100.00,100.00,100.00,100.00,25.523,8.841,9.410,8.849
values_17,24486,16544,933,2700,2545,2687,100.00,100.00,100.00,100.00,26.244,9.069,9.621,9.113
values_36,6324,4189,321,860,806,887,100.00,100.00,100.00,100.00,19.701,7.353,7.846,7.130
values_49,35172,23638,1233,3673,3452,3617,100.00,100.00,100.00,100.00,28.526,9.576,10.189,9.724
values_86,32559,21887,1173,3454,3255,3414,100.00,100.00,100.00,100.00,27.757,9.426,10.003,9.537
values_37,2257,1517,129,317,296,332,100.00,100.00,100.00,100.00,17.496,7.120,7.625,6.798
values_56,48680,32478,1593,4775,4496,4675,100.00,100.00,100.00,100.00,30.559,10.195,10.827,10.413
values_63,20761,14059,813,2338,2199,2336,100.00,100.00,100.00,100.00,25.536,8.880,9.441,8.887
values_35,4029,2690,225,556,530,590,100.00,100.00,100.00,100.00,17.907,7.246,7.602,6.829
values_97,50833,33878,1653,5003,4699,4896,100.00,100.00,100.00,100.00,30.752,10.161,10.818,10.383
values_75,21022,14247,813,2329,2193,2323,100.00,100.00,100.00,100.00,25.857,9.026,9.586,9.050
values_57,20768,14060,813,2302,2175,2300,100.00,100.00,100.00,100.00,25.545,9.022,9.549,9.030
values_88,10396,6839,483,1342,1262,1360,100.00,100.00,100.00,100.00,21.524,7.747,8.238,7.644
values_10,38782,25963,1353,4000,3774,3942,100.00,100.00,100.00,100.00,28.664,9.695,10.276,9.838
values_53,38852,26024,1353,4045,3804,3985,100.00,100.00,100.00,100.00,28.715,9.605,10.213,9.750
values_8,15378,9931,645,1809,1706,1817,100.00,100.00,100.00,100.00,23.842,8.501,9.014,8.463
values_39,17048,11286,699,2001,1878,2006,100.00,100.00,100.00,100.00,24.389,8.520,9.078,8.499
values_47,17370,11504,699,2019,1890,2018,100.00,100.00,100.00,100.00,24.850,8.603,9.190,8.608
values_60,9145,6031,429,1196,1120,1215,100.00,100.00,100.00,100.00,21.317,7.646,8.165,7.527
values_89,41638,27884,1413,4236,3983,4161,100.00,100.00,100.00,100.00,29.468,9.830,10.454,10.007
values_51,6392,4228,321,860,806,886,100.00,100.00,100.00,100.00,19.913,7.433,7.931,7.214
values_14,43425,29015,1473,4419,4156,4343,100.00,100.00,100.00,100.00,29.481,9.827,10.449,9.999
values_28,39165,26236,1353,4018,3786,3955,100.00,100.00,100.00,100.00,28.947,9.747,10.345,9.903
values_16,1388,932,87,196,186,209,100.00,100.00,100.00,100.00,15.954,7.082,7.462,6.641
values_34,21427,14542,813,2365,2217,2353,100.00,100.00,100.00,100.00,26.355,9.060,9.665,9.106
values_82,21173,14355,813,2338,2199,2330,100.00,100.00,100.00,100.00,26.043,9.056,9.628,9.087
