inputName,text,data,bss
values_11,15392,1712,496
values_19,16160,2456,520
values_12,12240,8336,640
values_38,12272,6416,608
values_81,14976,1112,472
values_5,12272,4752,576
values_40,12320,4016,560
values_70,12432,176,400
values_23,12304,5144,584
values_72,12320,5552,592
values_79,14976,1112,472
values_78,12320,4016,560
values_87,12288,5976,600
values_6,15392,2192,512
values_68,15552,1496,488
values_69,15552,1496,488
values_1,12304,3672,552
values_45,12272,3344,544
values_33,13584,536,440
values_15,12304,5144,584
values_93,15440,272,416
values_24,13664,216,408
values_25,12304,5144,584
values_26,14096,792,456
values_48,13328,432,432
values_71,12304,3672,552
values_76,14096,792,456
values_7,12320,4016,560
values_50,12288,6872,616
values_22,12320,5552,592
values_4,12272,4752,576
values_32,15440,272,416
values_77,15552,1496,488
values_91,14096,792,456
values_42,14976,1112,472
values_13,12288,3032,536
values_41,12320,5552,592
values_55,12288,7344,624
values_31,13664,216,408
values_66,15392,2192,512
values_65,12320,5552,592
values_62,12320,5552,592
values_21,14880,1296,480
values_95,12288,5976,600
values_84,12320,5552,592
values_58,14096,792,456
values_64,12320,5552,592
values_83,12288,4376,568
values_94,15648,1944,504
values_0,15648,1944,504
values_99,12304,5144,584
values_96,12320,5552,592
values_67,12288,2736,528
values_61,15552,1496,488
values_43,12272,6416,608
values_2,15648,1944,504
values_54,13584,656,448
values_30,12272,3344,544
values_59,15360,344,424
values_85,12288,3032,536
values_74,12288,5976,600
values_90,14384,944,464
values_18,12304,3672,552
values_52,12288,3032,536
values_44,14976,1112,472
values_17,15392,1712,496
values_36,14384,944,464
values_49,14880,1296,480
values_86,12256,7832,632
values_37,12288,6872,616
values_56,15360,344,424
values_63,12304,3672,552
values_35,12320,5552,592
values_97,12272,4752,576
values_75,12288,5976,600
values_57,14880,1296,480
values_88,12240,8336,640
values_10,12240,8336,640
values_53,12288,5976,600
values_8,12288,3032,536
values_39,12256,7832,632
values_47,13328,432,432
values_60,13328,432,432
values_89,12272,4752,576
values_51,12320,5552,592
values_14,15360,344,424
values_28,13328,432,432
values_16,12432,176,400
values_34,15392,2192,512
values_82,14976,1112,472
values_46,12288,4376,568
values_27,16160,2456,520
values_20,12256,7832,632
values_9,15552,1496,488
values_92,12272,4752,576
values_3,13328,432,432
values_98,13584,536,440
values_29,12304,5144,584
values_80,13584,656,448
values_73,15648,1944,504
