id,clockCycles,assemblyInstr,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,19483,9967,2820,27660,16121,16121,100.00,100.00,100.00,100.00,6.909,0.704,1.209,1.209
values_19,39750,19911,5940,59181,34218,34218,100.00,100.00,100.00,100.00,6.692,0.672,1.162,1.162
values_12,11307,5520,1708,16470,9640,9640,100.00,100.00,100.00,100.00,6.620,0.687,1.173,1.173
values_38,6133,3112,885,8210,4861,4861,100.00,100.00,100.00,100.00,6.930,0.747,1.262,1.262
values_81,17841,9129,2579,25227,14694,14694,100.00,100.00,100.00,100.00,6.918,0.707,1.214,1.214
values_5,12876,6431,1906,18452,10799,10799,100.00,100.00,100.00,100.00,6.756,0.698,1.192,1.192
values_40,877,417,117,625,498,498,100.00,100.00,91.67,100.00,7.496,1.403,1.761,1.761
values_70,31157,15950,4550,45116,26164,26164,100.00,100.00,100.00,100.00,6.848,0.691,1.191,1.191
values_23,1146,554,154,979,706,706,100.00,100.00,100.00,100.00,7.442,1.171,1.623,1.623
values_72,17761,9079,2592,25363,14720,14720,100.00,100.00,100.00,100.00,6.852,0.700,1.207,1.207
values_79,19459,9952,2800,27521,16068,16068,100.00,100.00,100.00,100.00,6.950,0.707,1.211,1.211
values_78,1880,919,265,2052,1332,1332,100.00,100.00,100.00,100.00,7.094,0.916,1.411,1.411
values_87,2443,1222,341,2788,1755,1755,100.00,100.00,100.00,100.00,7.164,0.876,1.392,1.392
values_6,9307,4741,1346,12801,7528,7528,100.00,100.00,100.00,100.00,6.915,0.727,1.236,1.236
values_68,5191,2624,745,6805,4083,4083,100.00,100.00,100.00,100.00,6.968,0.763,1.271,1.271
values_69,8107,4118,1176,11108,6560,6560,100.00,100.00,100.00,100.00,6.894,0.730,1.236,1.236
values_1,19459,9952,2835,27775,16151,16151,100.00,100.00,100.00,100.00,6.864,0.701,1.205,1.205
values_45,39726,19896,5922,58976,34184,34184,100.00,100.00,100.00,100.00,6.708,0.674,1.162,1.162
values_33,9299,4736,1341,12791,7518,7518,100.00,100.00,100.00,100.00,6.934,0.727,1.237,1.237
values_15,7185,3660,1023,9610,5671,5671,100.00,100.00,100.00,100.00,7.023,0.748,1.267,1.267
values_93,1920,944,265,2062,1332,1332,100.00,100.00,100.00,100.00,7.245,0.931,1.441,1.441
values_24,7129,3625,1030,9652,5686,5686,100.00,100.00,100.00,100.00,6.921,0.739,1.254,1.254
values_25,6101,3092,878,8124,4843,4843,100.00,100.00,100.00,100.00,6.949,0.751,1.260,1.260
values_26,6109,3097,877,8116,4844,4844,100.00,100.00,100.00,100.00,6.966,0.753,1.261,1.261
values_48,23161,11863,3350,33035,19191,19191,100.00,100.00,100.00,100.00,6.914,0.701,1.207,1.207
values_71,12972,6491,1910,18480,10802,10802,100.00,100.00,100.00,100.00,6.792,0.702,1.201,1.201
values_76,41235,20147,6317,62907,36412,36412,100.00,100.00,100.00,100.00,6.528,0.655,1.132,1.132
values_7,4340,2155,629,5652,3404,3404,100.00,100.00,100.00,100.00,6.900,0.768,1.275,1.275
values_50,1896,929,265,2048,1334,1334,100.00,100.00,100.00,100.00,7.155,0.926,1.421,1.421
values_22,2435,1217,339,2780,1748,1748,100.00,100.00,100.00,100.00,7.183,0.876,1.393,1.393
values_4,39566,19796,5942,59107,34236,34236,100.00,100.00,100.00,100.00,6.659,0.669,1.156,1.156
values_32,16149,8251,2345,22908,13324,13324,100.00,100.00,100.00,100.00,6.887,0.705,1.212,1.212
values_77,869,412,116,618,496,496,100.00,100.00,91.67,100.00,7.491,1.406,1.752,1.752
values_91,29779,15583,4233,41907,24319,24319,100.00,100.00,100.00,100.00,7.035,0.711,1.225,1.225
values_42,16213,8291,2335,22769,13306,13306,100.00,100.00,100.00,100.00,6.943,0.712,1.218,1.218
