id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,10440,10440,"['1002932', '8870155', '131901', '1113634', '66017', '553805', '570226', '49.764', '12679032', '0', '3910630', '0', '163963', '0', '0', '4.193']",4984,21918,12526,10857,100.00,89.47,78.95,60.00,2.095,0.476,0.833,0.962
values_19,10442,10442,"['1002980', '8870163', '131907', '1113635', '66029', '553797', '570218', '49.764', '12679000', '0', '3910632', '0', '163916', '0', '0', '4.192']",4982,21921,12546,10847,100.00,89.47,78.95,60.00,2.096,0.476,0.832,0.963
values_12,10362,10362,"['1002916', '8870051', '131899', '1113621', '66014', '553787', '570219', '49.762', '12678726', '0', '3910552', '0', '163893', '0', '0', '4.191']",4935,21612,12437,10748,100.00,89.47,78.95,60.00,2.100,0.479,0.833,0.964
values_38,1875,1875,"['968920', '8859482', '127646', '1111614', '65182', '553098', '569341', '49.891', '12622610', '0', '3892065', '0', '161466', '0', '0', '4.149']",690,2811,1732,7265,100.00,89.47,78.95,60.00,2.717,0.667,1.083,0.258
values_81,13099,13099,"['1002088', '8862153', '131792', '1109273', '66354', '553266', '569860', '49.926', '12637780', '0', '3898288', '0', '164527', '0', '0', '4.220']",6381,28066,16130,13847,100.00,89.47,78.95,60.00,2.053,0.467,0.812,0.946
values_5,5414,5414,"['976508', '8852809', '128591', '1108309', '65221', '552699', '568935', '49.957', '12599692', '0', '3885604', '0', '162243', '0', '0', '4.175']",2323,10021,5876,5133,100.00,89.47,78.95,60.00,2.331,0.540,0.921,1.055
values_40,1304,1304,"['971028', '8852114', '127906', '1108006', '64945', '552640', '568826', '49.970', '12586214', '0', '3881494', '0', '161191', '0', '0', '4.153']",287,1090,706,1718,100.00,89.47,78.95,60.00,4.544,1.196,1.847,0.759
values_70,7353,7353,"['982220', '8865561', '129310', '1113106', '65902', '553458', '569864', '49.851', '12656998', '0', '3902542', '0', '163167', '0', '0', '4.181']",3342,14596,8486,7351,100.00,89.47,78.95,60.00,2.200,0.504,0.866,1.000
values_23,11860,11860,"['1004796', '8870623', '132134', '1113766', '66257', '553726', '570280', '49.762', '12684530', '0', '3912050', '0', '164399', '0', '0', '4.202']",5751,25416,14438,12485,100.00,89.47,78.95,60.00,2.062,0.467,0.821,0.950
values_72,7356,7356,"['982212', '8865537', '129309', '1113103', '65902', '553466', '569860', '49.852', '12657026', '0', '3902545', '0', '163188', '0', '0', '4.182']",3347,14557,8476,7345,100.00,89.47,78.95,60.00,2.198,0.505,0.868,1.001
values_79,7355,7355,"['982196', '8865553', '129307', '1113105', '65895', '553457', '569860', '49.851', '12657020', '0', '3902544', '0', '163169', '0', '0', '4.181']",3357,14565,8480,7353,100.00,89.47,78.95,60.00,2.191,0.505,0.867,1.000
values_78,7406,7406,"['982180', '8865657', '129305', '1113118', '65897', '553463', '569878', '49.851', '12657200', '0', '3902595', '0', '163188', '0', '0', '4.182']",3385,14762,8534,7421,100.00,89.47,78.95,60.00,2.188,0.502,0.868,0.998
values_87,13131,13131,"['1002000', '8862273', '131781', '1109288', '66351', '553285', '569864', '49.928', '12637888', '0', '3898320', '0', '164556', '0', '0', '4.221']",6408,28273,16160,13929,100.00,89.47,78.95,60.00,2.049,0.464,0.813,0.943
values_6,5486,5486,"['978828', '8852963', '128881', '1108127', '65216', '552704', '568945', '49.953', '12599156', '0', '3885676', '0', '162272', '0', '0', '4.176']",2380,10299,5947,5244,100.00,89.47,78.95,60.00,2.305,0.533,0.922,1.046
values_68,6897,6897,"['987256', '8861209', '129938', '1112634', '65705', '553229', '569602', '49.811', '12652990', '0', '3902087', '0', '162836', '0', '0', '4.173']",3097,13434,7807,6792,100.00,89.47,78.95,60.00,2.227,0.513,0.883,1.015
values_69,6892,6892,"['987264', '8861193', '129939', '1112632', '65705', '553229', '569614', '49.811', '12652960', '0', '3902082', '0', '162817', '0', '0', '4.173']",3093,13434,7804,6791,100.00,89.47,78.95,60.00,2.228,0.513,0.883,1.015
values_1,5460,5460,"['976428', '8852921', '128581', '1108323', '65219', '552717', '568953', '49.958', '12599898', '0', '3885650', '0', '162243', '0', '0', '4.175']",2360,10230,5913,5220,100.00,89.47,78.95,60.00,2.314,0.534,0.923,1.046
values_45,1325,1325,"['968020', '8852184', '127530', '1108265', '65118', '552640', '568759', '49.989', '12587292', '0', '3881515', '0', '161172', '0', '0', '4.152']",300,1172,733,1853,100.00,89.47,78.95,60.00,4.417,1.131,1.808,0.715
values_33,1883,1883,"['981072', '8859526', '129165', '1108935', '65182', '553101', '569341', '49.938', '12601924', '0', '3887073', '0', '161466', '0', '0', '4.154']",697,2846,1744,7364,100.00,89.47,78.95,60.00,2.702,0.662,1.080,0.256
values_15,10442,10442,"['1002812', '8870251', '131886', '1113646', '66016', '553810', '570244', '49.764', '12679046', '0', '3910632', '0', '163929', '0', '0', '4.192']",4996,21980,12515,10892,100.00,89.47,78.95,60.00,2.090,0.475,0.834,0.959
