inputName,text,data,bss
values_11,3516,256,128
values_19,3516,256,128
values_12,3516,256,128
values_38,3542,784,200
values_81,3516,256,128
values_5,3550,144,104
values_40,3416,16,56
values_70,3506,676,188
values_23,3494,676,188
values_72,3506,676,188
values_79,3506,676,188
values_78,3506,676,188
values_87,3516,256,128
values_6,3550,144,104
values_68,3488,64,80
values_69,3488,64,80
values_1,3550,144,104
values_45,3416,16,56
values_33,3530,784,200
values_15,3516,256,128
values_93,3494,900,212
values_24,3506,676,188
values_25,3506,676,188
values_26,3506,676,188
values_48,3416,16,56
values_71,3506,676,188
values_76,3506,676,188
values_7,3550,144,104
values_50,3506,484,164
values_22,3506,676,188
values_4,3550,144,104
values_32,3542,784,200
values_77,3506,676,188
values_91,3506,900,212
values_42,3422,16,56
values_13,3506,256,128
values_41,3422,16,56
values_55,3506,484,164
values_31,3542,784,200
values_66,3488,64,80
values_65,3488,64,80
values_62,3488,64,80
values_21,3506,676,188
values_95,3506,900,212
values_84,3516,256,128
values_58,3506,484,164
values_64,3488,64,80
values_83,3506,256,128
values_94,3506,900,212
values_0,3550,144,104
values_99,3506,900,212
values_96,3506,900,212
values_67,3488,64,80
values_61,3492,64,80
values_43,3406,16,56
values_2,3550,144,104
values_54,3506,484,164
values_30,3542,784,200
values_59,3506,484,164
values_85,3516,256,128
values_74,3506,676,188
values_90,3506,900,212
values_18,3516,256,128
values_52,3506,484,164
values_44,3422,16,56
values_17,3516,256,128
values_36,3542,784,200
values_49,3416,16,56
values_86,3516,256,128
values_37,3542,784,200
values_56,3506,484,164
values_63,3478,64,80
values_35,3542,784,200
values_97,3506,900,212
values_75,3506,676,188
values_57,3506,484,164
values_88,3516,256,128
values_10,3516,256,128
values_53,3494,484,164
values_8,3550,144,104
values_39,3542,784,200
values_47,3422,16,56
values_60,3488,64,80
values_89,3516,256,128
values_51,3506,484,164
values_14,3516,256,128
values_28,3506,676,188
values_16,3516,256,128
values_34,3542,784,200
values_82,3516,256,128
values_46,3416,16,56
values_27,3506,676,188
values_20,3506,676,188
values_9,3550,144,104
values_92,3506,900,212
values_3,3542,144,104
values_98,3506,900,212
values_29,3506,676,188
values_80,3516,256,128
values_73,3494,676,188
