id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,6298,6298,"['962572', '8858045', '126849', '1109723', '65239', '553017', '569179', '49.998', '12604730', '0', '3886488', '0', '162092', '0', '0', '4.171']",933,2700,2545,4220,100.00,100.00,100.00,100.00,6.750,2.333,2.475,1.492
values_19,8655,8655,"['964348', '8861853', '127071', '1110059', '65347', '553268', '569440', '50.004', '12611576', '0', '3888844', '0', '162363', '0', '0', '4.175']",1353,4054,3810,6179,100.00,100.00,100.00,100.00,6.397,2.135,2.272,1.401
values_12,1372,1372,"['954176', '8844202', '125796', '1107732', '64989', '552135', '568230', '50.029', '12575078', '0', '3876562', '0', '161059', '0', '0', '4.155']",129,317,296,783,100.00,100.00,100.00,100.00,10.636,4.328,4.635,1.752
values_38,980,980,"['950872', '8844154', '125383', '1107950', '65080', '552211', '568361', '50.051', '12574912', '0', '3876170', '0', '160972', '0', '0', '4.153']",45,94,88,208,100.00,100.00,81.25,100.00,21.778,10.426,11.136,4.712
values_81,6326,6326,"['962812', '8858525', '126879', '1109643', '65244', '553036', '569189', '50.002', '12604706', '0', '3886515', '0', '162023', '0', '0', '4.169']",993,2900,2730,4510,100.00,100.00,100.00,100.00,6.371,2.181,2.317,1.403
values_5,9354,9354,"['964940', '8863025', '127145', '1110195', '65366', '553324', '569507', '50.002', '12613862', '0', '3889543', '0', '162575', '0', '0', '4.180']",1473,4428,4162,6724,100.00,100.00,100.00,100.00,6.350,2.112,2.247,1.391
values_40,10170,10170,"['965556', '8864299', '127222', '1110342', '65394', '553439', '569635', '50.004', '12616710', '0', '3890359', '0', '162575', '0', '0', '4.179']",1593,4829,4532,7312,100.00,100.00,100.00,100.00,6.384,2.106,2.244,1.391
values_70,2538,2538,"['960240', '8844992', '126554', '1107472', '65066', '552217', '568293', '50.022', '12576894', '0', '3877727', '0', '161313', '0', '0', '4.160']",375,1023,960,4211,100.00,100.00,100.00,100.00,6.768,2.481,2.644,0.603
values_23,7765,7765,"['963772', '8860629', '126999', '1109906', '65314', '553183', '569350', '50.004', '12608920', '0', '3887954', '0', '162212', '0', '0', '4.172']",1233,3655,3440,5605,100.00,100.00,100.00,100.00,6.298,2.124,2.257,1.385
values_72,2764,2764,"['961480', '8845236', '126709', '1107415', '65225', '552280', '568447', '50.036', '12577224', '0', '3877954', '0', '161368', '0', '0', '4.161']",429,1178,1108,5210,100.00,100.00,100.00,100.00,6.443,2.346,2.495,0.531
values_79,4952,4952,"['965144', '8848167', '127167', '1107504', '65256', '552462', '568656', '50.031', '12582864', '0', '3880142', '0', '161660', '0', '0', '4.166']",753,2140,2014,13929,100.00,100.00,100.00,100.00,6.576,2.314,2.459,0.356
values_78,2790,2790,"['961496', '8845236', '126711', '1107415', '65218', '552276', '568443', '50.035', '12577322', '0', '3877980', '0', '161386', '0', '0', '4.162']",429,1196,1120,5498,100.00,100.00,100.00,100.00,6.503,2.333,2.491,0.507
values_87,1815,1815,"['956648', '8844468', '126105', '1107613', '65027', '552152', '568281', '50.026', '12575716', '0', '3877005', '0', '161166', '0', '0', '4.157']",225,592,554,1846,100.00,100.00,100.00,100.00,8.067,3.066,3.276,0.983
values_6,3628,3628,"['954312', '8846952', '125813', '1108214', '65219', '552395', '568575', '50.049', '12582508', '0', '3878817', '0', '161539', '0', '0', '4.165']",591,1635,1546,8591,100.00,100.00,100.00,100.00,6.139,2.219,2.347,0.422
values_68,9317,9317,"['964916', '8863041', '127142', '1110197', '65362', '553334', '569513', '50.002', '12613714', '0', '3889506', '0', '162575', '0', '0', '4.180']",1473,4383,4132,6645,100.00,100.00,100.00,100.00,6.325,2.126,2.255,1.402
values_69,1813,1813,"['956632', '8844468', '126103', '1107613', '65028', '552151', '568280', '50.026', '12575696', '0', '3877003', '0', '161166', '0', '0', '4.157']",225,574,542,1670,100.00,100.00,100.00,100.00,8.058,3.159,3.345,1.086
values_1,8678,8678,"['964076', '8861261', '127037', '1110167', '65327', '553240', '569408', '49.997', '12611774', '0', '3888868', '0', '162503', '0', '0', '4.179']",1293,3836,3613,5856,100.00,100.00,100.00,100.00,6.712,2.262,2.402,1.482
values_45,4960,4960,"['965152', '8848143', '127168', '1107501', '65249', '552457', '568648', '50.030', '12582910', '0', '3880150', '0', '161652', '0', '0', '4.166']",753,2176,2038,14961,100.00,100.00,100.00,100.00,6.587,2.279,2.434,0.332
values_33,7106,7106,"['963092', '8859045', '126914', '1109862', '65273', '553086', '569243', '49.998', '12607150', '0', '3887296', '0', '162257', '0', '0', '4.174']",1053,3108,2921,4819,100.00,100.00,100.00,100.00,6.748,2.286,2.433,1.475
values_15,6327,6327,"['962812', '8858525', '126879', '1109643', '65246', '553021', '569184', '50.000', '12604710', '0', '3886516', '0', '162036', '0', '0', '4.169']",993,2900,2730,4509,100.00,100.00,100.00,100.00,6.372,2.182,2.318,1.403
values_93,3949,3949,"['964768', '8847342', '127120', '1107400', '65240', '552417', '568605', '50.032', '12580130', '0', '3879138', '0', '161644', '0', '0', '4.167']",645,1845,1730,11216,100.00,100.00,100.00,100.00,6.122,2.140,2.283,0.352
values_24,10133,10133,"['965532', '8864323', '127219', '1110345', '65385', '553432', '569626', '50.003', '12616556', '0', '3890322', '0', '162575', '0', '0', '4.179']",1593,4775,4496,7217,100.00,100.00,100.00,100.00,6.361,2.122,2.254,1.404
values_25,3652,3652,"['954328', '8846952', '125815', '1108214', '65218', '552403', '568584', '50.049', '12582604', '0', '3878841', '0', '161539', '0', '0', '4.165']",591,1653,1558,8983,100.00,100.00,100.00,100.00,6.179,2.209,2.344,0.407
values_26,3883,3883,"['964728', '8847310', '127115', '1107396', '65235', '552410', '568598', '50.032', '12579906', '0', '3879072', '0', '161606', '0', '0', '4.166']",645,1836,1724,11076,100.00,100.00,100.00,100.00,6.020,2.115,2.252,0.351
values_48,1620,1620,"['963168', '8844350', '126920', '1107040', '65010', '552148', '568243', '50.014', '12572886', '0', '3876809', '0', '161116', '0', '0', '4.156']",177,445,419,1197,100.00,100.00,100.00,100.00,9.153,3.640,3.866,1.353
values_71,10248,10248,"['965204', '8863707', '127178', '1110471', '65395', '553403', '569607', '49.998', '12616844', '0', '3890438', '0', '162801', '0', '0', '4.185']",1533,4565,4305,6903,100.00,100.00,100.00,100.00,6.685,2.245,2.380,1.485
values_76,1643,1643,"['963176', '8844350', '126921', '1107040', '65006', '552148', '568241', '50.014', '12572968', '0', '3876832', '0', '161122', '0', '0', '4.156']",177,454,425,1262,100.00,100.00,100.00,100.00,9.282,3.619,3.866,1.302
values_7,8511,8511,"['964260', '8861789', '127060', '1110051', '65340', '553248', '569418', '50.003', '12611092', '0', '3888700', '0', '162329', '0', '0', '4.174']",1353,4027,3792,6143,100.00,100.00,100.00,100.00,6.290,2.113,2.244,1.385
values_50,10287,10287,"['965228', '8863707', '127181', '1110471', '65396', '553408', '569607', '49.998', '12616988', '0', '3890477', '0', '162815', '0', '0', '4.185']",1533,4592,4323,6948,100.00,100.00,100.00,100.00,6.710,2.240,2.380,1.481
values_22,8612,8612,"['964036', '8861245', '127032', '1110165', '65339', '553242', '569402', '49.999', '12611542', '0', '3888802', '0', '162503', '0', '0', '4.179']",1293,3809,3595,5814,100.00,100.00,100.00,100.00,6.660,2.261,2.396,1.481
values_4,10218,10218,"['965188', '8863643', '127176', '1110463', '65390', '553385', '569593', '49.996', '12616780', '0', '3890408', '0', '162731', '0', '0', '4.183']",1533,4619,4341,7005,100.00,100.00,100.00,100.00,6.665,2.212,2.354,1.459
values_32,2474,2474,"['960192', '8844992', '126548', '1107472', '65062', '552221', '568294', '50.022', '12576636', '0', '3877663', '0', '161292', '0', '0', '4.160']",375,969,924,3419,100.00,100.00,100.00,100.00,6.597,2.553,2.677,0.724
values_77,10217,10217,"['965188', '8863667', '127176', '1110466', '65397', '553401', '569604', '49.998', '12616758', '0', '3890407', '0', '162760', '0', '0', '4.184']",1533,4592,4323,6958,100.00,100.00,100.00,100.00,6.665,2.225,2.363,1.468
values_91,2246,2246,"['959056', '8844802', '126406', '1107506', '65177', '552233', '568431', '50.037', '12576302', '0', '3877436', '0', '161236', '0', '0', '4.158']",321,851,800,3095,100.00,100.00,100.00,100.00,6.997,2.639,2.808,0.726
values_42,7127,7127,"['963348', '8859581', '126946', '1109775', '65291', '553112', '569266', '50.003', '12607096', '0', '3887316', '0', '162173', '0', '0', '4.172']",1113,3299,3100,5090,100.00,100.00,100.00,100.00,6.403,2.160,2.299,1.400
values_13,8541,8541,"['964276', '8861813', '127062', '1110054', '65338', '553261', '569426', '50.003', '12611186', '0', '3888730', '0', '162329', '0', '0', '4.174']",1353,4018,3786,6121,100.00,100.00,100.00,100.00,6.313,2.126,2.256,1.395
values_41,2084,2084,"['957848', '8844648', '126255', '1107576', '65153', '552236', '568436', '50.038', '12576180', '0', '3877273', '0', '161214', '0', '0', '4.158']",273,712,671,2319,100.00,100.00,100.00,100.00,7.634,2.927,3.106,0.899
values_55,11122,11122,"['965916', '8864995', '127267', '1110632', '65443', '553498', '569706', '49.999', '12619894', '0', '3891312', '0', '163117', '0', '0', '4.192']",1653,4994,4693,7539,100.00,100.00,100.00,100.00,6.728,2.227,2.370,1.475
values_31,2061,2061,"['957840', '8844648', '126254', '1107576', '65153', '552236', '568436', '50.038', '12576094', '0', '3877250', '0', '161191', '0', '0', '4.157']",273,703,665,2229,100.00,100.00,100.00,100.00,7.549,2.932,3.099,0.925
