inputName,size
11,16
19,21
12,21
38,2
81,23
5,31
40,10
70,31
23,18
72,14
79,21
78,22
87,14
6,23
68,19
69,25
1,20
45,5
33,3
15,30
93,12
24,17
25,28
26,15
48,32
71,18
76,28
7,24
50,14
22,13
4,17
32,21
77,5
91,8
42,12
13,5
41,26
55,26
31,24
66,27
65,13
62,15
21,30
95,20
84,17
58,18
64,19
83,17
94,27
0,4
99,6
96,32
67,3
61,14
43,28
2,9
54,30
30,30
59,30
85,8
74,23
90,5
18,19
52,11
44,24
17,7
36,19
49,7
86,21
37,22
56,15
63,3
35,11
97,16
75,23
57,6
88,15
10,7
53,25
8,20
39,31
47,20
60,11
89,24
51,25
14,23
28,27
16,6
34,21
82,2
46,22
27,12
20,13
9,21
92,6
3,2
98,13
29,13
80,7
73,31
